N	R	I
0	933.818	9.7e-05
1	933.804	9.7e-05
2	933.802	9.7e-05
3	933.832	9.7e-05
4	933.839	9.7e-05
5	933.808	9.7e-05
6	933.818	9.7e-05
7	933.814	9.7e-05
8	933.816	9.7e-05
9	933.821	9.7e-05
10	933.835	9.7e-05
11	933.816	9.7e-05
12	933.827	9.7e-05
13	933.827	9.7e-05
14	933.822	9.7e-05
15	933.815	9.7e-05
16	933.809	9.7e-05
17	933.797	9.7e-05
18	933.8	9.7e-05
19	933.794	9.7e-05
20	933.822	9.7e-05
21	933.826	9.7e-05
22	933.811	9.7e-05
23	933.797	9.7e-05
24	933.802	9.7e-05
25	933.801	9.7e-05
26	933.798	9.7e-05
27	933.801	9.7e-05
28	933.811	9.7e-05
29	933.821	9.7e-05
30	933.829	9.7e-05
31	933.801	9.7e-05
32	933.818	9.7e-05
33	933.817	9.7e-05
34	933.812	9.7e-05
35	933.82	9.7e-05
36	933.815	9.7e-05
37	933.808	9.7e-05
38	933.795	9.7e-05
39	933.806	9.7e-05
40	933.794	9.7e-05
41	933.813	9.7e-05
42	933.795	9.7e-05
43	933.793	9.7e-05
44	933.825	9.7e-05
45	933.809	9.7e-05
46	933.813	9.7e-05
47	933.8	9.7e-05
48	933.838	9.7e-05
49	933.815	9.7e-05
50	933.837	9.7e-05
51	933.828	9.7e-05
52	933.84	9.7e-05
53	933.83	9.7e-05
54	933.826	9.7e-05
55	933.812	9.7e-05
56	933.824	9.7e-05
57	933.835	9.7e-05
58	933.824	9.7e-05
59	933.833	9.7e-05
60	933.842	9.7e-05
61	933.816	9.7e-05
62	933.824	9.7e-05
63	933.835	9.7e-05
64	933.817	9.7e-05
65	933.816	9.7e-05
66	933.818	9.7e-05
67	933.828	9.7e-05
68	933.849	9.7e-05
69	933.854	9.7e-05
70	933.839	9.7e-05
71	933.862	9.7e-05
72	933.857	9.7e-05
73	933.864	9.7e-05
74	933.869	9.7e-05
75	933.861	9.7e-05
76	933.852	9.7e-05
77	933.854	9.7e-05
78	933.855	9.7e-05
79	933.852	9.7e-05
80	933.856	9.7e-05
81	933.844	9.7e-05
82	933.835	9.7e-05
83	933.83	9.7e-05
84	933.832	9.7e-05
85	933.839	9.7e-05
86	933.854	9.7e-05
87	933.832	9.7e-05
88	933.852	9.7e-05
89	933.86	9.7e-05
90	933.835	9.7e-05
91	933.856	9.7e-05
92	933.855	9.7e-05
93	933.859	9.7e-05
94	933.858	9.7e-05
95	933.851	9.7e-05
96	933.843	9.7e-05
97	933.845	9.7e-05
98	933.855	9.7e-05
99	933.854	9.7e-05
100	933.841	9.7e-05
101	933.852	9.7e-05
102	933.863	9.7e-05
103	933.865	9.7e-05
104	933.841	9.7e-05
105	933.859	9.7e-05
106	933.835	9.7e-05
107	933.826	9.7e-05
108	933.826	9.7e-05
109	933.822	9.7e-05
110	933.841	9.7e-05
111	933.84	9.7e-05
112	933.836	9.7e-05
113	933.828	9.7e-05
114	933.849	9.7e-05
115	933.835	9.7e-05
116	933.849	9.7e-05
117	933.833	9.7e-05
118	933.847	9.7e-05
119	933.848	9.7e-05
120	933.853	9.7e-05
121	933.841	9.7e-05
122	933.84	9.7e-05
123	933.838	9.7e-05
124	933.836	9.7e-05
125	933.845	9.7e-05
126	933.841	9.7e-05
127	933.849	9.7e-05
128	933.851	9.7e-05
129	933.861	9.7e-05
130	933.862	9.7e-05
131	933.855	9.7e-05
132	933.849	9.7e-05
133	933.844	9.7e-05
134	933.855	9.7e-05
135	933.847	9.7e-05
136	933.857	9.7e-05
137	933.855	9.7e-05
138	933.864	9.7e-05
139	933.865	9.7e-05
140	933.875	9.7e-05
141	933.888	9.7e-05
142	933.859	9.7e-05
143	933.874	9.7e-05
144	933.879	9.7e-05
145	933.859	9.7e-05
146	933.846	9.7e-05
147	933.844	9.7e-05
148	933.842	9.7e-05
149	933.864	9.7e-05
150	933.867	9.7e-05
151	933.874	9.7e-05
152	933.862	9.7e-05
153	933.857	9.7e-05
154	933.86	9.7e-05
155	933.868	9.7e-05
156	933.862	9.7e-05
157	933.856	9.7e-05
158	933.861	9.7e-05
159	933.878	9.7e-05
160	933.875	9.7e-05
161	933.873	9.7e-05
