V_sipm	I_sipm	R_rtd
0.01	-1.07138e-09	1093.928
0.02	-8.66997e-10	1093.932
0.03	-8.59809e-10	1093.938
0.04	-1.05298e-09	1093.918
0.05	-8.2401e-10	1093.918
0.06	-8.74877e-10	1093.931
0.07	-6.86049e-10	1093.937
0.08	-4.1194e-10	1093.929
0.09	-5.20718e-10	1093.931
0.1	-5.19764e-10	1093.946
0.11	3.22139e-10	1093.938
0.12	-2.33853e-10	1093.918
0.13	3.47137e-10	1093.916
0.14	6.76584e-10	1093.913
0.15	1.17812e-09	1093.935
0.16	1.89756e-09	1093.934
0.17	2.64781e-09	1093.921
0.18	4.2331e-09	1093.919
0.19	5.27878e-09	1093.916
0.2	7.13923e-09	1093.91
0.21	9.17255e-09	1093.899
0.22	1.26221e-08	1093.912
0.23	1.66626e-08	1093.933
0.24	2.18358e-08	1093.92
0.25	2.79617e-08	1093.933
0.26	3.79667e-08	1093.908
0.27	5.0156e-08	1093.91
0.28	6.62589e-08	1093.931
0.29	8.72702e-08	1093.927
0.3	1.16197e-07	1093.892
0.31	1.55087e-07	1093.898
0.32	2.08381e-07	1093.899
0.33	2.81233e-07	1093.912
0.34	3.82258e-07	1093.914
0.35	5.22198e-07	1093.904
0.36	7.18181e-07	1093.921
0.37	9.92237e-07	1093.915
0.38	1.38089e-06	1093.897
0.39	1.92991e-06	1093.886
0.4	2.71396e-06	1093.911
0.41	3.83005e-06	1093.903
0.42	5.42727e-06	1093.904
0.43	7.7278e-06	1093.921
0.44	1.1005e-05	1093.923
0.45	1.5755e-05	1093.929
0.46	2.25375e-05	1093.907
0.47	3.2264e-05	1093.88
0.48	4.6033e-05	1093.908
0.49	6.55181e-05	1093.913
0.5	9.25756e-05	1093.891
0.51	0.000129637	1093.902
0.52	0.000179659	1093.911
0.53	0.00024515	1093.906
0.54	0.000329187	1093.896
0.55	0.000433237	1093.895
0.56	0.000559263	1093.923
0.57	0.000706633	1093.906
0.58	0.000875819	1093.921
0.59	0.00106466	1093.908
0.6	0.00127266	1093.888
0.61	0.00149664	1093.888
0.62	0.00173567	1093.89
0.63	0.00198882	1093.887
0.64	0.00225292	1093.89
0.65	0.00252855	1093.882
0.66	0.00281266	1093.87
0.67	0.00310612	1093.889
0.68	0.00340577	1093.897
0.69	0.00371319	1093.894
0.7	0.00402531	1093.905
0.71	0.00434285	1093.886
0.72	0.00466626	1093.887
0.73	0.00499284	1093.9
0.74	0.00532469	1093.901
0.75	0.00565899	1093.884
0.76	0.00599777	1093.896
0.77	0.00633851	1093.873
0.78	0.00668339	1093.896
0.79	0.00702953	1093.897
0.8	0.00737944	1093.88
0.81	0.00773006	1093.9
0.82	0.00808302	1093.894
0.83	0.00843929	1093.892
0.84	0.00879618	1093.91
0.85	0.00915564	1093.901
0.86	0.00951563	1093.907
0.87	0.0098786	1093.887
0.88	0.0102409	1093.91
0.89	0.0106065	1093.881
0.9	0.0109723	1093.87
0.91	0.011339	1093.907
0.92	0.0117078	1093.897
0.93	0.012077	1093.895
0.94	0.0124481	1093.906
0.95	0.0128191	1093.913
0.96	0.0131921	1093.882
0.97	0.0135647	1093.894
0.98	0.0139392	1093.893
0.99	0.0143128	1093.882
1.0	0.014684	1093.906
