V_sipm	I_sipm	R_rtd
0.01	-9.28915e-10	1094.093
0.02	-8.76975e-10	1094.121
0.03	-8.26979e-10	1094.105
0.04	-9.1275e-10	1094.102
0.05	-8.71265e-10	1094.109
0.06	-3.99816e-10	1094.097
0.07	-6.73485e-10	1094.1
0.08	-7.28273e-10	1094.11
0.09	-5.86033e-10	1094.11
0.1	-3.3406e-10	1094.104
0.11	-1.63352e-10	1094.116
0.12	-1.72949e-10	1094.105
0.13	3.34179e-10	1094.115
0.14	7.63917e-10	1094.114
0.15	1.28244e-09	1094.092
0.16	1.81992e-09	1094.089
0.17	3.17625e-09	1094.098
0.18	3.82762e-09	1094.085
0.19	5.30865e-09	1094.095
0.2	7.01953e-09	1094.096
0.21	9.47396e-09	1094.117
0.22	1.25833e-08	1094.095
0.23	1.67204e-08	1094.096
0.24	2.16783e-08	1094.088
0.25	2.88147e-08	1094.109
0.26	3.81635e-08	1094.089
0.27	5.0322e-08	1094.082
0.28	6.63962e-08	1094.101
0.29	8.76057e-08	1094.098
0.3	1.16619e-07	1094.096
0.31	1.55609e-07	1094.078
0.32	2.0908e-07	1094.091
0.33	2.82224e-07	1094.112
0.34	3.83633e-07	1094.096
0.35	5.24032e-07	1094.084
0.36	7.20737e-07	1094.08
0.37	9.96037e-07	1094.097
0.38	1.38602e-06	1094.088
0.39	1.93683e-06	1094.078
0.4	2.72432e-06	1094.094
0.41	3.84443e-06	1094.098
0.42	5.44824e-06	1094.091
0.43	7.75683e-06	1094.087
0.44	1.10482e-05	1094.076
0.45	1.58122e-05	1094.085
0.46	2.26186e-05	1094.098
0.47	3.23864e-05	1094.071
0.48	4.62014e-05	1094.092
0.49	6.57447e-05	1094.084
0.5	9.28664e-05	1094.064
0.51	0.000130053	1094.07
0.52	0.0001802	1094.086
0.53	0.000245842	1094.064
0.54	0.000330037	1094.07
0.55	0.000434244	1094.065
0.56	0.000560434	1094.05
0.57	0.000707969	1094.071
0.58	0.000877289	1094.079
0.59	0.00106618	1094.055
0.6	0.00127427	1094.06
0.61	0.00149838	1094.055
0.62	0.00173741	1094.057
0.63	0.00199078	1094.057
0.64	0.00225508	1094.042
0.65	0.00253105	1094.065
0.66	0.0028151	1094.054
0.67	0.00310855	1094.064
0.68	0.00340825	1094.044
0.69	0.00371562	1094.059
0.7	0.00402774	1094.068
0.71	0.00434543	1094.056
0.72	0.00466888	1094.065
0.73	0.0049955	1094.065
0.74	0.0053273	1094.042
0.75	0.00566178	1094.057
0.76	0.00600055	1094.08
0.77	0.00634122	1094.062
0.78	0.006686	1094.077
0.79	0.00703225	1094.06
0.8	0.00738215	1094.039
0.81	0.00773287	1094.049
0.82	0.00808591	1094.073
0.83	0.00844196	1094.053
0.84	0.0087989	1094.068
0.85	0.00915859	1094.044
0.86	0.00951861	1094.06
0.87	0.00988133	1094.053
0.88	0.0102439	1094.065
0.89	0.0106095	1094.042
0.9	0.0109752	1094.054
0.91	0.0113419	1094.065
0.92	0.011711	1094.046
0.93	0.0120799	1094.053
0.94	0.0124513	1094.038
0.95	0.0128221	1094.046
0.96	0.0131953	1094.046
0.97	0.0135677	1094.059
0.98	0.0139423	1094.074
0.99	0.0143159	1094.053
1.0	0.0146866	1094.056
