N	R	I
0	1096.33	9.7e-05
1	1096.35	9.7e-05
2	1096.34	9.7e-05
3	1096.32	9.7e-05
4	1096.32	9.7e-05
5	1096.33	9.7e-05
6	1096.35	9.7e-05
7	1096.33	9.7e-05
8	1096.35	9.7e-05
9	1096.34	9.7e-05
10	1096.34	9.7e-05
11	1096.35	9.7e-05
12	1096.34	9.7e-05
13	1096.35	9.7e-05
14	1096.35	9.7e-05
15	1096.36	9.7e-05
16	1096.36	9.7e-05
17	1096.35	9.7e-05
18	1096.36	9.7e-05
19	1096.34	9.7e-05
20	1096.35	9.7e-05
