V_sipm	I_sipm	R_rtd
20.0	-6.78854e-09	1049.112
20.1	9.05895e-09	1049.109
20.2	4.63909e-09	1049.114
20.3	4.42144e-09	1049.118
20.4	5.2941e-09	1049.109
20.5	6.83248e-09	1049.115
20.6	5.13028e-09	1049.105
20.7	4.40925e-09	1049.118
20.8	4.46737e-09	1049.139
20.9	4.70713e-09	1049.142
21.0	5.86698e-09	1049.15
21.1	2.17295e-09	1049.134
21.2	6.43787e-09	1049.138
21.3	4.96887e-09	1049.141
21.4	4.49432e-09	1049.116
21.5	5.28024e-09	1049.143
21.6	6.7449e-09	1049.137
21.7	5.18377e-09	1049.123
21.8	4.52669e-09	1049.116
21.9	4.5518e-09	1049.129
22.0	4.90593e-09	1049.145
22.1	5.57591e-09	1049.129
22.2	2.52056e-09	1049.144
22.3	6.71788e-09	1049.143
22.4	6.02237e-09	1049.131
22.5	4.75749e-09	1049.146
22.6	4.99628e-09	1049.152
22.7	4.77283e-09	1049.138
22.8	4.94899e-09	1049.141
22.9	6.30952e-09	1049.13
23.0	5.80945e-09	1049.149
23.1	7.29524e-09	1049.157
23.2	5.83816e-09	1049.156
23.3	2.71398e-09	1049.148
23.4	5.0489e-09	1049.157
23.5	5.58991e-09	1049.148
23.6	6.96647e-09	1049.161
23.7	6.97179e-09	1049.156
23.8	5.8127e-09	1049.165
23.9	5.42084e-09	1049.156
24.0	6.394e-09	1049.164
24.1	6.30631e-09	1049.16
24.2	8.53646e-09	1049.16
24.3	8.71503e-09	1049.153
24.4	7.18905e-09	1049.179
24.5	1.65071e-08	1049.164
24.6	1.11789e-07	1049.183
24.7	8.33786e-07	1049.158
24.8	2.22308e-06	1049.17
24.9	4.28682e-06	1049.161
25.0	6.8389e-06	1049.193
25.1	9.91756e-06	1049.169
25.2	1.36652e-05	1049.203
25.3	1.76678e-05	1049.16
25.4	2.23207e-05	1049.191
25.5	2.72056e-05	1049.175
25.6	3.26715e-05	1049.175
25.7	3.83001e-05	1049.183
25.8	4.45284e-05	1049.182
25.9	5.08116e-05	1049.195
26.0	5.74823e-05	1049.193
26.1	6.4641e-05	1049.201
26.2	7.18927e-05	1049.183
26.3	7.9791e-05	1049.198
26.4	8.76653e-05	1049.19
26.5	9.60285e-05	1049.182
26.6	0.000104452	1049.201
26.7	0.000113508	1049.19
26.8	0.000122445	1049.203
26.9	0.000131693	1049.206
27.0	0.000141551	1049.204
27.1	0.000151456	1049.216
27.2	0.000162205	1049.204
27.3	0.000172428	1049.2
27.4	0.000183455	1049.196
27.5	0.00019451	1049.209
27.6	0.000206327	1049.188
27.7	0.00021822	1049.201
27.8	0.000230484	1049.212
27.9	0.000243052	1049.23
28.0	0.000255774	1049.205
28.1	0.000269643	1049.212
28.2	0.000283194	1049.208
28.3	0.000297817	1049.198
28.4	0.000312588	1049.207
28.5	0.000327745	1049.206
28.6	0.000343263	1049.213
28.7	0.000359633	1049.218
28.8	0.000375918	1049.22
28.9	0.000392956	1049.225
29.0	0.000411232	1049.235
29.1	0.000429168	1049.237
29.2	0.000448758	1049.229
29.3	0.000468475	1049.225
29.4	0.000489848	1049.227
29.5	0.000510042	1049.239
29.6	0.000533271	1049.218
29.7	0.000556857	1049.232
29.8	0.000580294	1049.233
29.9	0.000605584	1049.235
