V_sipm	I_sipm	R_rtd
0.01	-8.4399e-10	1118.395
0.02	-7.25651e-10	1118.409
0.03	-6.59311e-10	1118.385
0.04	-9.16576e-10	1118.395
0.05	-6.66058e-10	1118.38
0.06	-3.73936e-10	1118.366
0.07	-2.03383e-10	1118.328
0.08	7.39455e-10	1118.249
0.09	7.4935e-11	1118.245
0.1	3.30818e-10	1118.209
0.11	8.42786e-10	1118.194
0.12	1.40398e-09	1118.19
0.13	2.14779e-09	1118.191
0.14	2.90356e-09	1118.147
0.15	3.66986e-09	1118.122
0.16	5.54981e-09	1118.082
0.17	7.41918e-09	1118.072
0.18	9.79792e-09	1118.05
0.19	1.34032e-08	1118.081
0.2	1.55653e-08	1118.089
0.21	2.20763e-08	1118.09
0.22	2.89859e-08	1118.091
0.23	3.79265e-08	1118.074
0.24	4.96892e-08	1118.077
0.25	6.52726e-08	1118.066
0.26	8.55651e-08	1118.074
0.27	1.1335e-07	1118.045
0.28	1.50065e-07	1118.05
0.29	1.99987e-07	1118.054
0.3	2.67437e-07	1118.016
0.31	3.5958e-07	1117.964
0.32	4.86463e-07	1117.986
0.33	6.60921e-07	1118.009
0.34	9.04136e-07	1117.977
0.35	1.2415e-06	1117.939
0.36	1.71586e-06	1117.938
0.37	2.37969e-06	1117.963
0.38	3.31931e-06	1117.969
0.39	4.64327e-06	1118.011
0.4	6.52585e-06	1118.033
0.41	9.1876e-06	1118.023
0.42	1.29503e-05	1117.977
0.43	1.83281e-05	1117.907
0.44	2.59197e-05	1117.89
0.45	3.66654e-05	1117.912
0.46	5.16708e-05	1117.911
0.47	7.26184e-05	1117.876
0.48	0.00010128	1117.877
0.49	0.000140236	1117.861
0.5	0.000191743	1117.834
0.51	0.000258639	1117.865
0.52	0.000343607	1117.865
0.53	0.000447948	1117.83
0.54	0.00057365	1117.78
0.55	0.000719987	1117.749
0.56	0.000887623	1117.709
0.57	0.00107444	1117.71
0.58	0.00128002	1117.695
0.59	0.00150142	1117.667
0.6	0.00173855	1117.622
0.61	0.00198854	1117.632
0.62	0.00225027	1117.624
0.63	0.00252358	1117.579
0.64	0.00280525	1117.553
0.65	0.00309648	1117.5
0.66	0.00339427	1117.483
0.67	0.0037001	1117.473
0.68	0.00401082	1117.469
0.69	0.00432811	1117.469
0.7	0.00464908	1117.466
0.71	0.00497483	1117.428
0.72	0.00530593	1117.48
0.73	0.00563943	1117.482
0.74	0.00597769	1117.493
0.75	0.00631791	1117.544
0.76	0.00666258	1117.56
0.77	0.00700853	1117.524
0.78	0.00735835	1117.516
0.79	0.00770928	1117.468
0.8	0.00806342	1117.479
0.81	0.00841849	1117.435
0.82	0.00877556	1117.44
0.83	0.0091358	1117.418
0.84	0.00949642	1117.452
0.85	0.00985971	1117.447
0.86	0.0102229	1117.489
0.87	0.0105895	1117.53
0.88	0.0109557	1117.495
0.89	0.0113248	1117.44
0.9	0.0116938	1117.461
0.91	0.0120637	1117.5
0.92	0.0124361	1117.49
0.93	0.0128083	1117.56
0.94	0.0131826	1117.557
0.95	0.0135568	1117.53
0.96	0.0139328	1117.474
0.97	0.0143083	1117.459
0.98	0.014686	1117.515
0.99	0.0150622	1117.524
1.0	0.0154362	1117.52
