N	R	I
0	1009.94	9.7e-05
1	1009.95	9.7e-05
2	1009.97	9.7e-05
3	1009.95	9.7e-05
4	1009.98	9.7e-05
5	1009.96	9.7e-05
6	1009.96	9.7e-05
7	1009.95	9.7e-05
8	1009.96	9.7e-05
9	1009.96	9.7e-05
10	1009.94	9.7e-05
11	1009.96	9.7e-05
12	1009.91	9.7e-05
13	1009.95	9.7e-05
14	1009.93	9.7e-05
15	1009.96	9.7e-05
16	1009.94	9.7e-05
17	1009.95	9.7e-05
18	1009.96	9.7e-05
19	1009.98	9.7e-05
20	1009.97	9.7e-05
21	1009.98	9.7e-05
22	1009.96	9.7e-05
23	1009.98	9.7e-05
24	1009.94	9.7e-05
25	1009.94	9.7e-05
26	1009.94	9.7e-05
27	1009.94	9.7e-05
28	1009.95	9.7e-05
29	1009.95	9.7e-05
30	1009.97	9.7e-05
31	1009.96	9.7e-05
32	1009.95	9.7e-05
33	1009.96	9.7e-05
34	1009.94	9.7e-05
35	1009.92	9.7e-05
36	1009.94	9.7e-05
37	1009.93	9.7e-05
38	1009.95	9.7e-05
39	1009.94	9.7e-05
40	1009.95	9.7e-05
41	1009.93	9.7e-05
42	1009.92	9.7e-05
43	1009.93	9.7e-05
44	1009.93	9.7e-05
45	1009.95	9.7e-05
46	1009.93	9.7e-05
47	1009.92	9.7e-05
48	1009.95	9.7e-05
49	1009.93	9.7e-05
50	1009.94	9.7e-05
51	1009.92	9.7e-05
52	1009.92	9.7e-05
53	1009.95	9.7e-05
54	1009.96	9.7e-05
55	1009.95	9.7e-05
56	1009.94	9.7e-05
57	1009.94	9.7e-05
58	1009.94	9.7e-05
59	1009.95	9.7e-05
60	1009.96	9.7e-05
61	1009.97	9.7e-05
62	1009.95	9.7e-05
63	1009.94	9.7e-05
64	1009.94	9.7e-05
65	1009.95	9.7e-05
66	1009.96	9.7e-05
67	1009.95	9.7e-05
68	1009.96	9.7e-05
69	1009.96	9.7e-05
70	1009.95	9.7e-05
71	1009.97	9.7e-05
72	1009.94	9.7e-05
73	1009.98	9.7e-05
74	1009.98	9.7e-05
75	1009.95	9.7e-05
76	1009.97	9.7e-05
77	1009.95	9.7e-05
78	1009.98	9.7e-05
79	1009.97	9.7e-05
80	1009.97	9.7e-05
81	1009.97	9.7e-05
82	1009.98	9.7e-05
83	1009.97	9.7e-05
84	1009.96	9.7e-05
85	1009.98	9.7e-05
86	1009.97	9.7e-05
87	1009.98	9.7e-05
88	1009.98	9.7e-05
89	1009.99	9.7e-05
90	1010.0	9.7e-05
91	1009.98	9.7e-05
92	1010.0	9.7e-05
93	1010.0	9.7e-05
94	1009.99	9.7e-05
95	1010.0	9.7e-05
96	1010.0	9.7e-05
97	1009.97	9.7e-05
98	1009.99	9.7e-05
99	1009.99	9.7e-05
100	1009.97	9.7e-05
101	1009.99	9.7e-05
102	1009.98	9.7e-05
103	1010.0	9.7e-05
104	1010.0	9.7e-05
105	1009.97	9.7e-05
106	1009.99	9.7e-05
107	1010.01	9.7e-05
108	1009.99	9.7e-05
109	1009.99	9.7e-05
110	1009.97	9.7e-05
111	1009.98	9.7e-05
112	1009.97	9.7e-05
113	1009.96	9.7e-05
114	1009.99	9.7e-05
115	1009.98	9.7e-05
116	1009.97	9.7e-05
117	1009.96	9.7e-05
118	1009.96	9.7e-05
119	1009.99	9.7e-05
120	1009.99	9.7e-05
121	1009.98	9.7e-05
122	1009.99	9.7e-05
123	1010.0	9.7e-05
124	1010.0	9.7e-05
125	1009.98	9.7e-05
126	1009.99	9.7e-05
127	1010.0	9.7e-05
128	1010.01	9.7e-05
129	1010.0	9.7e-05
130	1010.03	9.7e-05
131	1010.04	9.7e-05
132	1010.0	9.7e-05
133	1010.03	9.7e-05
134	1010.0	9.7e-05
135	1010.01	9.7e-05
136	1010.01	9.7e-05
137	1010.02	9.7e-05
138	1010.02	9.7e-05
139	1010.03	9.7e-05
