N	R	I
0	854.018	9.7e-05
1	854.016	9.7e-05
2	854.025	9.7e-05
3	854.031	9.7e-05
4	854.026	9.7e-05
5	854.029	9.7e-05
6	854.021	9.7e-05
7	854.008	9.7e-05
8	854.003	9.7e-05
9	854.012	9.7e-05
10	854.009	9.7e-05
11	853.998	9.7e-05
12	854.015	9.7e-05
13	854.016	9.7e-05
14	853.978	9.7e-05
15	854.015	9.7e-05
16	853.996	9.7e-05
17	854.008	9.7e-05
18	854.021	9.7e-05
19	854.02	9.7e-05
20	854.001	9.7e-05
21	854.041	9.7e-05
22	854.039	9.7e-05
23	854.012	9.7e-05
24	853.996	9.7e-05
25	854.027	9.7e-05
26	854.025	9.7e-05
27	854.018	9.7e-05
28	854.025	9.7e-05
29	854.016	9.7e-05
30	854.004	9.7e-05
31	854.017	9.7e-05
32	854.031	9.7e-05
33	854.027	9.7e-05
34	854.026	9.7e-05
35	854.017	9.7e-05
36	854.024	9.7e-05
37	854.04	9.7e-05
38	854.01	9.7e-05
39	854.012	9.7e-05
40	854.022	9.7e-05
41	854.017	9.7e-05
42	854.022	9.7e-05
43	854.003	9.7e-05
44	854.012	9.7e-05
45	854.021	9.7e-05
46	854.015	9.7e-05
47	854.024	9.7e-05
48	854.034	9.7e-05
49	854.033	9.7e-05
50	854.025	9.7e-05
51	854.036	9.7e-05
52	854.027	9.7e-05
53	854.012	9.7e-05
54	854.025	9.7e-05
55	854.013	9.7e-05
56	854.025	9.7e-05
57	854.041	9.7e-05
58	854.022	9.7e-05
59	854.029	9.7e-05
60	854.041	9.7e-05
61	854.043	9.7e-05
62	854.036	9.7e-05
63	854.055	9.7e-05
64	854.022	9.7e-05
65	854.033	9.7e-05
66	854.034	9.7e-05
67	854.053	9.7e-05
68	854.05	9.7e-05
69	854.052	9.7e-05
70	854.036	9.7e-05
71	854.032	9.7e-05
72	854.057	9.7e-05
73	854.054	9.7e-05
74	854.038	9.7e-05
75	854.039	9.7e-05
76	854.041	9.7e-05
77	854.02	9.7e-05
78	854.021	9.7e-05
79	854.034	9.7e-05
80	854.029	9.7e-05
81	854.044	9.7e-05
82	854.032	9.7e-05
83	854.038	9.7e-05
84	854.04	9.7e-05
85	854.035	9.7e-05
86	854.05	9.7e-05
87	854.019	9.7e-05
88	854.032	9.7e-05
89	854.036	9.7e-05
90	854.028	9.7e-05
91	854.043	9.7e-05
92	854.046	9.7e-05
93	854.036	9.7e-05
94	854.041	9.7e-05
95	854.059	9.7e-05
96	854.043	9.7e-05
97	854.033	9.7e-05
98	854.025	9.7e-05
99	854.047	9.7e-05
