N	R	I
0	853.555	9.7e-05
1	853.539	9.7e-05
2	853.561	9.7e-05
3	853.564	9.7e-05
4	853.549	9.7e-05
5	853.557	9.7e-05
6	853.58	9.7e-05
7	853.579	9.7e-05
8	853.568	9.7e-05
9	853.564	9.7e-05
10	853.569	9.7e-05
11	853.562	9.7e-05
12	853.59	9.7e-05
13	853.595	9.7e-05
14	853.575	9.7e-05
15	853.585	9.7e-05
16	853.58	9.7e-05
17	853.587	9.7e-05
18	853.574	9.7e-05
19	853.567	9.7e-05
20	853.557	9.7e-05
21	853.572	9.7e-05
22	853.577	9.7e-05
23	853.556	9.7e-05
24	853.568	9.7e-05
25	853.588	9.7e-05
26	853.582	9.7e-05
27	853.585	9.7e-05
28	853.585	9.7e-05
29	853.576	9.7e-05
30	853.586	9.7e-05
31	853.599	9.7e-05
32	853.575	9.7e-05
33	853.58	9.7e-05
34	853.569	9.7e-05
35	853.585	9.7e-05
36	853.583	9.7e-05
37	853.589	9.7e-05
38	853.577	9.7e-05
39	853.563	9.7e-05
40	853.577	9.7e-05
41	853.58	9.7e-05
42	853.595	9.7e-05
43	853.608	9.7e-05
44	853.581	9.7e-05
45	853.563	9.7e-05
46	853.568	9.7e-05
47	853.585	9.7e-05
48	853.548	9.7e-05
49	853.578	9.7e-05
50	853.59	9.7e-05
51	853.587	9.7e-05
52	853.573	9.7e-05
53	853.568	9.7e-05
54	853.585	9.7e-05
55	853.591	9.7e-05
56	853.578	9.7e-05
57	853.573	9.7e-05
58	853.568	9.7e-05
59	853.578	9.7e-05
60	853.604	9.7e-05
61	853.587	9.7e-05
62	853.604	9.7e-05
63	853.602	9.7e-05
64	853.599	9.7e-05
65	853.602	9.7e-05
66	853.612	9.7e-05
67	853.615	9.7e-05
68	853.593	9.7e-05
69	853.597	9.7e-05
70	853.614	9.7e-05
71	853.605	9.7e-05
72	853.613	9.7e-05
73	853.593	9.7e-05
74	853.593	9.7e-05
75	853.607	9.7e-05
76	853.617	9.7e-05
77	853.61	9.7e-05
78	853.624	9.7e-05
79	853.591	9.7e-05
80	853.618	9.7e-05
81	853.597	9.7e-05
82	853.605	9.7e-05
83	853.613	9.7e-05
84	853.619	9.7e-05
85	853.615	9.7e-05
86	853.61	9.7e-05
87	853.618	9.7e-05
88	853.623	9.7e-05
89	853.61	9.7e-05
90	853.613	9.7e-05
91	853.61	9.7e-05
92	853.623	9.7e-05
93	853.623	9.7e-05
94	853.614	9.7e-05
95	853.608	9.7e-05
96	853.616	9.7e-05
97	853.608	9.7e-05
98	853.63	9.7e-05
99	853.633	9.7e-05
