N	R	I
0	957.437	9.7e-05
1	957.426	9.7e-05
2	957.447	9.7e-05
3	957.449	9.7e-05
4	957.449	9.7e-05
5	957.443	9.7e-05
6	957.406	9.7e-05
7	957.437	9.7e-05
8	957.429	9.7e-05
9	957.436	9.7e-05
10	957.464	9.7e-05
11	957.46	9.7e-05
12	957.45	9.7e-05
13	957.425	9.7e-05
14	957.427	9.7e-05
15	957.458	9.7e-05
16	957.453	9.7e-05
17	957.462	9.7e-05
18	957.442	9.7e-05
19	957.44	9.7e-05
20	957.439	9.7e-05
21	957.461	9.7e-05
22	957.451	9.7e-05
23	957.457	9.7e-05
24	957.467	9.7e-05
25	957.461	9.7e-05
26	957.452	9.7e-05
27	957.439	9.7e-05
28	957.439	9.7e-05
29	957.457	9.7e-05
30	957.427	9.7e-05
31	957.449	9.7e-05
32	957.439	9.7e-05
33	957.437	9.7e-05
34	957.436	9.7e-05
35	957.458	9.7e-05
36	957.446	9.7e-05
37	957.44	9.7e-05
38	957.436	9.7e-05
39	957.424	9.7e-05
40	957.436	9.7e-05
41	957.45	9.7e-05
42	957.446	9.7e-05
43	957.449	9.7e-05
44	957.463	9.7e-05
45	957.448	9.7e-05
46	957.453	9.7e-05
47	957.467	9.7e-05
48	957.458	9.7e-05
49	957.459	9.7e-05
50	957.458	9.7e-05
51	957.433	9.7e-05
52	957.442	9.7e-05
53	957.449	9.7e-05
54	957.459	9.7e-05
55	957.448	9.7e-05
56	957.456	9.7e-05
57	957.468	9.7e-05
58	957.466	9.7e-05
59	957.454	9.7e-05
60	957.469	9.7e-05
61	957.472	9.7e-05
62	957.49	9.7e-05
63	957.468	9.7e-05
64	957.479	9.7e-05
65	957.487	9.7e-05
66	957.495	9.7e-05
67	957.482	9.7e-05
68	957.486	9.7e-05
69	957.492	9.7e-05
70	957.481	9.7e-05
71	957.486	9.7e-05
72	957.48	9.7e-05
73	957.496	9.7e-05
74	957.459	9.7e-05
75	957.482	9.7e-05
76	957.499	9.7e-05
77	957.497	9.7e-05
78	957.487	9.7e-05
79	957.466	9.7e-05
80	957.463	9.7e-05
81	957.454	9.7e-05
82	957.46	9.7e-05
83	957.477	9.7e-05
84	957.471	9.7e-05
85	957.464	9.7e-05
86	957.478	9.7e-05
87	957.476	9.7e-05
88	957.466	9.7e-05
89	957.467	9.7e-05
90	957.485	9.7e-05
91	957.484	9.7e-05
92	957.481	9.7e-05
93	957.471	9.7e-05
94	957.462	9.7e-05
95	957.469	9.7e-05
96	957.475	9.7e-05
97	957.463	9.7e-05
98	957.489	9.7e-05
99	957.459	9.7e-05
100	957.473	9.7e-05
101	957.495	9.7e-05
102	957.469	9.7e-05
103	957.469	9.7e-05
104	957.466	9.7e-05
105	957.481	9.7e-05
106	957.476	9.7e-05
107	957.483	9.7e-05
108	957.48	9.7e-05
109	957.467	9.7e-05
110	957.479	9.7e-05
111	957.475	9.7e-05
112	957.49	9.7e-05
113	957.482	9.7e-05
114	957.48	9.7e-05
115	957.485	9.7e-05
116	957.479	9.7e-05
117	957.476	9.7e-05
118	957.487	9.7e-05
119	957.499	9.7e-05
120	957.468	9.7e-05
121	957.469	9.7e-05
122	957.48	9.7e-05
123	957.498	9.7e-05
124	957.49	9.7e-05
125	957.471	9.7e-05
126	957.489	9.7e-05
127	957.49	9.7e-05
128	957.475	9.7e-05
129	957.475	9.7e-05
130	957.49	9.7e-05
131	957.507	9.7e-05
132	957.483	9.7e-05
133	957.485	9.7e-05
134	957.482	9.7e-05
135	957.489	9.7e-05
136	957.494	9.7e-05
137	957.501	9.7e-05
138	957.508	9.7e-05
139	957.508	9.7e-05
140	957.529	9.7e-05
141	957.538	9.7e-05
142	957.524	9.7e-05
143	957.508	9.7e-05
144	957.539	9.7e-05
145	957.501	9.7e-05
146	957.493	9.7e-05
147	957.479	9.7e-05
148	957.481	9.7e-05
149	957.477	9.7e-05
150	957.495	9.7e-05
151	957.515	9.7e-05
152	957.509	9.7e-05
153	957.51	9.7e-05
154	957.521	9.7e-05
155	957.517	9.7e-05
156	957.521	9.7e-05
157	957.527	9.7e-05
158	957.503	9.7e-05
159	957.488	9.7e-05
160	957.525	9.7e-05
161	957.52	9.7e-05
