N	R	I
0	956.706	9.7e-05
1	956.682	9.7e-05
2	956.709	9.7e-05
3	956.701	9.7e-05
4	956.709	9.7e-05
5	956.727	9.7e-05
6	956.703	9.7e-05
7	956.69	9.7e-05
8	956.715	9.7e-05
9	956.735	9.7e-05
10	956.701	9.7e-05
11	956.7	9.7e-05
12	956.698	9.7e-05
13	956.693	9.7e-05
14	956.697	9.7e-05
15	956.692	9.7e-05
16	956.689	9.7e-05
17	956.721	9.7e-05
18	956.712	9.7e-05
19	956.711	9.7e-05
20	956.697	9.7e-05
21	956.714	9.7e-05
22	956.725	9.7e-05
23	956.705	9.7e-05
24	956.713	9.7e-05
25	956.693	9.7e-05
26	956.694	9.7e-05
27	956.713	9.7e-05
28	956.705	9.7e-05
29	956.7	9.7e-05
30	956.703	9.7e-05
31	956.698	9.7e-05
32	956.71	9.7e-05
33	956.72	9.7e-05
34	956.707	9.7e-05
35	956.713	9.7e-05
36	956.724	9.7e-05
37	956.718	9.7e-05
38	956.729	9.7e-05
39	956.72	9.7e-05
40	956.726	9.7e-05
41	956.722	9.7e-05
42	956.719	9.7e-05
43	956.72	9.7e-05
44	956.72	9.7e-05
45	956.738	9.7e-05
46	956.757	9.7e-05
47	956.755	9.7e-05
48	956.741	9.7e-05
49	956.731	9.7e-05
50	956.731	9.7e-05
51	956.709	9.7e-05
52	956.726	9.7e-05
53	956.743	9.7e-05
54	956.746	9.7e-05
55	956.753	9.7e-05
56	956.75	9.7e-05
57	956.743	9.7e-05
58	956.742	9.7e-05
59	956.745	9.7e-05
60	956.737	9.7e-05
61	956.759	9.7e-05
62	956.755	9.7e-05
63	956.726	9.7e-05
64	956.732	9.7e-05
65	956.736	9.7e-05
66	956.721	9.7e-05
67	956.726	9.7e-05
68	956.725	9.7e-05
69	956.725	9.7e-05
70	956.724	9.7e-05
71	956.737	9.7e-05
72	956.731	9.7e-05
73	956.738	9.7e-05
74	956.756	9.7e-05
75	956.747	9.7e-05
76	956.732	9.7e-05
77	956.744	9.7e-05
78	956.726	9.7e-05
79	956.732	9.7e-05
80	956.71	9.7e-05
81	956.741	9.7e-05
82	956.744	9.7e-05
83	956.718	9.7e-05
84	956.74	9.7e-05
85	956.735	9.7e-05
86	956.726	9.7e-05
87	956.731	9.7e-05
88	956.726	9.7e-05
89	956.742	9.7e-05
90	956.723	9.7e-05
91	956.731	9.7e-05
92	956.754	9.7e-05
93	956.734	9.7e-05
94	956.773	9.7e-05
95	956.753	9.7e-05
96	956.763	9.7e-05
97	956.772	9.7e-05
98	956.751	9.7e-05
99	956.736	9.7e-05
100	956.749	9.7e-05
101	956.763	9.7e-05
102	956.746	9.7e-05
103	956.742	9.7e-05
104	956.731	9.7e-05
105	956.753	9.7e-05
106	956.753	9.7e-05
107	956.733	9.7e-05
108	956.726	9.7e-05
109	956.756	9.7e-05
110	956.755	9.7e-05
111	956.783	9.7e-05
112	956.732	9.7e-05
113	956.763	9.7e-05
114	956.765	9.7e-05
115	956.764	9.7e-05
116	956.762	9.7e-05
117	956.776	9.7e-05
118	956.756	9.7e-05
119	956.765	9.7e-05
120	956.754	9.7e-05
121	956.742	9.7e-05
122	956.739	9.7e-05
123	956.766	9.7e-05
124	956.762	9.7e-05
125	956.776	9.7e-05
126	956.783	9.7e-05
127	956.771	9.7e-05
128	956.754	9.7e-05
129	956.754	9.7e-05
130	956.761	9.7e-05
131	956.75	9.7e-05
132	956.753	9.7e-05
133	956.772	9.7e-05
134	956.754	9.7e-05
135	956.773	9.7e-05
136	956.779	9.7e-05
137	956.769	9.7e-05
138	956.766	9.7e-05
139	956.767	9.7e-05
140	956.785	9.7e-05
141	956.78	9.7e-05
142	956.785	9.7e-05
143	956.774	9.7e-05
144	956.779	9.7e-05
145	956.777	9.7e-05
146	956.773	9.7e-05
147	956.791	9.7e-05
148	956.781	9.7e-05
149	956.776	9.7e-05
150	956.786	9.7e-05
151	956.77	9.7e-05
152	956.776	9.7e-05
153	956.779	9.7e-05
154	956.798	9.7e-05
155	956.79	9.7e-05
156	956.768	9.7e-05
157	956.76	9.7e-05
158	956.785	9.7e-05
159	956.783	9.7e-05
160	956.787	9.7e-05
161	956.795	9.7e-05
