N	R	I
0	958.961	9.7e-05
1	958.985	9.7e-05
2	958.966	9.7e-05
3	958.977	9.7e-05
4	958.988	9.7e-05
5	958.97	9.7e-05
6	958.947	9.7e-05
7	958.958	9.7e-05
8	958.964	9.7e-05
9	958.958	9.7e-05
10	958.956	9.7e-05
11	958.945	9.7e-05
12	958.963	9.7e-05
13	958.943	9.7e-05
14	958.956	9.7e-05
15	958.961	9.7e-05
16	958.967	9.7e-05
17	958.951	9.7e-05
18	958.975	9.7e-05
19	958.969	9.7e-05
20	958.97	9.7e-05
21	958.99	9.7e-05
22	958.976	9.7e-05
23	958.975	9.7e-05
24	958.967	9.7e-05
25	958.97	9.7e-05
26	958.952	9.7e-05
27	958.956	9.7e-05
28	958.95	9.7e-05
29	958.954	9.7e-05
30	958.94	9.7e-05
31	958.952	9.7e-05
32	958.956	9.7e-05
33	958.947	9.7e-05
34	958.953	9.7e-05
35	958.95	9.7e-05
36	958.968	9.7e-05
37	958.959	9.7e-05
38	958.939	9.7e-05
39	958.935	9.7e-05
40	958.967	9.7e-05
41	958.966	9.7e-05
42	958.958	9.7e-05
43	958.956	9.7e-05
44	958.952	9.7e-05
45	958.966	9.7e-05
46	958.952	9.7e-05
47	958.939	9.7e-05
48	958.969	9.7e-05
49	958.966	9.7e-05
50	958.941	9.7e-05
51	958.972	9.7e-05
52	958.963	9.7e-05
53	958.954	9.7e-05
54	958.96	9.7e-05
55	958.944	9.7e-05
56	958.955	9.7e-05
57	958.939	9.7e-05
58	958.968	9.7e-05
59	958.978	9.7e-05
60	958.973	9.7e-05
61	958.974	9.7e-05
62	958.966	9.7e-05
63	958.957	9.7e-05
64	958.983	9.7e-05
65	958.968	9.7e-05
66	958.96	9.7e-05
67	958.995	9.7e-05
68	958.977	9.7e-05
69	958.971	9.7e-05
70	958.966	9.7e-05
71	958.988	9.7e-05
72	958.958	9.7e-05
73	958.975	9.7e-05
74	958.97	9.7e-05
75	958.961	9.7e-05
76	958.965	9.7e-05
77	958.98	9.7e-05
78	958.96	9.7e-05
79	958.971	9.7e-05
80	958.973	9.7e-05
81	958.961	9.7e-05
82	958.969	9.7e-05
83	958.971	9.7e-05
84	958.959	9.7e-05
85	958.962	9.7e-05
86	958.942	9.7e-05
87	958.944	9.7e-05
88	958.939	9.7e-05
89	958.93	9.7e-05
90	958.953	9.7e-05
91	958.943	9.7e-05
92	958.949	9.7e-05
93	958.938	9.7e-05
94	958.943	9.7e-05
95	958.94	9.7e-05
96	958.951	9.7e-05
97	958.937	9.7e-05
98	958.926	9.7e-05
99	958.946	9.7e-05
100	958.938	9.7e-05
101	958.952	9.7e-05
102	958.937	9.7e-05
103	958.925	9.7e-05
104	958.917	9.7e-05
105	958.921	9.7e-05
106	958.929	9.7e-05
107	958.93	9.7e-05
108	958.927	9.7e-05
109	958.917	9.7e-05
110	958.948	9.7e-05
111	958.936	9.7e-05
112	958.953	9.7e-05
113	958.936	9.7e-05
114	958.925	9.7e-05
115	958.927	9.7e-05
116	958.946	9.7e-05
117	958.939	9.7e-05
118	958.923	9.7e-05
119	958.939	9.7e-05
120	958.932	9.7e-05
121	958.929	9.7e-05
122	958.942	9.7e-05
123	958.939	9.7e-05
124	958.968	9.7e-05
125	958.932	9.7e-05
126	958.93	9.7e-05
127	958.947	9.7e-05
128	958.945	9.7e-05
129	958.945	9.7e-05
130	958.949	9.7e-05
131	958.946	9.7e-05
132	958.937	9.7e-05
133	958.944	9.7e-05
134	958.942	9.7e-05
135	958.965	9.7e-05
136	958.946	9.7e-05
137	958.919	9.7e-05
138	958.933	9.7e-05
139	958.939	9.7e-05
140	958.925	9.7e-05
141	958.966	9.7e-05
142	958.941	9.7e-05
143	958.95	9.7e-05
144	958.937	9.7e-05
145	958.943	9.7e-05
146	958.949	9.7e-05
147	958.93	9.7e-05
148	958.948	9.7e-05
149	958.938	9.7e-05
150	958.952	9.7e-05
151	958.946	9.7e-05
152	958.961	9.7e-05
153	958.945	9.7e-05
154	958.936	9.7e-05
155	958.944	9.7e-05
156	958.945	9.7e-05
157	958.962	9.7e-05
158	958.952	9.7e-05
159	958.962	9.7e-05
160	958.957	9.7e-05
161	958.938	9.7e-05
