V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.36936e-06	0.597617	1e-05	1092.965
30.0	3.42025e-06	0.60315	1.21518e-05	1092.965
30.0	3.43682e-06	0.608743	1.47667e-05	1092.986
30.0	3.47731e-06	0.614419	1.79443e-05	1092.973
30.0	3.57969e-06	0.620184	2.18056e-05	1092.964
30.0	3.65401e-06	0.626048	2.64977e-05	1092.969
30.0	3.63568e-06	0.632015	3.21996e-05	1092.966
30.0	3.67533e-06	0.638093	3.91284e-05	1092.966
30.0	3.73504e-06	0.644289	4.75482e-05	1092.946
30.0	3.82712e-06	0.650604	5.77798e-05	1092.966
30.0	4.01359e-06	0.657046	7.02131e-05	1092.971
30.0	4.08377e-06	0.663605	8.53217e-05	1092.966
30.0	4.26498e-06	0.67029	0.000103682	1092.956
30.0	4.54404e-06	0.677103	0.000125992	1092.972
30.0	4.77364e-06	0.684025	0.000153104	1092.969
30.0	5.29515e-06	0.691056	0.000186049	1092.983
30.0	5.92081e-06	0.69819	0.000226083	1092.959
30.0	6.68902e-06	0.705418	0.000274733	1092.963
30.0	7.7496e-06	0.712721	0.000333851	1092.957
30.0	8.80141e-06	0.7201	0.00040569	1092.958
30.0	1.05527e-05	0.727542	0.000492988	1092.968
30.0	1.27323e-05	0.735041	0.00059907	1092.966
30.0	1.57517e-05	0.742591	0.00072798	1092.971
30.0	1.95891e-05	0.750198	0.000884629	1092.978
30.0	2.43793e-05	0.75786	0.00107499	1092.973
30.0	3.07712e-05	0.765604	0.00130631	1092.975
30.0	3.8675e-05	0.773451	0.0015874	1092.975
30.0	4.95714e-05	0.781422	0.00192898	1092.972
30.0	6.22527e-05	0.789558	0.00234407	1092.974
30.0	7.90424e-05	0.797919	0.00284847	1092.966
30.0	9.98948e-05	0.80655	0.00346142	1092.974
30.0	0.000125262	0.815545	0.00420626	1092.962
30.0	0.000158674	0.824992	0.00511137	1092.975
30.0	0.00019932	0.835002	0.00621125	1092.969
30.0	0.000249112	0.845711	0.00754781	1092.968
30.0	0.000311729	0.857264	0.00917197	1092.957
30.0	0.00038738	0.869812	0.0111456	1092.957
30.0	0.000479871	0.883563	0.013544	1092.966
30.0	0.000592858	0.898681	0.0164584	1092.973
30.0	0.000728439	0.915352	0.02	1092.967
30.0	0.000728739	0.915162	0.02	1092.976
30.0	0.000591844	0.898223	0.0164584	1092.966
30.0	0.000481167	0.882979	0.013544	1092.988
30.0	0.000387985	0.869181	0.0111456	1092.968
30.0	0.000312621	0.856616	0.00917197	1092.96
30.0	0.000250831	0.845069	0.00754781	1092.966
30.0	0.000199293	0.834385	0.00621125	1092.956
30.0	0.000160025	0.824402	0.00511137	1092.965
30.0	0.000126311	0.814988	0.00420626	1092.961
30.0	0.000100197	0.806027	0.00346142	1092.947
30.0	7.92665e-05	0.797423	0.00284847	1092.962
30.0	6.23088e-05	0.789098	0.00234407	1092.956
30.0	4.94489e-05	0.780986	0.00192898	1092.96
30.0	3.87342e-05	0.773043	0.0015874	1092.956
30.0	3.05637e-05	0.765221	0.00130631	1092.958
30.0	2.46392e-05	0.757497	0.00107499	1092.949
30.0	1.95625e-05	0.749861	0.000884629	1092.977
30.0	1.58409e-05	0.742265	0.00072798	1092.964
30.0	1.29096e-05	0.734732	0.00059907	1092.947
30.0	1.05405e-05	0.727247	0.000492988	1092.965
30.0	8.85748e-06	0.719822	0.00040569	1092.942
30.0	7.66723e-06	0.712454	0.000333851	1092.943
30.0	6.61758e-06	0.705162	0.000274733	1092.944
30.0	5.84811e-06	0.697946	0.000226083	1092.958
30.0	5.32507e-06	0.690819	0.000186049	1092.953
30.0	4.9825e-06	0.683799	0.000153104	1092.965
30.0	4.54186e-06	0.676882	0.000125992	1092.977
30.0	4.29762e-06	0.670081	0.000103682	1092.96
30.0	4.07222e-06	0.663398	8.53217e-05	1092.954
30.0	3.99777e-06	0.656846	7.02131e-05	1092.948
30.0	3.90124e-06	0.650412	5.77798e-05	1092.954
30.0	3.84007e-06	0.644103	4.75482e-05	1092.939
30.0	3.61543e-06	0.637914	3.91284e-05	1092.952
30.0	3.64595e-06	0.631838	3.21996e-05	1092.959
30.0	3.69944e-06	0.62588	2.64977e-05	1092.937
30.0	3.55922e-06	0.620015	2.18056e-05	1092.969
30.0	3.50471e-06	0.614253	1.79443e-05	1092.95
30.0	3.47875e-06	0.608574	1.47667e-05	1092.967
30.0	3.59378e-06	0.602986	1.21518e-05	1092.949
30.0	3.57789e-06	0.597447	1e-05	1092.953
