V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.51956e-06	0.59759	1e-05	1093.024
30.0	3.58822e-06	0.603125	1.21518e-05	1093.028
30.0	3.5692e-06	0.608716	1.47667e-05	1093.024
30.0	3.52195e-06	0.614389	1.79443e-05	1093.025
30.0	3.58057e-06	0.620161	2.18056e-05	1093.046
30.0	3.53797e-06	0.626028	2.64977e-05	1093.036
30.0	3.65187e-06	0.631992	3.21996e-05	1093.021
30.0	3.73044e-06	0.63807	3.91284e-05	1093.033
30.0	3.81599e-06	0.644269	4.75482e-05	1093.033
30.0	3.84774e-06	0.650579	5.77798e-05	1093.021
30.0	3.90368e-06	0.657019	7.02131e-05	1093.031
30.0	4.05045e-06	0.663583	8.53217e-05	1093.031
30.0	4.3099e-06	0.670264	0.000103682	1093.018
30.0	4.5146e-06	0.677077	0.000125992	1093.025
30.0	4.75645e-06	0.684002	0.000153104	1093.023
30.0	5.31669e-06	0.691031	0.000186049	1093.028
30.0	5.89297e-06	0.698167	0.000226083	1093.007
30.0	6.59421e-06	0.705391	0.000274733	1093.012
30.0	7.6005e-06	0.7127	0.000333851	1093.03
30.0	8.88566e-06	0.720078	0.00040569	1093.015
30.0	1.04347e-05	0.727519	0.000492988	1093.028
30.0	1.29067e-05	0.735018	0.00059907	1093.023
30.0	1.58096e-05	0.742568	0.00072798	1093.026
30.0	1.95611e-05	0.750179	0.000884629	1093.017
30.0	2.43639e-05	0.757832	0.00107499	1093.019
30.0	3.05053e-05	0.765584	0.00130631	1093.029
30.0	3.89454e-05	0.773432	0.0015874	1093.02
30.0	4.9402e-05	0.781401	0.00192898	1093.022
30.0	6.25795e-05	0.789541	0.00234407	1093.029
30.0	7.88001e-05	0.797899	0.00284847	1093.014
30.0	9.98055e-05	0.806533	0.00346142	1093.021
30.0	0.00012619	0.815527	0.00420626	1093.018
30.0	0.00015923	0.824978	0.00511137	1093.014
30.0	0.000199236	0.83499	0.00621125	1093.007
30.0	0.000249666	0.845695	0.00754781	1093.028
30.0	0.000311074	0.857251	0.00917197	1093.003
30.0	0.000386708	0.869797	0.0111456	1093.007
30.0	0.000478767	0.883544	0.013544	1093.02
30.0	0.000592428	0.898666	0.0164584	1093.017
30.0	0.000727096	0.915338	0.02	1093.036
30.0	0.000728071	0.915149	0.02	1093.029
30.0	0.000591615	0.898209	0.0164584	1093.012
30.0	0.000480863	0.882964	0.013544	1093.034
30.0	0.000388404	0.869167	0.0111456	1093.012
30.0	0.000312682	0.856602	0.00917197	1093.012
30.0	0.000250377	0.845053	0.00754781	1093.018
30.0	0.000200198	0.83437	0.00621125	1093.002
30.0	0.000159033	0.824386	0.00511137	1093.015
30.0	0.000126771	0.814972	0.00420626	1093.007
30.0	9.97464e-05	0.806008	0.00346142	1093.025
30.0	7.91706e-05	0.797407	0.00284847	1093.01
30.0	6.23037e-05	0.789077	0.00234407	1093.024
30.0	4.95677e-05	0.780968	0.00192898	1093.001
30.0	3.87799e-05	0.77303	0.0015874	1093.012
30.0	3.07998e-05	0.765201	0.00130631	1093.019
30.0	2.46196e-05	0.757475	0.00107499	1093.011
30.0	1.95742e-05	0.749837	0.000884629	1093.001
30.0	1.57756e-05	0.742245	0.00072798	1093.012
30.0	1.28975e-05	0.734706	0.00059907	1093.011
30.0	1.07235e-05	0.727226	0.000492988	1093.005
30.0	8.93771e-06	0.719801	0.00040569	1093.021
30.0	7.63112e-06	0.712431	0.000333851	1093.006
30.0	6.52194e-06	0.70514	0.000274733	1092.983
30.0	5.81924e-06	0.697923	0.000226083	1093.019
30.0	5.26916e-06	0.690795	0.000186049	1093.01
30.0	4.9583e-06	0.683779	0.000153104	1093.0
30.0	4.60075e-06	0.676862	0.000125992	1093.019
30.0	4.35691e-06	0.670058	0.000103682	1093.012
30.0	4.1064e-06	0.663379	8.53217e-05	1093.032
30.0	4.00095e-06	0.656825	7.02131e-05	1093.011
30.0	3.89433e-06	0.650391	5.77798e-05	1093.003
30.0	3.80602e-06	0.644081	4.75482e-05	1093.011
30.0	3.7143e-06	0.637894	3.91284e-05	1093.013
30.0	3.68999e-06	0.631815	3.21996e-05	1093.01
30.0	3.56366e-06	0.625861	2.64977e-05	1093.006
30.0	3.59504e-06	0.619994	2.18056e-05	1093.019
30.0	3.5731e-06	0.614233	1.79443e-05	1093.021
30.0	3.52832e-06	0.608559	1.47667e-05	1093.03
30.0	3.5578e-06	0.602968	1.21518e-05	1093.015
30.0	3.50083e-06	0.597429	1e-05	1093.015
