V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.52706e-06	0.597577	1e-05	1093.039
30.0	3.53523e-06	0.60311	1.21518e-05	1093.019
30.0	3.45606e-06	0.608705	1.47667e-05	1093.034
30.0	3.50917e-06	0.61438	1.79443e-05	1093.022
30.0	3.60295e-06	0.620149	2.18056e-05	1093.019
30.0	3.5079e-06	0.626013	2.64977e-05	1093.034
30.0	3.62863e-06	0.631975	3.21996e-05	1093.032
30.0	3.67799e-06	0.638056	3.91284e-05	1093.023
30.0	3.76301e-06	0.644257	4.75482e-05	1093.039
30.0	3.89631e-06	0.650569	5.77798e-05	1093.02
30.0	3.91998e-06	0.657006	7.02131e-05	1093.026
30.0	4.12604e-06	0.663564	8.53217e-05	1093.016
30.0	4.32586e-06	0.670249	0.000103682	1093.023
30.0	4.51927e-06	0.67706	0.000125992	1093.006
30.0	4.79112e-06	0.683983	0.000153104	1093.018
30.0	5.2645e-06	0.691015	0.000186049	1093.04
30.0	5.83247e-06	0.69815	0.000226083	1093.006
30.0	6.70014e-06	0.705374	0.000274733	1093.009
30.0	7.56293e-06	0.71268	0.000333851	1093.004
30.0	8.89389e-06	0.720063	0.00040569	1093.031
30.0	1.06604e-05	0.727501	0.000492988	1093.025
30.0	1.28559e-05	0.734999	0.00059907	1093.033
30.0	1.55143e-05	0.742552	0.00072798	1093.017
30.0	1.94494e-05	0.750159	0.000884629	1093.005
30.0	2.44528e-05	0.757814	0.00107499	1093.008
30.0	3.07285e-05	0.765566	0.00130631	1093.017
30.0	3.88433e-05	0.773418	0.0015874	1093.03
30.0	4.89428e-05	0.781385	0.00192898	1093.046
30.0	6.20301e-05	0.789529	0.00234407	1093.024
30.0	7.92359e-05	0.797886	0.00284847	1093.026
30.0	9.98953e-05	0.80652	0.00346142	1093.019
30.0	0.000126571	0.815513	0.00420626	1093.003
30.0	0.000158242	0.824963	0.00511137	1093.028
30.0	0.000199445	0.834976	0.00621125	1093.015
30.0	0.000249812	0.845685	0.00754781	1093.008
30.0	0.000311811	0.857237	0.00917197	1093.014
30.0	0.000387117	0.869789	0.0111456	1093.013
30.0	0.000479052	0.883536	0.013544	1093.022
30.0	0.000591648	0.898659	0.0164584	1093.023
30.0	0.000726911	0.915329	0.02	1093.008
30.0	0.000727603	0.91514	0.02	1093.021
30.0	0.000592497	0.898203	0.0164584	1093.012
30.0	0.000479535	0.882952	0.013544	1093.022
30.0	0.000388481	0.869156	0.0111456	1093.017
30.0	0.000311386	0.856595	0.00917197	1093.019
30.0	0.000249901	0.84505	0.00754781	1093.015
30.0	0.000200002	0.83436	0.00621125	1093.017
30.0	0.000158835	0.824371	0.00511137	1093.013
30.0	0.000126286	0.814957	0.00420626	1093.019
30.0	0.000100018	0.80599	0.00346142	1092.994
30.0	7.92994e-05	0.797391	0.00284847	1093.02
30.0	6.20304e-05	0.789063	0.00234407	1093.018
30.0	4.96894e-05	0.780951	0.00192898	1093.019
30.0	3.86674e-05	0.77301	0.0015874	1093.004
30.0	3.08624e-05	0.765191	0.00130631	1093.008
30.0	2.44238e-05	0.757455	0.00107499	1093.025
30.0	1.94508e-05	0.749827	0.000884629	1093.007
30.0	1.59053e-05	0.742231	0.00072798	1093.0
30.0	1.30071e-05	0.734699	0.00059907	1093.017
30.0	1.0712e-05	0.727213	0.000492988	1093.013
30.0	8.82899e-06	0.719783	0.00040569	1093.011
30.0	7.72431e-06	0.71242	0.000333851	1093.007
30.0	6.5798e-06	0.705127	0.000274733	1093.029
30.0	5.88983e-06	0.697911	0.000226083	1093.024
30.0	5.34019e-06	0.690783	0.000186049	1093.036
30.0	4.91403e-06	0.683763	0.000153104	1093.008
30.0	4.61509e-06	0.676846	0.000125992	1093.015
30.0	4.4031e-06	0.670043	0.000103682	1093.02
30.0	4.08364e-06	0.663364	8.53217e-05	1093.033
30.0	3.90872e-06	0.656811	7.02131e-05	1093.024
30.0	3.89191e-06	0.650379	5.77798e-05	1093.021
30.0	3.85969e-06	0.644068	4.75482e-05	1093.018
30.0	3.66443e-06	0.637882	3.91284e-05	1093.015
30.0	3.57323e-06	0.631808	3.21996e-05	1093.025
30.0	3.69029e-06	0.625844	2.64977e-05	1093.026
30.0	3.68016e-06	0.619985	2.18056e-05	1093.007
30.0	3.51848e-06	0.61422	1.79443e-05	1093.035
30.0	3.58944e-06	0.608549	1.47667e-05	1093.033
30.0	3.55206e-06	0.602957	1.21518e-05	1093.003
30.0	3.52234e-06	0.597425	1e-05	1093.03
