N	R	I
0	989.635	9.7e-05
1	989.654	9.7e-05
2	989.654	9.7e-05
3	989.654	9.7e-05
4	989.638	9.7e-05
5	989.66	9.7e-05
6	989.625	9.7e-05
7	989.651	9.7e-05
8	989.65	9.7e-05
9	989.659	9.7e-05
10	989.649	9.7e-05
11	989.646	9.7e-05
12	989.649	9.7e-05
13	989.641	9.7e-05
14	989.651	9.7e-05
15	989.66	9.7e-05
16	989.64	9.7e-05
17	989.663	9.7e-05
18	989.66	9.7e-05
19	989.648	9.7e-05
20	989.646	9.7e-05
21	989.659	9.7e-05
22	989.638	9.7e-05
23	989.628	9.7e-05
24	989.626	9.7e-05
25	989.634	9.7e-05
26	989.63	9.7e-05
27	989.648	9.7e-05
28	989.633	9.7e-05
29	989.662	9.7e-05
30	989.651	9.7e-05
31	989.641	9.7e-05
32	989.634	9.7e-05
33	989.664	9.7e-05
34	989.656	9.7e-05
35	989.657	9.7e-05
36	989.681	9.7e-05
37	989.645	9.7e-05
38	989.639	9.7e-05
39	989.654	9.7e-05
40	989.652	9.7e-05
41	989.64	9.7e-05
42	989.642	9.7e-05
43	989.668	9.7e-05
44	989.68	9.7e-05
45	989.648	9.7e-05
46	989.689	9.7e-05
47	989.688	9.7e-05
48	989.695	9.7e-05
49	989.7	9.7e-05
50	989.695	9.7e-05
51	989.7	9.7e-05
52	989.705	9.7e-05
53	989.708	9.7e-05
54	989.715	9.7e-05
55	989.703	9.7e-05
56	989.722	9.7e-05
57	989.712	9.7e-05
58	989.725	9.7e-05
59	989.724	9.7e-05
60	989.717	9.7e-05
61	989.727	9.7e-05
62	989.71	9.7e-05
63	989.731	9.7e-05
64	989.737	9.7e-05
65	989.729	9.7e-05
66	989.741	9.7e-05
67	989.759	9.7e-05
68	989.735	9.7e-05
69	989.767	9.7e-05
70	989.76	9.7e-05
71	989.79	9.7e-05
72	989.815	9.7e-05
73	989.772	9.7e-05
74	989.826	9.7e-05
75	989.803	9.7e-05
76	989.829	9.7e-05
77	989.817	9.7e-05
78	989.82	9.7e-05
79	989.846	9.7e-05
80	989.843	9.7e-05
81	989.828	9.7e-05
82	989.851	9.7e-05
83	989.829	9.7e-05
84	989.859	9.7e-05
85	989.875	9.7e-05
86	989.863	9.7e-05
87	989.888	9.7e-05
88	989.882	9.7e-05
89	989.872	9.7e-05
90	989.895	9.7e-05
91	989.89	9.7e-05
92	989.928	9.7e-05
93	989.941	9.7e-05
94	989.947	9.7e-05
95	989.967	9.7e-05
96	990.005	9.7e-05
97	989.983	9.7e-05
98	990.007	9.7e-05
99	990.009	9.7e-05
100	990.011	9.7e-05
101	990.045	9.7e-05
102	990.061	9.7e-05
103	990.067	9.7e-05
104	990.083	9.7e-05
105	990.083	9.7e-05
106	990.086	9.7e-05
107	990.093	9.7e-05
108	990.107	9.7e-05
109	990.12	9.7e-05
110	990.112	9.7e-05
111	990.146	9.7e-05
112	990.146	9.7e-05
113	990.158	9.7e-05
114	990.158	9.7e-05
115	990.182	9.7e-05
116	990.192	9.7e-05
117	990.186	9.7e-05
118	990.192	9.7e-05
119	990.199	9.7e-05
120	990.222	9.7e-05
121	990.244	9.7e-05
122	990.233	9.7e-05
123	990.268	9.7e-05
124	990.26	9.7e-05
125	990.267	9.7e-05
126	990.29	9.7e-05
127	990.268	9.7e-05
128	990.302	9.7e-05
129	990.314	9.7e-05
130	990.322	9.7e-05
131	990.329	9.7e-05
132	990.363	9.7e-05
133	990.345	9.7e-05
134	990.366	9.7e-05
135	990.384	9.7e-05
136	990.379	9.7e-05
137	990.399	9.7e-05
138	990.38	9.7e-05
139	990.387	9.7e-05
