V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.40854e-06	0.598149	1e-05	1092.074
30.0	3.50251e-06	0.603683	1.21518e-05	1092.068
30.0	3.43486e-06	0.609273	1.47667e-05	1092.067
30.0	3.42432e-06	0.614944	1.79443e-05	1092.05
30.0	3.54909e-06	0.620704	2.18056e-05	1092.059
30.0	3.52499e-06	0.626561	2.64977e-05	1092.065
30.0	3.58798e-06	0.632521	3.21996e-05	1092.07
30.0	3.65068e-06	0.638588	3.91284e-05	1092.052
30.0	3.65905e-06	0.644784	4.75482e-05	1092.046
30.0	3.78487e-06	0.65109	5.77798e-05	1092.059
30.0	3.90025e-06	0.657522	7.02131e-05	1092.066
30.0	4.06057e-06	0.664079	8.53217e-05	1092.037
30.0	4.21216e-06	0.670752	0.000103682	1092.048
30.0	4.46396e-06	0.677555	0.000125992	1092.039
30.0	4.78338e-06	0.684474	0.000153104	1092.043
30.0	5.19655e-06	0.691499	0.000186049	1092.048
30.0	5.8782e-06	0.698627	0.000226083	1092.07
30.0	6.6114e-06	0.705845	0.000274733	1092.061
30.0	7.58657e-06	0.713144	0.000333851	1092.058
30.0	8.82119e-06	0.720516	0.00040569	1092.05
30.0	1.05183e-05	0.727947	0.000492988	1092.059
30.0	1.27936e-05	0.735441	0.00059907	1092.058
30.0	1.5485e-05	0.742986	0.00072798	1092.044
30.0	1.94441e-05	0.750586	0.000884629	1092.043
30.0	2.43977e-05	0.758235	0.00107499	1092.064
30.0	3.08375e-05	0.76598	0.00130631	1092.081
30.0	3.88443e-05	0.773821	0.0015874	1092.057
30.0	4.90033e-05	0.781785	0.00192898	1092.055
30.0	6.21489e-05	0.789919	0.00234407	1092.06
30.0	7.91429e-05	0.798271	0.00284847	1092.056
30.0	0.000100336	0.806902	0.00346142	1092.048
30.0	0.00012641	0.815891	0.00420626	1092.062
30.0	0.000158867	0.825335	0.00511137	1092.072
30.0	0.000200053	0.835345	0.00621125	1092.065
30.0	0.0002506	0.846052	0.00754781	1092.054
30.0	0.000311867	0.857606	0.00917197	1092.055
30.0	0.000387823	0.870157	0.0111456	1092.073
30.0	0.000479621	0.883899	0.013544	1092.068
30.0	0.000593648	0.899026	0.0164584	1092.069
30.0	0.00072794	0.915692	0.02	1092.075
30.0	0.000729478	0.915547	0.02	1092.053
30.0	0.000592794	0.898668	0.0164584	1092.08
30.0	0.000481198	0.883435	0.013544	1092.07
30.0	0.000387091	0.869632	0.0111456	1092.054
30.0	0.000311993	0.857062	0.00917197	1092.048
30.0	0.000250137	0.845511	0.00754781	1092.057
30.0	0.000200715	0.834812	0.00621125	1092.071
30.0	0.000159128	0.824824	0.00511137	1092.076
30.0	0.000126506	0.815403	0.00420626	1092.07
30.0	0.000100046	0.806439	0.00346142	1092.062
30.0	7.95603e-05	0.79783	0.00284847	1092.059
30.0	6.21821e-05	0.789505	0.00234407	1092.052
30.0	4.90816e-05	0.781392	0.00192898	1092.055
30.0	3.91065e-05	0.773457	0.0015874	1092.044
30.0	3.0881e-05	0.765638	0.00130631	1092.058
30.0	2.47264e-05	0.757913	0.00107499	1092.062
30.0	1.96718e-05	0.750278	0.000884629	1092.04
30.0	1.57863e-05	0.742695	0.00072798	1092.068
30.0	1.28319e-05	0.735164	0.00059907	1092.071
30.0	1.06437e-05	0.727686	0.000492988	1092.067
30.0	8.83358e-06	0.720263	0.00040569	1092.054
30.0	7.60373e-06	0.712904	0.000333851	1092.076
30.0	6.61169e-06	0.705614	0.000274733	1092.045
30.0	5.77556e-06	0.698403	0.000226083	1092.061
30.0	5.24844e-06	0.691282	0.000186049	1092.068
30.0	4.86736e-06	0.684271	0.000153104	1092.062
30.0	4.57587e-06	0.677357	0.000125992	1092.048
30.0	4.23541e-06	0.670559	0.000103682	1092.047
30.0	4.05333e-06	0.663885	8.53217e-05	1092.047
30.0	3.93222e-06	0.657339	7.02131e-05	1092.066
30.0	3.8916e-06	0.650908	5.77798e-05	1092.054
30.0	3.63228e-06	0.644607	4.75482e-05	1092.068
30.0	3.60271e-06	0.638416	3.91284e-05	1092.056
30.0	3.57025e-06	0.632354	3.21996e-05	1092.046
30.0	3.60496e-06	0.626397	2.64977e-05	1092.063
30.0	3.52732e-06	0.620543	2.18056e-05	1092.055
30.0	3.43969e-06	0.614784	1.79443e-05	1092.061
30.0	3.49604e-06	0.609119	1.47667e-05	1092.051
30.0	3.36246e-06	0.603528	1.21518e-05	1092.069
30.0	3.37351e-06	0.597999	1e-05	1092.076
