V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.60986e-06	0.596593	1e-05	1094.89
30.0	3.60082e-06	0.60215	1.21518e-05	1094.871
30.0	3.63831e-06	0.607749	1.47667e-05	1094.888
30.0	3.67228e-06	0.613436	1.79443e-05	1094.881
30.0	3.65965e-06	0.619211	2.18056e-05	1094.891
30.0	3.68771e-06	0.625091	2.64977e-05	1094.902
30.0	3.75635e-06	0.631067	3.21996e-05	1094.891
30.0	3.81122e-06	0.637159	3.91284e-05	1094.884
30.0	3.87191e-06	0.643365	4.75482e-05	1094.874
30.0	3.95337e-06	0.649691	5.77798e-05	1094.883
30.0	4.09969e-06	0.656142	7.02131e-05	1094.909
30.0	4.21686e-06	0.662717	8.53217e-05	1094.913
30.0	4.41467e-06	0.669417	0.000103682	1094.882
30.0	4.72488e-06	0.676238	0.000125992	1094.882
30.0	4.99473e-06	0.683173	0.000153104	1094.892
30.0	5.45105e-06	0.690216	0.000186049	1094.897
30.0	6.0441e-06	0.697363	0.000226083	1094.883
30.0	6.80495e-06	0.704601	0.000274733	1094.903
30.0	7.7712e-06	0.711918	0.000333851	1094.891
30.0	9.02254e-06	0.719304	0.00040569	1094.886
30.0	1.07747e-05	0.726754	0.000492988	1094.875
30.0	1.30228e-05	0.734262	0.00059907	1094.896
30.0	1.59139e-05	0.741822	0.00072798	1094.877
30.0	1.97322e-05	0.749435	0.000884629	1094.878
30.0	2.45948e-05	0.757104	0.00107499	1094.908
30.0	3.09081e-05	0.764862	0.00130631	1094.896
30.0	3.91777e-05	0.772708	0.0015874	1094.879
30.0	4.96584e-05	0.78068	0.00192898	1094.896
30.0	6.26949e-05	0.788815	0.00234407	1094.878
30.0	7.92909e-05	0.797171	0.00284847	1094.903
30.0	0.000100364	0.805803	0.00346142	1094.883
30.0	0.000127066	0.814791	0.00420626	1094.885
30.0	0.000159608	0.824226	0.00511137	1094.886
30.0	0.000200463	0.834227	0.00621125	1094.898
30.0	0.000250985	0.844921	0.00754781	1094.884
30.0	0.000313051	0.856456	0.00917197	1094.899
30.0	0.000389161	0.868982	0.0111456	1094.898
30.0	0.000481423	0.882696	0.013544	1094.899
30.0	0.000594364	0.897774	0.0164584	1094.892
30.0	0.000730528	0.914388	0.02	1094.897
30.0	0.00073108	0.914198	0.02	1094.903
30.0	0.00059487	0.897324	0.0164584	1094.91
30.0	0.00048221	0.882123	0.013544	1094.889
30.0	0.000389472	0.868368	0.0111456	1094.885
30.0	0.000313495	0.855838	0.00917197	1094.882
30.0	0.000251241	0.844319	0.00754781	1094.905
30.0	0.000200868	0.833661	0.00621125	1094.9
30.0	0.000159967	0.823686	0.00511137	1094.914
30.0	0.000127164	0.814277	0.00420626	1094.895
30.0	0.000100509	0.80532	0.00346142	1094.893
30.0	7.96834e-05	0.796715	0.00284847	1094.915
30.0	6.27839e-05	0.788397	0.00234407	1094.91
30.0	4.95503e-05	0.780281	0.00192898	1094.892
30.0	3.91721e-05	0.772334	0.0015874	1094.896
30.0	3.10006e-05	0.764506	0.00130631	1094.906
30.0	2.46865e-05	0.756773	0.00107499	1094.894
30.0	1.98005e-05	0.749122	0.000884629	1094.922
30.0	1.60059e-05	0.741523	0.00072798	1094.896
30.0	1.31092e-05	0.733978	0.00059907	1094.926
30.0	1.08651e-05	0.726486	0.000492988	1094.917
30.0	9.0506e-06	0.719052	0.00040569	1094.931
30.0	7.76586e-06	0.711677	0.000333851	1094.903
30.0	6.76789e-06	0.704368	0.000274733	1094.921
30.0	6.05261e-06	0.697136	0.000226083	1094.917
30.0	5.48731e-06	0.689997	0.000186049	1094.934
30.0	5.04817e-06	0.68296	0.000153104	1094.937
30.0	4.70339e-06	0.67603	0.000125992	1094.934
30.0	4.44033e-06	0.669217	0.000103682	1094.93
30.0	4.27123e-06	0.662523	8.53217e-05	1094.904
30.0	4.11327e-06	0.655962	7.02131e-05	1094.922
30.0	4.01979e-06	0.649517	5.77798e-05	1094.929
30.0	3.86998e-06	0.643196	4.75482e-05	1094.938
30.0	3.82105e-06	0.636989	3.91284e-05	1094.937
30.0	3.78641e-06	0.630905	3.21996e-05	1094.931
30.0	3.75532e-06	0.62493	2.64977e-05	1094.943
30.0	3.72592e-06	0.61906	2.18056e-05	1094.941
30.0	3.66747e-06	0.613283	1.79443e-05	1094.933
30.0	3.69856e-06	0.607602	1.47667e-05	1094.943
30.0	3.66937e-06	0.602002	1.21518e-05	1094.951
30.0	3.67125e-06	0.596452	1e-05	1094.935
30.0	3.65119e-06	0.596455	1e-05	1094.937
30.0	3.64961e-06	0.602019	1.21518e-05	1094.941
30.0	3.69005e-06	0.607624	1.47667e-05	1094.927
30.0	3.71266e-06	0.613316	1.79443e-05	1094.939
30.0	3.70283e-06	0.619094	2.18056e-05	1094.954
30.0	3.76307e-06	0.624976	2.64977e-05	1094.945
30.0	3.799e-06	0.630956	3.21996e-05	1094.956
30.0	3.88397e-06	0.637053	3.91284e-05	1094.963
