V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.64272e-06	0.596444	1e-05	1095.178
30.0	3.65293e-06	0.601995	1.21518e-05	1095.184
30.0	3.66475e-06	0.607599	1.47667e-05	1095.141
30.0	3.69441e-06	0.613287	1.79443e-05	1095.177
30.0	3.71782e-06	0.619065	2.18056e-05	1095.164
30.0	3.77875e-06	0.624945	2.64977e-05	1095.166
30.0	3.80966e-06	0.63092	3.21996e-05	1095.141
30.0	3.85613e-06	0.637014	3.91284e-05	1095.144
30.0	3.92255e-06	0.643222	4.75482e-05	1095.179
30.0	4.02595e-06	0.649553	5.77798e-05	1095.155
30.0	4.13672e-06	0.656004	7.02131e-05	1095.155
30.0	4.25431e-06	0.662579	8.53217e-05	1095.133
30.0	4.43394e-06	0.669281	0.000103682	1095.152
30.0	4.71163e-06	0.676108	0.000125992	1095.158
30.0	5.03624e-06	0.683041	0.000153104	1095.156
30.0	5.48652e-06	0.690087	0.000186049	1095.158
30.0	6.05016e-06	0.697236	0.000226083	1095.148
30.0	6.81025e-06	0.704476	0.000274733	1095.153
30.0	7.79907e-06	0.711792	0.000333851	1095.131
30.0	9.07144e-06	0.719185	0.00040569	1095.149
30.0	1.08653e-05	0.726635	0.000492988	1095.151
30.0	1.30503e-05	0.734144	0.00059907	1095.142
30.0	1.59304e-05	0.741707	0.00072798	1095.151
30.0	1.97675e-05	0.749323	0.000884629	1095.126
30.0	2.45769e-05	0.756993	0.00107499	1095.133
30.0	3.10271e-05	0.764751	0.00130631	1095.126
30.0	3.90793e-05	0.772604	0.0015874	1095.123
30.0	4.96362e-05	0.780576	0.00192898	1095.155
30.0	6.2755e-05	0.788716	0.00234407	1095.145
30.0	7.94424e-05	0.797074	0.00284847	1095.135
30.0	0.000100627	0.805704	0.00346142	1095.143
30.0	0.000127184	0.814696	0.00420626	1095.149
30.0	0.000159791	0.824137	0.00511137	1095.121
30.0	0.000200852	0.83414	0.00621125	1095.135
30.0	0.000251072	0.844825	0.00754781	1095.136
30.0	0.00031336	0.85636	0.00917197	1095.138
30.0	0.000389293	0.868885	0.0111456	1095.124
30.0	0.000481869	0.882598	0.013544	1095.125
30.0	0.000594579	0.897687	0.0164584	1095.106
30.0	0.000731353	0.914308	0.02	1095.097
30.0	0.000731252	0.914122	0.02	1095.127
30.0	0.000594968	0.897242	0.0164584	1095.103
30.0	0.000482518	0.882045	0.013544	1095.115
30.0	0.000389515	0.868283	0.0111456	1095.107
30.0	0.000313951	0.855759	0.00917197	1095.121
30.0	0.000251523	0.844236	0.00754781	1095.11
30.0	0.00020078	0.833567	0.00621125	1095.108
30.0	0.000160003	0.823595	0.00511137	1095.113
30.0	0.000127217	0.814187	0.00420626	1095.114
30.0	0.000100905	0.805226	0.00346142	1095.112
30.0	7.95921e-05	0.796624	0.00284847	1095.097
30.0	6.29999e-05	0.7883	0.00234407	1095.098
30.0	4.97324e-05	0.780187	0.00192898	1095.107
30.0	3.92778e-05	0.772246	0.0015874	1095.102
30.0	3.10739e-05	0.764412	0.00130631	1095.101
30.0	2.47291e-05	0.756682	0.00107499	1095.107
30.0	1.98577e-05	0.749025	0.000884629	1095.098
30.0	1.60897e-05	0.741428	0.00072798	1095.085
30.0	1.31186e-05	0.733881	0.00059907	1095.078
30.0	1.08377e-05	0.726384	0.000492988	1095.083
30.0	9.09122e-06	0.718948	0.00040569	1095.081
30.0	7.79719e-06	0.711567	0.000333851	1095.124
30.0	6.8084e-06	0.704262	0.000274733	1095.096
30.0	6.1008e-06	0.697032	0.000226083	1095.114
30.0	5.50843e-06	0.689891	0.000186049	1095.135
30.0	5.10143e-06	0.682855	0.000153104	1095.107
30.0	4.75016e-06	0.675927	0.000125992	1095.13
30.0	4.47715e-06	0.669108	0.000103682	1095.116
30.0	4.25267e-06	0.662415	8.53217e-05	1095.133
30.0	4.11555e-06	0.655853	7.02131e-05	1095.124
30.0	4.02671e-06	0.649409	5.77798e-05	1095.125
30.0	3.94259e-06	0.643084	4.75482e-05	1095.13
30.0	3.85938e-06	0.636886	3.91284e-05	1095.102
30.0	3.7997e-06	0.630795	3.21996e-05	1095.114
30.0	3.80766e-06	0.624825	2.64977e-05	1095.106
30.0	3.73886e-06	0.61895	2.18056e-05	1095.122
30.0	3.71544e-06	0.613175	1.79443e-05	1095.123
30.0	3.67097e-06	0.607494	1.47667e-05	1095.097
