V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.63984e-06	0.596197	1e-05	1095.614
30.0	3.67143e-06	0.601752	1.21518e-05	1095.624
30.0	3.73211e-06	0.607352	1.47667e-05	1095.606
30.0	3.72821e-06	0.613044	1.79443e-05	1095.612
30.0	3.75143e-06	0.618829	2.18056e-05	1095.606
30.0	3.76596e-06	0.624707	2.64977e-05	1095.599
30.0	3.86152e-06	0.630687	3.21996e-05	1095.6
30.0	3.85618e-06	0.636782	3.91284e-05	1095.586
30.0	3.95496e-06	0.642991	4.75482e-05	1095.6
30.0	4.04456e-06	0.649323	5.77798e-05	1095.599
30.0	4.12894e-06	0.655778	7.02131e-05	1095.594
30.0	4.30877e-06	0.662357	8.53217e-05	1095.59
30.0	4.52294e-06	0.669061	0.000103682	1095.608
30.0	4.71054e-06	0.675889	0.000125992	1095.58
30.0	5.04405e-06	0.68283	0.000153104	1095.582
30.0	5.53242e-06	0.689881	0.000186049	1095.592
30.0	6.08267e-06	0.697033	0.000226083	1095.599
30.0	6.80735e-06	0.704278	0.000274733	1095.604
30.0	7.88173e-06	0.711597	0.000333851	1095.607
30.0	9.13678e-06	0.718989	0.00040569	1095.596
30.0	1.08643e-05	0.726446	0.000492988	1095.619
30.0	1.30947e-05	0.733957	0.00059907	1095.594
30.0	1.60218e-05	0.741521	0.00072798	1095.6
30.0	1.97777e-05	0.749141	0.000884629	1095.594
30.0	2.47566e-05	0.756799	0.00107499	1095.592
30.0	3.10404e-05	0.764564	0.00130631	1095.601
30.0	3.91246e-05	0.772417	0.0015874	1095.598
30.0	4.95165e-05	0.780389	0.00192898	1095.6
30.0	6.28041e-05	0.788534	0.00234407	1095.599
30.0	7.97014e-05	0.796889	0.00284847	1095.595
30.0	0.000100478	0.805522	0.00346142	1095.606
30.0	0.000126934	0.814517	0.00420626	1095.615
30.0	0.000159982	0.823949	0.00511137	1095.613
30.0	0.000200614	0.833951	0.00621125	1095.615
30.0	0.000251034	0.844642	0.00754781	1095.606
30.0	0.00031336	0.85618	0.00917197	1095.604
30.0	0.000389262	0.868701	0.0111456	1095.623
30.0	0.000482264	0.88241	0.013544	1095.626
30.0	0.000594733	0.897495	0.0164584	1095.634
30.0	0.000731159	0.914098	0.02	1095.617
30.0	0.000731084	0.913916	0.02	1095.603
30.0	0.000595128	0.897046	0.0164584	1095.623
30.0	0.000482722	0.881848	0.013544	1095.617
30.0	0.000389701	0.868092	0.0111456	1095.609
30.0	0.00031381	0.855564	0.00917197	1095.624
30.0	0.000251672	0.844046	0.00754781	1095.607
30.0	0.000201119	0.833381	0.00621125	1095.602
30.0	0.000160314	0.823409	0.00511137	1095.624
30.0	0.000127094	0.814005	0.00420626	1095.612
30.0	0.000100844	0.805043	0.00346142	1095.62
30.0	7.96832e-05	0.796442	0.00284847	1095.633
30.0	6.29072e-05	0.788117	0.00234407	1095.624
30.0	4.96625e-05	0.780005	0.00192898	1095.632
30.0	3.9336e-05	0.772054	0.0015874	1095.637
30.0	3.11602e-05	0.76422	0.00130631	1095.627
30.0	2.46841e-05	0.756477	0.00107499	1095.637
30.0	1.98294e-05	0.748832	0.000884629	1095.641
30.0	1.60562e-05	0.741228	0.00072798	1095.618
30.0	1.31522e-05	0.733678	0.00059907	1095.604
30.0	1.09622e-05	0.726179	0.000492988	1095.622
30.0	9.17102e-06	0.718736	0.00040569	1095.616
30.0	7.82629e-06	0.711355	0.000333851	1095.645
30.0	6.86527e-06	0.704044	0.000274733	1095.634
30.0	6.08507e-06	0.69681	0.000226083	1095.636
30.0	5.52154e-06	0.689666	0.000186049	1095.624
30.0	5.10121e-06	0.682626	0.000153104	1095.64
30.0	4.74776e-06	0.675692	0.000125992	1095.65
30.0	4.57074e-06	0.668867	0.000103682	1095.635
30.0	4.32126e-06	0.662169	8.53217e-05	1095.647
30.0	4.18126e-06	0.655602	7.02131e-05	1095.624
30.0	4.04263e-06	0.649151	5.77798e-05	1095.625
30.0	3.98165e-06	0.642817	4.75482e-05	1095.627
30.0	3.9091e-06	0.63662	3.91284e-05	1095.628
30.0	3.88481e-06	0.630526	3.21996e-05	1095.641
30.0	3.80452e-06	0.624549	2.64977e-05	1095.632
30.0	3.76578e-06	0.618671	2.18056e-05	1095.635
30.0	3.74371e-06	0.612897	1.79443e-05	1095.666
30.0	3.76039e-06	0.607205	1.47667e-05	1095.644
30.0	3.72092e-06	0.601603	1.21518e-05	1095.647
30.0	3.73033e-06	0.596045	1e-05	1095.656
30.0	3.70824e-06	0.596052	1e-05	1095.646
30.0	3.69988e-06	0.601618	1.21518e-05	1095.644
30.0	3.71133e-06	0.607227	1.47667e-05	1095.647
30.0	3.70099e-06	0.612918	1.79443e-05	1095.653
30.0	3.74394e-06	0.618705	2.18056e-05	1095.667
30.0	3.79355e-06	0.624591	2.64977e-05	1095.655
30.0	3.81953e-06	0.630573	3.21996e-05	1095.676
30.0	3.89565e-06	0.63668	3.91284e-05	1095.658
30.0	3.94386e-06	0.642891	4.75482e-05	1095.664
30.0	4.05565e-06	0.649232	5.77798e-05	1095.664
30.0	4.14222e-06	0.655687	7.02131e-05	1095.666
30.0	4.34111e-06	0.662272	8.53217e-05	1095.66
30.0	4.49472e-06	0.66898	0.000103682	1095.69
30.0	4.77153e-06	0.675812	0.000125992	1095.672
30.0	5.07573e-06	0.682759	0.000153104	1095.678
30.0	5.54059e-06	0.689806	0.000186049	1095.674
30.0	6.10366e-06	0.696965	0.000226083	1095.681
30.0	6.88321e-06	0.704208	0.000274733	1095.675
30.0	7.85602e-06	0.711532	0.000333851	1095.672
30.0	9.10121e-06	0.718928	0.00040569	1095.667
30.0	1.08758e-05	0.726382	0.000492988	1095.676
30.0	1.30333e-05	0.733898	0.00059907	1095.688
30.0	1.59833e-05	0.741465	0.00072798	1095.68
30.0	1.98192e-05	0.749084	0.000884629	1095.679
30.0	2.47054e-05	0.756757	0.00107499	1095.699
30.0	3.11217e-05	0.764518	0.00130631	1095.699
30.0	3.92299e-05	0.772373	0.0015874	1095.697
30.0	4.95524e-05	0.780344	0.00192898	1095.706
30.0	6.27885e-05	0.788488	0.00234407	1095.707
30.0	7.94671e-05	0.796843	0.00284847	1095.7
30.0	0.000100401	0.80548	0.00346142	1095.702
30.0	0.000127048	0.814471	0.00420626	1095.695
30.0	0.000159709	0.823908	0.00511137	1095.688
30.0	0.000200385	0.833912	0.00621125	1095.718
