V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.72245e-06	0.595784	1e-05	1096.311
30.0	3.73732e-06	0.601341	1.21518e-05	1096.295
30.0	3.76799e-06	0.606951	1.47667e-05	1096.316
30.0	3.83268e-06	0.612645	1.79443e-05	1096.311
30.0	3.82601e-06	0.618434	2.18056e-05	1096.307
30.0	3.86655e-06	0.624315	2.64977e-05	1096.279
30.0	3.90528e-06	0.630305	3.21996e-05	1096.324
30.0	3.91515e-06	0.636404	3.91284e-05	1096.302
30.0	3.9935e-06	0.642613	4.75482e-05	1096.308
30.0	4.07949e-06	0.648956	5.77798e-05	1096.303
30.0	4.20558e-06	0.655416	7.02131e-05	1096.292
30.0	4.32876e-06	0.661999	8.53217e-05	1096.306
30.0	4.55038e-06	0.66871	0.000103682	1096.302
30.0	4.81966e-06	0.675543	0.000125992	1096.317
30.0	5.12451e-06	0.682486	0.000153104	1096.285
30.0	5.55478e-06	0.689542	0.000186049	1096.294
30.0	6.0853e-06	0.696703	0.000226083	1096.298
30.0	6.88569e-06	0.703947	0.000274733	1096.308
30.0	7.88146e-06	0.711273	0.000333851	1096.302
30.0	9.22036e-06	0.71867	0.00040569	1096.308
30.0	1.09206e-05	0.726129	0.000492988	1096.282
30.0	1.31731e-05	0.733645	0.00059907	1096.285
30.0	1.60347e-05	0.741215	0.00072798	1096.286
30.0	1.99082e-05	0.748838	0.000884629	1096.297
30.0	2.47498e-05	0.756509	0.00107499	1096.301
30.0	3.10578e-05	0.764271	0.00130631	1096.288
30.0	3.91138e-05	0.772128	0.0015874	1096.297
30.0	4.96197e-05	0.780104	0.00192898	1096.299
30.0	6.2956e-05	0.788249	0.00234407	1096.321
30.0	7.96881e-05	0.796605	0.00284847	1096.322
30.0	0.000100662	0.805242	0.00346142	1096.291
30.0	0.000127088	0.814232	0.00420626	1096.311
30.0	0.000159709	0.823674	0.00511137	1096.293
30.0	0.000200656	0.833677	0.00621125	1096.304
30.0	0.000251254	0.844363	0.00754781	1096.315
30.0	0.000313587	0.855894	0.00917197	1096.307
30.0	0.00038913	0.868405	0.0111456	1096.287
30.0	0.000482477	0.882118	0.013544	1096.289
30.0	0.000594764	0.8972	0.0164584	1096.303
30.0	0.00073105	0.913812	0.02	1096.302
30.0	0.00073198	0.91363	0.02	1096.281
30.0	0.000595817	0.89676	0.0164584	1096.295
30.0	0.000482643	0.881568	0.013544	1096.293
30.0	0.000390075	0.867813	0.0111456	1096.295
30.0	0.000313991	0.855289	0.00917197	1096.298
30.0	0.000251736	0.843768	0.00754781	1096.31
30.0	0.000201186	0.833101	0.00621125	1096.306
30.0	0.000160353	0.823133	0.00511137	1096.302
30.0	0.000127535	0.813726	0.00420626	1096.308
30.0	0.000100965	0.804763	0.00346142	1096.3
30.0	7.97528e-05	0.796161	0.00284847	1096.302
