V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.58366e-06	0.596898	1e-05	1094.342
30.0	3.64839e-06	0.602441	1.21518e-05	1094.331
30.0	3.62499e-06	0.608043	1.47667e-05	1094.311
30.0	3.65232e-06	0.613725	1.79443e-05	1094.323
30.0	3.66443e-06	0.6195	2.18056e-05	1094.314
30.0	3.68072e-06	0.625373	2.64977e-05	1094.316
30.0	3.77641e-06	0.631343	3.21996e-05	1094.316
30.0	3.77571e-06	0.637436	3.91284e-05	1094.344
30.0	3.85176e-06	0.643635	4.75482e-05	1094.322
30.0	3.96392e-06	0.649961	5.77798e-05	1094.33
30.0	4.05027e-06	0.656408	7.02131e-05	1094.338
30.0	4.20276e-06	0.66298	8.53217e-05	1094.333
30.0	4.39108e-06	0.66967	0.000103682	1094.33
30.0	4.61352e-06	0.676492	0.000125992	1094.309
30.0	4.97353e-06	0.683425	0.000153104	1094.351
30.0	5.42105e-06	0.690464	0.000186049	1094.333
30.0	5.96583e-06	0.697608	0.000226083	1094.33
30.0	6.71769e-06	0.704846	0.000274733	1094.339
30.0	7.71871e-06	0.712155	0.000333851	1094.324
30.0	8.96168e-06	0.719541	0.00040569	1094.323
30.0	1.07592e-05	0.726986	0.000492988	1094.323
30.0	1.29666e-05	0.734492	0.00059907	1094.329
30.0	1.58971e-05	0.742047	0.00072798	1094.335
30.0	1.96719e-05	0.749655	0.000884629	1094.335
30.0	2.46129e-05	0.757326	0.00107499	1094.354
30.0	3.08069e-05	0.765076	0.00130631	1094.295
30.0	3.9255e-05	0.772924	0.0015874	1094.325
30.0	4.94998e-05	0.78089	0.00192898	1094.319
30.0	6.25414e-05	0.789026	0.00234407	1094.33
30.0	7.93495e-05	0.79738	0.00284847	1094.334
30.0	0.000100305	0.806008	0.00346142	1094.353
30.0	0.000126789	0.814995	0.00420626	1094.323
30.0	0.000159315	0.824436	0.00511137	1094.344
30.0	0.000200402	0.834439	0.00621125	1094.326
30.0	0.000250716	0.845126	0.00754781	1094.327
30.0	0.000312835	0.856656	0.00917197	1094.335
30.0	0.000388749	0.869178	0.0111456	1094.319
30.0	0.000480992	0.882896	0.013544	1094.334
30.0	0.00059414	0.897985	0.0164584	1094.338
30.0	0.000729762	0.914602	0.02	1094.341
30.0	0.000730333	0.914423	0.02	1094.333
30.0	0.000594545	0.897546	0.0164584	1094.326
30.0	0.00048172	0.88234	0.013544	1094.322
30.0	0.000389262	0.86858	0.0111456	1094.339
30.0	0.000313191	0.856051	0.00917197	1094.32
30.0	0.000251413	0.844531	0.00754781	1094.329
30.0	0.000200626	0.833862	0.00621125	1094.328
30.0	0.000159812	0.823888	0.00511137	1094.323
30.0	0.000127019	0.814486	0.00420626	1094.354
30.0	0.000100654	0.805521	0.00346142	1094.328
30.0	7.94345e-05	0.796929	0.00284847	1094.328
30.0	6.27834e-05	0.788606	0.00234407	1094.33
30.0	4.96515e-05	0.780493	0.00192898	1094.319
30.0	3.91509e-05	0.772551	0.0015874	1094.342
30.0	3.09278e-05	0.764728	0.00130631	1094.341
30.0	2.46595e-05	0.756992	0.00107499	1094.307
30.0	1.97364e-05	0.749349	0.000884629	1094.344
30.0	1.59867e-05	0.74175	0.00072798	1094.352
30.0	1.29873e-05	0.734212	0.00059907	1094.33
30.0	1.08378e-05	0.726719	0.000492988	1094.347
30.0	8.99453e-06	0.719285	0.00040569	1094.352
30.0	7.70171e-06	0.711913	0.000333851	1094.355
30.0	6.72553e-06	0.704611	0.000274733	1094.328
30.0	6.03297e-06	0.697385	0.000226083	1094.331
30.0	5.43267e-06	0.690247	0.000186049	1094.344
30.0	5.03203e-06	0.683217	0.000153104	1094.339
30.0	4.69114e-06	0.676292	0.000125992	1094.343
30.0	4.42276e-06	0.669479	0.000103682	1094.34
30.0	4.20898e-06	0.662788	8.53217e-05	1094.349
30.0	4.06365e-06	0.656238	7.02131e-05	1094.355
30.0	3.96215e-06	0.649791	5.77798e-05	1094.355
30.0	3.91487e-06	0.64347	4.75482e-05	1094.347
30.0	3.80685e-06	0.637272	3.91284e-05	1094.364
30.0	3.7472e-06	0.631192	3.21996e-05	1094.35
30.0	3.71273e-06	0.625223	2.64977e-05	1094.354
30.0	3.64593e-06	0.619353	2.18056e-05	1094.355
30.0	3.67696e-06	0.613581	1.79443e-05	1094.355
30.0	3.60354e-06	0.607898	1.47667e-05	1094.375
30.0	3.64649e-06	0.602307	1.21518e-05	1094.36
30.0	3.57611e-06	0.596758	1e-05	1094.378
30.0	3.56411e-06	0.596761	1e-05	1094.368
30.0	3.63018e-06	0.602321	1.21518e-05	1094.378
30.0	3.64986e-06	0.607919	1.47667e-05	1094.366
30.0	3.6438e-06	0.613607	1.79443e-05	1094.375
30.0	3.65947e-06	0.61939	2.18056e-05	1094.358
30.0	3.7127e-06	0.625267	2.64977e-05	1094.377
30.0	3.7448e-06	0.631244	3.21996e-05	1094.359
30.0	3.79943e-06	0.637337	3.91284e-05	1094.371
30.0	3.87536e-06	0.643543	4.75482e-05	1094.378
30.0	3.98682e-06	0.649872	5.77798e-05	1094.358
30.0	4.09572e-06	0.656325	7.02131e-05	1094.385
30.0	4.19712e-06	0.662894	8.53217e-05	1094.401
30.0	4.40899e-06	0.669593	0.000103682	1094.395
30.0	4.6244e-06	0.676418	0.000125992	1094.406
30.0	4.99928e-06	0.683352	0.000153104	1094.39
30.0	5.40127e-06	0.690394	0.000186049	1094.388
30.0	6.00405e-06	0.69754	0.000226083	1094.404
30.0	6.75393e-06	0.70478	0.000274733	1094.398
30.0	7.72918e-06	0.712094	0.000333851	1094.388
30.0	9.04642e-06	0.719481	0.00040569	1094.399
30.0	1.08301e-05	0.726933	0.000492988	1094.387
30.0	1.29433e-05	0.734438	0.00059907	1094.42
30.0	1.59291e-05	0.741994	0.00072798	1094.405
30.0	1.96864e-05	0.749607	0.000884629	1094.39
30.0	2.45468e-05	0.757275	0.00107499	1094.385
30.0	3.09033e-05	0.765032	0.00130631	1094.405
30.0	3.90026e-05	0.772878	0.0015874	1094.412
30.0	4.94902e-05	0.780845	0.00192898	1094.402
30.0	6.26536e-05	0.788986	0.00234407	1094.407
30.0	7.94342e-05	0.797335	0.00284847	1094.415
30.0	9.99762e-05	0.80597	0.00346142	1094.404
30.0	0.00012657	0.814961	0.00420626	1094.418
30.0	0.000159387	0.824396	0.00511137	1094.424
30.0	0.000200442	0.834396	0.00621125	1094.404
30.0	0.000250573	0.845091	0.00754781	1094.398
30.0	0.000312503	0.856618	0.00917197	1094.414
30.0	0.000388079	0.869149	0.0111456	1094.407
30.0	0.000480722	0.882861	0.013544	1094.426
30.0	0.000593237	0.897941	0.0164584	1094.428
30.0	0.000728662	0.914564	0.02	1094.397
30.0	0.000729429	0.91437	0.02	1094.421
30.0	0.0005935	0.897501	0.0164584	1094.428
30.0	0.00048101	0.882298	0.013544	1094.439
30.0	0.000388548	0.868537	0.0111456	1094.417
30.0	0.000312703	0.856004	0.00917197	1094.415
30.0	0.000250713	0.844487	0.00754781	1094.432
30.0	0.000200295	0.833825	0.00621125	1094.431
30.0	0.000159601	0.823853	0.00511137	1094.431
30.0	0.00012663	0.814452	0.00420626	1094.429
30.0	0.000100362	0.805492	0.00346142	1094.427
30.0	7.92974e-05	0.796892	0.00284847	1094.408
30.0	6.27288e-05	0.788566	0.00234407	1094.42
30.0	4.94904e-05	0.780454	0.00192898	1094.42
30.0	3.91598e-05	0.772511	0.0015874	1094.429
