V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.80332e-06	0.595068	1e-05	1097.594
30.0	3.81904e-06	0.600629	1.21518e-05	1097.587
30.0	3.83609e-06	0.606246	1.47667e-05	1097.603
30.0	3.86864e-06	0.611945	1.79443e-05	1097.601
30.0	3.91698e-06	0.617741	2.18056e-05	1097.589
30.0	3.98045e-06	0.623626	2.64977e-05	1097.604
30.0	3.95071e-06	0.629623	3.21996e-05	1097.6
30.0	4.00616e-06	0.635725	3.91284e-05	1097.586
30.0	4.09669e-06	0.641956	4.75482e-05	1097.575
30.0	4.22389e-06	0.648298	5.77798e-05	1097.59
30.0	4.31489e-06	0.65476	7.02131e-05	1097.573
30.0	4.44953e-06	0.661353	8.53217e-05	1097.613
30.0	4.63445e-06	0.66807	0.000103682	1097.596
30.0	4.90774e-06	0.674915	0.000125992	1097.592
30.0	5.2305e-06	0.681868	0.000153104	1097.571
30.0	5.66848e-06	0.688931	0.000186049	1097.575
30.0	6.21981e-06	0.696097	0.000226083	1097.58
30.0	6.93938e-06	0.703352	0.000274733	1097.592
30.0	8.03287e-06	0.710682	0.000333851	1097.587
30.0	9.28078e-06	0.718094	0.00040569	1097.563
30.0	1.10049e-05	0.725561	0.000492988	1097.612
30.0	1.32487e-05	0.73309	0.00059907	1097.592
30.0	1.62118e-05	0.740667	0.00072798	1097.578
30.0	2.00037e-05	0.748295	0.000884629	1097.584
30.0	2.50146e-05	0.755982	0.00107499	1097.544
30.0	3.1281e-05	0.763754	0.00130631	1097.581
30.0	3.93896e-05	0.77162	0.0015874	1097.572
30.0	4.9865e-05	0.779609	0.00192898	1097.595
30.0	6.30444e-05	0.787761	0.00234407	1097.57
30.0	7.99098e-05	0.796131	0.00284847	1097.583
30.0	0.000100768	0.804776	0.00346142	1097.565
30.0	0.00012745	0.813787	0.00420626	1097.581
30.0	0.000160512	0.823236	0.00511137	1097.583
30.0	0.000201246	0.833256	0.00621125	1097.579
30.0	0.000251687	0.843954	0.00754781	1097.557
30.0	0.000314029	0.855515	0.00917197	1097.591
30.0	0.000390096	0.868066	0.0111456	1097.58
30.0	0.000483016	0.881815	0.013544	1097.579
