V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.74426e-06	0.595436	1e-05	1096.914
30.0	3.75725e-06	0.600987	1.21518e-05	1096.899
30.0	3.82392e-06	0.606604	1.47667e-05	1096.891
30.0	3.8486e-06	0.612301	1.79443e-05	1096.916
30.0	3.85408e-06	0.618095	2.18056e-05	1096.908
30.0	3.8904e-06	0.62398	2.64977e-05	1096.899
30.0	3.91778e-06	0.629971	3.21996e-05	1096.9
30.0	3.98476e-06	0.636071	3.91284e-05	1096.897
30.0	4.05986e-06	0.642292	4.75482e-05	1096.896
30.0	4.17995e-06	0.648634	5.77798e-05	1096.884
30.0	4.24296e-06	0.655094	7.02131e-05	1096.897
30.0	4.42177e-06	0.661685	8.53217e-05	1096.901
30.0	4.5746e-06	0.668398	0.000103682	1096.9
30.0	4.87394e-06	0.675233	0.000125992	1096.889
30.0	5.17827e-06	0.682182	0.000153104	1096.899
30.0	5.60044e-06	0.689239	0.000186049	1096.899
30.0	6.22551e-06	0.696404	0.000226083	1096.906
30.0	6.94705e-06	0.703652	0.000274733	1096.894
30.0	7.92161e-06	0.710981	0.000333851	1096.914
30.0	9.21541e-06	0.718385	0.00040569	1096.898
30.0	1.09951e-05	0.725851	0.000492988	1096.926
30.0	1.32227e-05	0.733373	0.00059907	1096.897
30.0	1.61159e-05	0.740945	0.00072798	1096.896
30.0	1.99146e-05	0.74857	0.000884629	1096.903
30.0	2.48286e-05	0.756248	0.00107499	1096.878
30.0	3.12249e-05	0.764016	0.00130631	1096.894
30.0	3.93786e-05	0.771883	0.0015874	1096.905
30.0	4.96499e-05	0.779868	0.00192898	1096.892
30.0	6.30736e-05	0.788019	0.00234407	1096.893
30.0	7.97206e-05	0.796384	0.00284847	1096.89
30.0	0.000100731	0.805031	0.00346142	1096.911
30.0	0.000127065	0.81404	0.00420626	1096.875
30.0	0.000159957	0.823488	0.00511137	1096.893
30.0	0.000200991	0.833509	0.00621125	1096.888
30.0	0.000251275	0.844208	0.00754781	1096.88
30.0	0.000313648	0.855772	0.00917197	1096.884
30.0	0.000389625	0.868324	0.0111456	1096.888
30.0	0.000482517	0.882075	0.013544	1096.898
30.0	0.000595111	0.897205	0.0164584	1096.879
30.0	0.000731845	0.913874	0.02	1096.892
30.0	0.000732413	0.913648	0.02	1096.881
30.0	0.000596044	0.896688	0.0164584	1096.88
30.0	0.000483497	0.881454	0.013544	1096.889
30.0	0.000390484	0.867651	0.0111456	1096.89
30.0	0.000313975	0.855092	0.00917197	1096.882
30.0	0.000252032	0.843553	0.00754781	1096.889
30.0	0.000201623	0.832864	0.00621125	1096.891
30.0	0.000160483	0.822878	0.00511137	1096.904
30.0	0.000127515	0.813468	0.00420626	1096.88
30.0	0.00010099	0.804493	0.00346142	1096.875
30.0	7.97906e-05	0.795883	0.00284847	1096.896
30.0	6.30646e-05	0.78755	0.00234407	1096.888
30.0	4.98114e-05	0.779429	0.00192898	1096.875
30.0	3.93838e-05	0.771483	0.0015874	1096.882
30.0	3.1297e-05	0.76364	0.00130631	1096.899
30.0	2.48423e-05	0.755924	0.00107499	1096.885
30.0	1.99547e-05	0.748256	0.000884629	1096.872
30.0	1.62432e-05	0.740631	0.00072798	1096.862
30.0	1.32972e-05	0.733073	0.00059907	1096.877
30.0	1.10432e-05	0.72557	0.000492988	1096.877
30.0	9.28905e-06	0.718121	0.00040569	1096.897
30.0	7.96523e-06	0.71073	0.000333851	1096.884
30.0	6.93727e-06	0.703412	0.000274733	1096.897
30.0	6.22597e-06	0.696175	0.000226083	1096.879
30.0	5.62955e-06	0.689028	0.000186049	1096.886
30.0	5.21138e-06	0.681975	0.000153104	1096.895
30.0	4.87577e-06	0.675029	0.000125992	1096.885
30.0	4.55444e-06	0.668206	0.000103682	1096.863
30.0	4.43703e-06	0.6615	8.53217e-05	1096.879
30.0	4.24685e-06	0.654914	7.02131e-05	1096.871
30.0	4.15985e-06	0.648461	5.77798e-05	1096.886
30.0	4.06602e-06	0.642117	4.75482e-05	1096.897
30.0	4.00933e-06	0.635908	3.91284e-05	1096.87
30.0	3.93912e-06	0.629815	3.21996e-05	1096.879
30.0	3.9101e-06	0.623827	2.64977e-05	1096.888
30.0	3.90284e-06	0.617945	2.18056e-05	1096.872
30.0	3.83308e-06	0.612159	1.79443e-05	1096.887
30.0	3.82596e-06	0.606468	1.47667e-05	1096.883
30.0	3.80432e-06	0.60086	1.21518e-05	1096.885
30.0	3.78446e-06	0.5953	1e-05	1096.869
30.0	3.78122e-06	0.595301	1e-05	1096.885
30.0	3.82063e-06	0.600873	1.21518e-05	1096.871
30.0	3.81178e-06	0.60649	1.47667e-05	1096.888
30.0	3.8574e-06	0.61219	1.79443e-05	1096.885
30.0	3.87046e-06	0.61799	2.18056e-05	1096.857
30.0	3.89106e-06	0.623879	2.64977e-05	1096.887
30.0	3.96067e-06	0.629874	3.21996e-05	1096.885
30.0	4.0021e-06	0.635983	3.91284e-05	1096.87
30.0	4.05187e-06	0.642197	4.75482e-05	1096.874
30.0	4.16232e-06	0.648549	5.77798e-05	1096.871
30.0	4.28354e-06	0.655014	7.02131e-05	1096.89
30.0	4.42757e-06	0.66161	8.53217e-05	1096.886
30.0	4.61498e-06	0.668321	0.000103682	1096.891
30.0	4.85761e-06	0.675162	0.000125992	1096.879
30.0	5.15053e-06	0.682117	0.000153104	1096.884
30.0	5.64904e-06	0.689178	0.000186049	1096.875
30.0	6.19859e-06	0.696344	0.000226083	1096.881
30.0	6.93065e-06	0.703597	0.000274733	1096.894
30.0	7.96539e-06	0.710927	0.000333851	1096.877
30.0	9.21693e-06	0.718334	0.00040569	1096.889
30.0	1.0974e-05	0.725799	0.000492988	1096.886
30.0	1.32186e-05	0.733325	0.00059907	1096.892
30.0	1.61733e-05	0.740901	0.00072798	1096.89
30.0	1.99902e-05	0.748528	0.000884629	1096.89
30.0	2.48633e-05	0.756207	0.00107499	1096.884
30.0	3.12194e-05	0.76398	0.00130631	1096.906
30.0	3.93682e-05	0.771843	0.0015874	1096.88
30.0	4.97526e-05	0.779832	0.00192898	1096.906
30.0	6.2998e-05	0.787982	0.00234407	1096.892
30.0	7.97286e-05	0.796353	0.00284847	1096.905
30.0	0.000100549	0.804997	0.00346142	1096.9
30.0	0.000127463	0.813997	0.00420626	1096.924
30.0	0.000159932	0.823454	0.00511137	1096.882
30.0	0.000200873	0.833472	0.00621125	1096.876
30.0	0.000251113	0.844187	0.00754781	1096.88
30.0	0.000313453	0.855744	0.00917197	1096.894
30.0	0.000389038	0.86828	0.0111456	1096.888
30.0	0.000481955	0.882041	0.013544	1096.885
30.0	0.00059519	0.897167	0.0164584	1096.905
30.0	0.000731343	0.913842	0.02	1096.9
30.0	0.000731231	0.913633	0.02	1096.898
30.0	0.000595196	0.896673	0.0164584	1096.887
30.0	0.000482728	0.881426	0.013544	1096.878
30.0	0.00038984	0.867632	0.0111456	1096.882
30.0	0.000313694	0.85509	0.00917197	1096.893
30.0	0.000251562	0.843541	0.00754781	1096.898
30.0	0.000201249	0.832849	0.00621125	1096.901
30.0	0.000160563	0.822869	0.00511137	1096.887
30.0	0.000127492	0.81345	0.00420626	1096.9
30.0	0.000100823	0.80448	0.00346142	1096.908
30.0	7.9657e-05	0.79588	0.00284847	1096.886
30.0	6.32511e-05	0.787542	0.00234407	1096.919
30.0	4.98014e-05	0.779424	0.00192898	1096.898
30.0	3.945e-05	0.771469	0.0015874	1096.897
30.0	3.11249e-05	0.763626	0.00130631	1096.903
30.0	2.48667e-05	0.755884	0.00107499	1096.904
30.0	1.99098e-05	0.74823	0.000884629	1096.896
30.0	1.61935e-05	0.740617	0.00072798	1096.879
30.0	1.32279e-05	0.73306	0.00059907	1096.878
30.0	1.10119e-05	0.725553	0.000492988	1096.896
30.0	9.26098e-06	0.718103	0.00040569	1096.887
30.0	7.94443e-06	0.710709	0.000333851	1096.897
30.0	6.938e-06	0.703391	0.000274733	1096.915
30.0	6.2012e-06	0.696152	0.000226083	1096.901
30.0	5.64178e-06	0.689002	0.000186049	1096.894
30.0	5.16839e-06	0.681952	0.000153104	1096.897
30.0	4.88362e-06	0.675009	0.000125992	1096.906
30.0	4.63264e-06	0.668184	0.000103682	1096.899
30.0	4.41631e-06	0.661479	8.53217e-05	1096.899
30.0	4.27568e-06	0.654895	7.02131e-05	1096.89
30.0	4.10126e-06	0.648437	5.77798e-05	1096.881
30.0	4.07308e-06	0.642105	4.75482e-05	1096.912
30.0	3.97997e-06	0.635886	3.91284e-05	1096.896
30.0	3.95206e-06	0.629792	3.21996e-05	1096.892
30.0	3.89243e-06	0.623805	2.64977e-05	1096.88
30.0	3.87694e-06	0.617926	2.18056e-05	1096.909
30.0	3.85841e-06	0.612139	1.79443e-05	1096.905
30.0	3.8554e-06	0.606441	1.47667e-05	1096.895
30.0	3.78936e-06	0.600834	1.21518e-05	1096.871
30.0	3.80574e-06	0.595281	1e-05	1096.884
30.0	3.77378e-06	0.595281	1e-05	1096.912
30.0	3.81055e-06	0.60085	1.21518e-05	1096.875
30.0	3.84711e-06	0.606474	1.47667e-05	1096.906
30.0	3.82543e-06	0.612174	1.79443e-05	1096.916
30.0	3.87737e-06	0.617975	2.18056e-05	1096.889
30.0	3.88943e-06	0.623866	2.64977e-05	1096.892
30.0	3.9224e-06	0.629858	3.21996e-05	1096.905
30.0	3.97459e-06	0.635966	3.91284e-05	1096.893
30.0	4.04921e-06	0.64219	4.75482e-05	1096.908
30.0	4.16804e-06	0.648536	5.77798e-05	1096.894
30.0	4.25942e-06	0.655003	7.02131e-05	1096.911
30.0	4.40026e-06	0.661595	8.53217e-05	1096.893
30.0	4.5882e-06	0.668312	0.000103682	1096.893
30.0	4.85495e-06	0.675149	0.000125992	1096.884
30.0	5.18379e-06	0.682105	0.000153104	1096.902
30.0	5.58886e-06	0.689167	0.000186049	1096.9
30.0	6.18109e-06	0.696333	0.000226083	1096.891
30.0	6.9172e-06	0.703588	0.000274733	1096.91
30.0	7.90407e-06	0.710921	0.000333851	1096.894
30.0	9.23109e-06	0.718324	0.00040569	1096.901
30.0	1.09495e-05	0.725792	0.000492988	1096.905
30.0	1.32279e-05	0.733318	0.00059907	1096.922
30.0	1.6084e-05	0.740893	0.00072798	1096.913
30.0	1.99267e-05	0.748523	0.000884629	1096.914
30.0	2.49152e-05	0.756203	0.00107499	1096.899
30.0	3.12033e-05	0.763975	0.00130631	1096.899
30.0	3.92487e-05	0.771844	0.0015874	1096.908
30.0	4.98161e-05	0.779824	0.00192898	1096.905
30.0	6.29231e-05	0.787979	0.00234407	1096.904
30.0	7.97945e-05	0.796347	0.00284847	1096.903
30.0	0.000100662	0.804995	0.00346142	1096.918
30.0	0.000126976	0.814002	0.00420626	1096.907
30.0	0.000159823	0.823454	0.00511137	1096.9
30.0	0.000200536	0.833474	0.00621125	1096.909
30.0	0.000251527	0.844185	0.00754781	1096.931
30.0	0.000313405	0.85573	0.00917197	1096.927
30.0	0.000388977	0.868285	0.0111456	1096.903
30.0	0.000481781	0.882035	0.013544	1096.934
30.0	0.000594367	0.897153	0.0164584	1096.915
30.0	0.000730376	0.913826	0.02	1096.905
30.0	0.000730192	0.913598	0.02	1096.908
30.0	0.000595309	0.896642	0.0164584	1096.929
30.0	0.000482566	0.8814	0.013544	1096.912
30.0	0.00039058	0.867608	0.0111456	1096.907
30.0	0.000314082	0.855057	0.00917197	1096.929
30.0	0.000251257	0.843513	0.00754781	1096.907
30.0	0.000200992	0.832838	0.00621125	1096.903
30.0	0.00016028	0.822852	0.00511137	1096.908
30.0	0.000127397	0.813448	0.00420626	1096.911
30.0	0.000100779	0.80447	0.00346142	1096.911
30.0	7.98894e-05	0.795858	0.00284847	1096.92
30.0	6.29221e-05	0.787526	0.00234407	1096.916
30.0	4.97898e-05	0.779401	0.00192898	1096.905
30.0	3.93712e-05	0.771442	0.0015874	1096.937
30.0	3.12531e-05	0.763608	0.00130631	1096.92
30.0	2.49192e-05	0.755862	0.00107499	1096.899
30.0	1.99581e-05	0.748216	0.000884629	1096.923
30.0	1.61026e-05	0.740601	0.00072798	1096.903
30.0	1.32452e-05	0.733046	0.00059907	1096.905
30.0	1.10306e-05	0.725543	0.000492988	1096.917
30.0	9.23878e-06	0.718093	0.00040569	1096.902
30.0	7.98395e-06	0.710702	0.000333851	1096.896
30.0	6.95317e-06	0.703384	0.000274733	1096.899
30.0	6.1702e-06	0.696143	0.000226083	1096.908
30.0	5.62478e-06	0.688989	0.000186049	1096.895
30.0	5.18806e-06	0.681942	0.000153104	1096.907
30.0	4.82275e-06	0.674998	0.000125992	1096.898
30.0	4.63006e-06	0.66817	0.000103682	1096.879
30.0	4.42981e-06	0.661466	8.53217e-05	1096.902
30.0	4.27446e-06	0.65488	7.02131e-05	1096.887
30.0	4.15644e-06	0.648432	5.77798e-05	1096.898
30.0	4.09737e-06	0.642093	4.75482e-05	1096.896
30.0	3.99305e-06	0.635877	3.91284e-05	1096.9
30.0	3.93982e-06	0.629785	3.21996e-05	1096.921
30.0	3.92683e-06	0.623798	2.64977e-05	1096.904
30.0	3.87831e-06	0.617919	2.18056e-05	1096.932
30.0	3.84606e-06	0.612127	1.79443e-05	1096.901
30.0	3.82181e-06	0.606437	1.47667e-05	1096.91
30.0	3.81143e-06	0.600826	1.21518e-05	1096.899
30.0	3.78282e-06	0.595274	1e-05	1096.923
