V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.67039e-06	0.595918	1e-05	1096.05
30.0	3.71167e-06	0.601469	1.21518e-05	1096.078
30.0	3.73621e-06	0.607078	1.47667e-05	1096.057
30.0	3.76526e-06	0.612772	1.79443e-05	1096.07
30.0	3.79562e-06	0.618556	2.18056e-05	1096.062
30.0	3.80094e-06	0.624438	2.64977e-05	1096.073
30.0	3.87776e-06	0.630423	3.21996e-05	1096.06
30.0	3.89501e-06	0.636524	3.91284e-05	1096.071
30.0	4.00349e-06	0.642739	4.75482e-05	1096.053
30.0	4.08623e-06	0.649073	5.77798e-05	1096.054
30.0	4.15897e-06	0.655528	7.02131e-05	1096.085
30.0	4.31903e-06	0.662109	8.53217e-05	1096.063
30.0	4.49542e-06	0.668817	0.000103682	1096.056
30.0	4.78555e-06	0.675648	0.000125992	1096.055
30.0	5.11329e-06	0.682597	0.000153104	1096.087
30.0	5.53245e-06	0.689646	0.000186049	1096.063
30.0	6.11077e-06	0.696802	0.000226083	1096.057
30.0	6.89496e-06	0.704049	0.000274733	1096.052
30.0	7.84372e-06	0.711374	0.000333851	1096.074
30.0	9.13757e-06	0.718771	0.00040569	1096.044
30.0	1.0845e-05	0.726227	0.000492988	1096.032
30.0	1.31732e-05	0.733743	0.00059907	1096.05
30.0	1.6079e-05	0.741313	0.00072798	1096.073
30.0	1.98639e-05	0.748939	0.000884629	1096.054
30.0	2.48332e-05	0.756615	0.00107499	1096.054
30.0	3.10338e-05	0.764378	0.00130631	1096.054
30.0	3.92313e-05	0.77224	0.0015874	1096.053
30.0	4.97959e-05	0.780216	0.00192898	1096.062
30.0	6.28171e-05	0.788366	0.00234407	1096.084
30.0	7.94715e-05	0.79673	0.00284847	1096.054
30.0	0.000100641	0.805373	0.00346142	1096.052
30.0	0.000126978	0.814372	0.00420626	1096.049
30.0	0.000159752	0.823829	0.00511137	1096.069
30.0	0.000200813	0.833848	0.00621125	1096.062
30.0	0.000251157	0.844556	0.00754781	1096.043
30.0	0.000313163	0.856115	0.00917197	1096.056
30.0	0.000389182	0.868671	0.0111456	1096.054
30.0	0.000482271	0.882409	0.013544	1096.059
30.0	0.000594716	0.897541	0.0164584	1096.08
30.0	0.000731327	0.914218	0.02	1096.053
30.0	0.000731218	0.913985	0.02	1096.053
30.0	0.00059527	0.897028	0.0164584	1096.048
30.0	0.000483015	0.881781	0.013544	1096.058
30.0	0.000389772	0.867986	0.0111456	1096.037
30.0	0.000314234	0.855428	0.00917197	1096.045
