N	R	I
0	945.841	9.7e-05
1	945.848	9.7e-05
2	945.852	9.7e-05
3	945.839	9.7e-05
4	945.86	9.7e-05
5	945.83	9.7e-05
6	945.832	9.7e-05
7	945.854	9.7e-05
8	945.844	9.7e-05
9	945.859	9.7e-05
10	945.825	9.7e-05
11	945.841	9.7e-05
12	945.861	9.7e-05
13	945.865	9.7e-05
14	945.858	9.7e-05
15	945.852	9.7e-05
16	945.849	9.7e-05
17	945.82	9.7e-05
18	945.841	9.7e-05
19	945.846	9.7e-05
20	945.856	9.7e-05
21	945.869	9.7e-05
22	945.866	9.7e-05
23	945.845	9.7e-05
24	945.869	9.7e-05
25	945.844	9.7e-05
26	945.849	9.7e-05
27	945.833	9.7e-05
28	945.832	9.7e-05
29	945.846	9.7e-05
30	945.864	9.7e-05
31	945.853	9.7e-05
32	945.822	9.7e-05
33	945.83	9.7e-05
34	945.846	9.7e-05
35	945.873	9.7e-05
36	945.869	9.7e-05
37	945.866	9.7e-05
38	945.864	9.7e-05
39	945.858	9.7e-05
40	945.849	9.7e-05
41	945.852	9.7e-05
42	945.867	9.7e-05
43	945.845	9.7e-05
44	945.857	9.7e-05
45	945.839	9.7e-05
46	945.859	9.7e-05
47	945.854	9.7e-05
48	945.86	9.7e-05
49	945.856	9.7e-05
50	945.867	9.7e-05
51	945.857	9.7e-05
52	945.832	9.7e-05
53	945.843	9.7e-05
54	945.828	9.7e-05
55	945.846	9.7e-05
56	945.854	9.7e-05
57	945.852	9.7e-05
58	945.854	9.7e-05
59	945.844	9.7e-05
60	945.829	9.7e-05
61	945.839	9.7e-05
62	945.834	9.7e-05
63	945.824	9.7e-05
64	945.815	9.7e-05
65	945.82	9.7e-05
66	945.787	9.7e-05
67	945.831	9.7e-05
68	945.809	9.7e-05
69	945.82	9.7e-05
70	945.806	9.7e-05
71	945.81	9.7e-05
72	945.8	9.7e-05
73	945.822	9.7e-05
74	945.813	9.7e-05
75	945.799	9.7e-05
76	945.808	9.7e-05
77	945.794	9.7e-05
78	945.79	9.7e-05
79	945.8	9.7e-05
80	945.787	9.7e-05
81	945.783	9.7e-05
82	945.787	9.7e-05
83	945.812	9.7e-05
84	945.787	9.7e-05
85	945.782	9.7e-05
86	945.791	9.7e-05
87	945.798	9.7e-05
88	945.779	9.7e-05
89	945.792	9.7e-05
90	945.803	9.7e-05
91	945.801	9.7e-05
92	945.797	9.7e-05
93	945.796	9.7e-05
94	945.786	9.7e-05
95	945.79	9.7e-05
96	945.786	9.7e-05
97	945.807	9.7e-05
98	945.79	9.7e-05
99	945.784	9.7e-05
