V_sipm	I_sipm	R_rtd
20.0	-5.74497e-09	1081.728
20.1	1.02363e-08	1081.719
20.2	6.3988e-09	1081.723
20.3	7.63911e-09	1081.716
20.4	6.89586e-09	1081.729
20.5	6.0346e-09	1081.729
20.6	5.36153e-09	1081.743
20.7	5.56068e-09	1081.733
20.8	5.5872e-09	1081.738
20.9	6.8417e-09	1081.718
21.0	3.35926e-09	1081.731
21.1	7.67901e-09	1081.719
21.2	6.32207e-09	1081.739
21.3	5.58014e-09	1081.727
21.4	5.62223e-09	1081.727
21.5	6.71954e-09	1081.718
21.6	8.04138e-09	1081.758
21.7	7.081e-09	1081.74
21.8	7.48214e-09	1081.744
21.9	6.26777e-09	1081.755
22.0	5.7485e-09	1081.747
22.1	3.63269e-09	1081.744
22.2	6.04507e-09	1081.742
22.3	6.56915e-09	1081.739
22.4	7.65045e-09	1081.766
22.5	8.12268e-09	1081.736
22.6	6.76093e-09	1081.746
22.7	6.14953e-09	1081.723
22.8	6.11515e-09	1081.751
22.9	6.15963e-09	1081.73
23.0	7.11846e-09	1081.741
23.1	8.47256e-09	1081.749
23.2	4.43341e-09	1081.728
23.3	7.53441e-09	1081.732
23.4	6.72803e-09	1081.733
23.5	6.60245e-09	1081.75
23.6	7.52901e-09	1081.744
23.7	8.94917e-09	1081.744
23.8	8.22067e-09	1081.744
23.9	7.47932e-09	1081.769
24.0	7.67435e-09	1081.745
24.1	7.74591e-09	1081.751
24.2	8.71925e-09	1081.745
24.3	7.10007e-09	1081.738
24.4	1.12896e-08	1081.748
24.5	1.32876e-08	1081.754
24.6	1.83518e-08	1081.752
24.7	6.46184e-08	1081.751
24.8	6.68412e-07	1081.77
24.9	2.68612e-06	1081.75
25.0	5.77474e-06	1081.744
25.1	9.91616e-06	1081.781
25.2	1.52619e-05	1081.769
25.3	2.13092e-05	1081.756
25.4	2.84792e-05	1081.753
25.5	3.62352e-05	1081.752
25.6	4.49695e-05	1081.753
25.7	5.41813e-05	1081.766
25.8	6.44554e-05	1081.771
25.9	7.48794e-05	1081.754
26.0	8.60884e-05	1081.75
26.1	9.81299e-05	1081.735
26.2	0.000110416	1081.734
26.3	0.000123586	1081.744
26.4	0.000136954	1081.723
26.5	0.000151165	1081.758
26.6	0.000165591	1081.758
26.7	0.000181037	1081.753
26.8	0.000196697	1081.729
26.9	0.000212391	1081.755
27.0	0.000229287	1081.747
27.1	0.000246493	1081.735
27.2	0.000264385	1081.741
27.3	0.000282316	1081.707
27.4	0.000301679	1081.728
27.5	0.000320789	1081.745
27.6	0.000341185	1081.761
27.7	0.000361632	1081.74
27.8	0.000382965	1081.745
27.9	0.000404251	1081.724
28.0	0.000425956	1081.747
28.1	0.000449033	1081.749
28.2	0.000472388	1081.727
28.3	0.000497158	1081.754
28.4	0.000521695	1081.74
28.5	0.000548419	1081.739
28.6	0.000574856	1081.753
28.7	0.000603041	1081.733
28.8	0.000630821	1081.75
28.9	0.000660067	1081.741
29.0	0.000690989	1081.739
29.1	0.000722164	1081.733
29.2	0.000754947	1081.749
29.3	0.000787855	1081.732
29.4	0.000823535	1081.761
29.5	0.000858578	1081.727
29.6	0.000897382	1081.747
29.7	0.000935945	1081.752
29.8	0.000975555	1081.748
29.9	0.00101938	1081.749
