N	R	I
0	937.045	9.7e-05
1	937.039	9.7e-05
2	937.057	9.7e-05
3	937.058	9.7e-05
4	937.074	9.7e-05
5	937.047	9.7e-05
6	937.068	9.7e-05
7	937.031	9.7e-05
8	937.039	9.7e-05
9	937.039	9.7e-05
10	937.062	9.7e-05
11	937.046	9.7e-05
12	937.055	9.7e-05
13	937.04	9.7e-05
14	937.043	9.7e-05
15	937.027	9.7e-05
16	937.033	9.7e-05
17	937.018	9.7e-05
18	937.031	9.7e-05
19	937.02	9.7e-05
20	937.036	9.7e-05
21	937.02	9.7e-05
22	937.009	9.7e-05
23	937.002	9.7e-05
24	937.042	9.7e-05
25	937.046	9.7e-05
26	937.018	9.7e-05
27	937.074	9.7e-05
28	937.041	9.7e-05
29	937.029	9.7e-05
30	937.039	9.7e-05
31	937.033	9.7e-05
32	937.019	9.7e-05
33	936.976	9.7e-05
34	937.001	9.7e-05
35	937.021	9.7e-05
36	937.036	9.7e-05
37	937.013	9.7e-05
38	936.98	9.7e-05
39	936.979	9.7e-05
40	936.994	9.7e-05
41	936.981	9.7e-05
42	936.994	9.7e-05
43	936.983	9.7e-05
44	937.004	9.7e-05
45	936.981	9.7e-05
46	936.976	9.7e-05
47	936.969	9.7e-05
48	936.982	9.7e-05
49	936.983	9.7e-05
50	936.964	9.7e-05
51	936.988	9.7e-05
52	937.014	9.7e-05
53	936.987	9.7e-05
54	937.025	9.7e-05
55	936.986	9.7e-05
56	936.984	9.7e-05
57	936.99	9.7e-05
58	936.991	9.7e-05
59	936.965	9.7e-05
60	936.955	9.7e-05
61	936.977	9.7e-05
62	936.974	9.7e-05
63	936.974	9.7e-05
64	936.977	9.7e-05
65	936.972	9.7e-05
66	937.004	9.7e-05
67	936.978	9.7e-05
68	936.985	9.7e-05
69	936.99	9.7e-05
70	936.961	9.7e-05
71	936.993	9.7e-05
72	937.011	9.7e-05
73	936.989	9.7e-05
74	936.975	9.7e-05
75	936.991	9.7e-05
76	936.997	9.7e-05
77	936.99	9.7e-05
78	936.958	9.7e-05
79	936.975	9.7e-05
80	936.996	9.7e-05
81	936.984	9.7e-05
82	936.965	9.7e-05
83	936.958	9.7e-05
84	936.96	9.7e-05
85	936.956	9.7e-05
86	936.983	9.7e-05
87	936.98	9.7e-05
88	936.976	9.7e-05
89	936.978	9.7e-05
90	936.997	9.7e-05
91	936.986	9.7e-05
92	936.994	9.7e-05
93	936.975	9.7e-05
94	936.967	9.7e-05
95	936.951	9.7e-05
96	936.973	9.7e-05
97	936.981	9.7e-05
98	936.958	9.7e-05
99	936.972	9.7e-05
100	936.98	9.7e-05
101	937.007	9.7e-05
102	936.996	9.7e-05
103	936.985	9.7e-05
104	936.993	9.7e-05
105	936.988	9.7e-05
106	937.0	9.7e-05
107	937.017	9.7e-05
108	937.011	9.7e-05
109	936.981	9.7e-05
110	936.985	9.7e-05
111	936.994	9.7e-05
112	936.998	9.7e-05
113	936.995	9.7e-05
114	937.0	9.7e-05
115	937.009	9.7e-05
116	937.018	9.7e-05
117	936.995	9.7e-05
118	937.004	9.7e-05
119	936.998	9.7e-05
120	936.986	9.7e-05
121	937.013	9.7e-05
122	937.0	9.7e-05
123	937.021	9.7e-05
124	937.023	9.7e-05
125	937.001	9.7e-05
126	937.034	9.7e-05
127	937.025	9.7e-05
128	937.042	9.7e-05
129	937.002	9.7e-05
130	937.004	9.7e-05
131	937.025	9.7e-05
132	937.043	9.7e-05
133	937.036	9.7e-05
134	937.039	9.7e-05
135	937.054	9.7e-05
136	937.051	9.7e-05
137	937.062	9.7e-05
138	937.063	9.7e-05
139	937.075	9.7e-05
140	937.059	9.7e-05
141	937.064	9.7e-05
142	937.05	9.7e-05
143	937.059	9.7e-05
144	937.066	9.7e-05
145	937.079	9.7e-05
146	937.064	9.7e-05
147	937.052	9.7e-05
148	937.089	9.7e-05
149	937.051	9.7e-05
150	937.065	9.7e-05
151	937.083	9.7e-05
152	937.084	9.7e-05
153	937.079	9.7e-05
154	937.075	9.7e-05
155	937.085	9.7e-05
156	937.095	9.7e-05
157	937.083	9.7e-05
158	937.102	9.7e-05
159	937.048	9.7e-05
160	937.089	9.7e-05
161	937.103	9.7e-05
162	937.104	9.7e-05
163	937.109	9.7e-05
164	937.092	9.7e-05
165	937.092	9.7e-05
166	937.101	9.7e-05
167	937.1	9.7e-05
168	937.113	9.7e-05
169	937.123	9.7e-05
170	937.129	9.7e-05
171	937.127	9.7e-05
172	937.108	9.7e-05
173	937.105	9.7e-05
174	937.11	9.7e-05
175	937.084	9.7e-05
176	937.108	9.7e-05
177	937.112	9.7e-05
178	937.105	9.7e-05
179	937.113	9.7e-05
180	937.129	9.7e-05
181	937.138	9.7e-05
182	937.129	9.7e-05
183	937.161	9.7e-05
184	937.146	9.7e-05
185	937.152	9.7e-05
186	937.131	9.7e-05
187	937.158	9.7e-05
188	937.151	9.7e-05
189	937.146	9.7e-05
190	937.122	9.7e-05
191	937.129	9.7e-05
192	937.147	9.7e-05
193	937.136	9.7e-05
194	937.139	9.7e-05
195	937.163	9.7e-05
196	937.153	9.7e-05
197	937.148	9.7e-05
198	937.154	9.7e-05
199	937.144	9.7e-05
200	937.13	9.7e-05
201	937.141	9.7e-05
