N	R	I
0	895.889	9.7e-05
1	895.9	9.7e-05
2	895.88	9.7e-05
3	895.873	9.7e-05
4	895.898	9.7e-05
5	895.892	9.7e-05
6	895.888	9.7e-05
7	895.904	9.7e-05
8	895.902	9.7e-05
9	895.871	9.7e-05
10	895.877	9.7e-05
11	895.878	9.7e-05
12	895.885	9.7e-05
13	895.88	9.7e-05
14	895.881	9.7e-05
15	895.893	9.7e-05
16	895.873	9.7e-05
17	895.889	9.7e-05
18	895.869	9.7e-05
19	895.886	9.7e-05
20	895.892	9.7e-05
21	895.879	9.7e-05
22	895.885	9.7e-05
23	895.879	9.7e-05
24	895.879	9.7e-05
25	895.895	9.7e-05
26	895.88	9.7e-05
27	895.877	9.7e-05
28	895.865	9.7e-05
29	895.881	9.7e-05
30	895.891	9.7e-05
31	895.89	9.7e-05
32	895.888	9.7e-05
33	895.876	9.7e-05
34	895.887	9.7e-05
35	895.893	9.7e-05
36	895.897	9.7e-05
37	895.893	9.7e-05
38	895.895	9.7e-05
39	895.889	9.7e-05
40	895.881	9.7e-05
41	895.872	9.7e-05
42	895.886	9.7e-05
43	895.884	9.7e-05
44	895.892	9.7e-05
45	895.883	9.7e-05
46	895.908	9.7e-05
47	895.891	9.7e-05
48	895.893	9.7e-05
49	895.901	9.7e-05
50	895.888	9.7e-05
51	895.884	9.7e-05
52	895.896	9.7e-05
53	895.877	9.7e-05
54	895.861	9.7e-05
55	895.9	9.7e-05
56	895.878	9.7e-05
57	895.894	9.7e-05
58	895.876	9.7e-05
59	895.875	9.7e-05
60	895.893	9.7e-05
61	895.906	9.7e-05
62	895.873	9.7e-05
63	895.909	9.7e-05
64	895.898	9.7e-05
65	895.88	9.7e-05
66	895.889	9.7e-05
67	895.889	9.7e-05
68	895.895	9.7e-05
69	895.891	9.7e-05
70	895.916	9.7e-05
71	895.88	9.7e-05
72	895.915	9.7e-05
73	895.924	9.7e-05
74	895.904	9.7e-05
75	895.934	9.7e-05
76	895.919	9.7e-05
77	895.905	9.7e-05
78	895.896	9.7e-05
79	895.89	9.7e-05
80	895.909	9.7e-05
81	895.904	9.7e-05
82	895.91	9.7e-05
83	895.912	9.7e-05
84	895.888	9.7e-05
85	895.911	9.7e-05
86	895.924	9.7e-05
87	895.902	9.7e-05
88	895.879	9.7e-05
89	895.894	9.7e-05
90	895.899	9.7e-05
91	895.905	9.7e-05
92	895.888	9.7e-05
93	895.899	9.7e-05
94	895.921	9.7e-05
95	895.913	9.7e-05
96	895.913	9.7e-05
97	895.884	9.7e-05
98	895.919	9.7e-05
99	895.901	9.7e-05
