V_sipm	I_sipm	R_rtd
20.0	-8.69141e-09	1081.833
20.1	8.67523e-09	1081.838
20.2	6.08349e-09	1081.835
20.3	5.32866e-09	1081.824
20.4	5.55938e-09	1081.818
20.5	6.5208e-09	1081.818
20.6	6.66031e-09	1081.822
20.7	7.61245e-09	1081.829
20.8	6.44238e-09	1081.822
20.9	3.28795e-09	1081.82
21.0	5.42201e-09	1081.819
21.1	5.64976e-09	1081.826
21.2	6.74101e-09	1081.823
21.3	7.92084e-09	1081.805
21.4	6.85889e-09	1081.834
21.5	5.65687e-09	1081.818
21.6	5.67435e-09	1081.82
21.7	5.54473e-09	1081.825
21.8	6.26949e-09	1081.825
21.9	7.54436e-09	1081.816
22.0	3.7438e-09	1081.821
22.1	7.1867e-09	1081.809
22.2	6.14473e-09	1081.824
22.3	5.83696e-09	1081.802
22.4	6.5899e-09	1081.806
22.5	8.26012e-09	1081.809
22.6	7.02211e-09	1081.812
22.7	6.22315e-09	1081.823
22.8	6.5159e-09	1081.806
22.9	6.14738e-09	1081.823
23.0	6.23505e-09	1081.808
23.1	4.29785e-09	1081.823
23.2	7.41723e-09	1081.839
23.3	8.56851e-09	1081.825
23.4	7.56426e-09	1081.823
23.5	6.74468e-09	1081.82
23.6	6.80875e-09	1081.824
23.7	7.49239e-09	1081.82
23.8	9.17057e-09	1081.8
23.9	9.03702e-09	1081.819
24.0	8.71323e-09	1081.796
24.1	7.96121e-09	1081.806
24.2	6.296e-09	1081.829
24.3	8.973e-09	1081.83
24.4	1.04981e-08	1081.832
24.5	1.36115e-08	1081.824
24.6	1.87214e-08	1081.819
24.7	6.48607e-08	1081.841
24.8	6.70202e-07	1081.826
24.9	2.68622e-06	1081.84
25.0	5.77236e-06	1081.848
25.1	9.91759e-06	1081.852
25.2	1.52394e-05	1081.849
25.3	2.13148e-05	1081.839
25.4	2.84627e-05	1081.836
25.5	3.62202e-05	1081.842
25.6	4.49944e-05	1081.838
25.7	5.42366e-05	1081.862
25.8	6.44604e-05	1081.855
25.9	7.50131e-05	1081.849
26.0	8.61677e-05	1081.858
26.1	9.8298e-05	1081.835
26.2	0.00011051	1081.847
26.3	0.000123774	1081.862
26.4	0.000137137	1081.842
26.5	0.000151428	1081.845
26.6	0.000165854	1081.862
26.7	0.000181121	1081.845
26.8	0.000196483	1081.863
26.9	0.000212518	1081.869
27.0	0.00022945	1081.865
27.1	0.000246606	1081.878
27.2	0.000264379	1081.87
27.3	0.000282547	1081.864
27.4	0.000301524	1081.868
27.5	0.000320619	1081.862
27.6	0.00034076	1081.872
27.7	0.000360426	1081.886
27.8	0.000382183	1081.853
27.9	0.000403443	1081.885
28.0	0.000425573	1081.88
28.1	0.000448899	1081.877
28.2	0.000472439	1081.877
28.3	0.000497184	1081.861
28.4	0.000522209	1081.871
28.5	0.000548206	1081.881
28.6	0.000573871	1081.87
28.7	0.000602168	1081.876
28.8	0.000630636	1081.887
28.9	0.000658775	1081.877
29.0	0.000689907	1081.861
29.1	0.000721185	1081.874
29.2	0.000754137	1081.886
29.3	0.000786608	1081.887
29.4	0.000821882	1081.89
29.5	0.000858619	1081.874
29.6	0.000896531	1081.896
29.7	0.00093567	1081.891
29.8	0.00097548	1081.89
29.9	0.00101879	1081.903
