V_sipm	I_sipm	R_rtd
0.01	-1.4414e-09	1024.677
0.02	-1.71133e-09	1024.682
0.03	-3.31068e-10	1024.681
0.04	-1.11487e-09	1024.666
0.05	-7.46691e-10	1024.679
0.06	-6.69467e-10	1024.68
0.07	-5.82397e-10	1024.67
0.08	-7.32636e-10	1024.663
0.09	-7.03204e-10	1024.674
0.1	-5.75221e-10	1024.682
0.11	-4.19271e-10	1024.68
0.12	-4.53484e-10	1024.689
0.13	-4.82845e-10	1024.693
0.14	6.04045e-10	1024.695
0.15	1.67012e-11	1024.681
0.16	4.5048e-10	1024.686
0.17	8.33726e-10	1024.701
0.18	1.29791e-09	1024.691
0.19	1.63428e-09	1024.71
0.2	1.96855e-09	1024.709
0.21	2.77454e-09	1024.689
0.22	3.65914e-09	1024.682
0.23	4.65078e-09	1024.681
0.24	5.95082e-09	1024.686
0.25	9.05838e-09	1024.702
0.26	1.13241e-08	1024.684
0.27	1.48864e-08	1024.689
0.28	1.90159e-08	1024.698
0.29	2.49503e-08	1024.693
0.3	3.30969e-08	1024.686
0.31	4.37731e-08	1024.694
0.32	5.77838e-08	1024.68
0.33	7.60273e-08	1024.685
0.34	1.05332e-07	1024.672
0.35	1.41613e-07	1024.689
0.36	1.91774e-07	1024.68
0.37	2.61348e-07	1024.675
0.38	3.59351e-07	1024.671
0.39	4.95892e-07	1024.681
0.4	6.90499e-07	1024.679
0.41	9.66692e-07	1024.682
0.42	1.36313e-06	1024.677
0.43	1.93633e-06	1024.687
0.44	2.76357e-06	1024.667
0.45	3.97159e-06	1024.691
0.46	5.7257e-06	1024.68
0.47	8.29813e-06	1024.695
0.48	1.2041e-05	1024.672
0.49	1.7555e-05	1024.677
0.5	2.55682e-05	1024.664
0.51	3.71997e-05	1024.662
0.52	5.40133e-05	1024.679
0.53	7.79059e-05	1024.648
0.54	0.000111556	1024.664
0.55	0.000157648	1024.676
0.56	0.000219717	1024.688
0.57	0.000300219	1024.669
0.58	0.000402191	1024.698
0.59	0.000526269	1024.683
0.6	0.00067379	1024.681
0.61	0.000842886	1024.691
0.62	0.00103312	1024.679
0.63	0.00124283	1024.671
0.64	0.00146899	1024.675
0.65	0.00171108	1024.676
0.66	0.0019659	1024.667
0.67	0.00223338	1024.675
0.68	0.00251028	1024.676
0.69	0.0027974	1024.674
0.7	0.00309139	1024.646
0.71	0.00339267	1024.646
0.72	0.00370133	1024.673
0.73	0.00401458	1024.658
0.74	0.00433396	1024.66
0.75	0.00465705	1024.663
0.76	0.00498545	1024.652
0.77	0.00531627	1024.661
0.78	0.00565197	1024.668
0.79	0.00598978	1024.652
0.8	0.00633133	1024.67
0.81	0.00667444	1024.655
0.82	0.0070201	1024.678
0.83	0.00736921	1024.647
0.84	0.00771915	1024.673
0.85	0.00807217	1024.65
0.86	0.0084261	1024.64
0.87	0.0087828	1024.642
0.88	0.00913991	1024.694
0.89	0.00949982	1024.657
0.9	0.00985976	1024.632
0.91	0.0102204	1024.621
0.92	0.0105843	1024.64
0.93	0.0109479	1024.65
0.94	0.011314	1024.649
0.95	0.0116798	1024.666
0.96	0.0120476	1024.661
0.97	0.012415	1024.667
0.98	0.0127849	1024.674
0.99	0.0131534	1024.658
1.0	0.01352	1024.611
