V_sipm	I_sipm	R_rtd
0.01	-1.20124e-09	880.7879
0.02	-7.89213e-10	880.795
0.03	-1.11705e-09	880.7984
0.04	-1.07511e-09	880.7853
0.05	-1.97995e-09	880.7849
0.06	-1.12451e-09	880.7767
0.07	-8.13508e-10	880.7931
0.08	-1.40092e-09	880.7762
0.09	-1.85138e-09	880.7869
0.1	-1.18517e-09	880.7825
0.11	-3.91042e-10	880.7676
0.12	-8.23057e-10	880.7625
0.13	-1.17854e-09	880.7608
0.14	-2.00802e-09	880.7611
0.15	-1.79017e-09	880.7495
0.16	-1.27412e-09	880.7649
0.17	-8.03065e-10	880.7472
0.18	-9.98712e-10	880.7495
0.19	-1.90563e-09	880.7476
0.2	-1.03517e-09	880.7394
0.21	-6.54209e-10	880.7398
0.22	-1.89507e-10	880.7291
0.23	-9.23574e-10	880.7357
0.24	-1.41478e-09	880.7128
0.25	-5.43487e-10	880.7182
0.26	-4.11081e-10	880.7162
0.27	3.12328e-11	880.712
0.28	-1.72091e-10	880.7274
0.29	4.31943e-10	880.7163
0.3	4.53842e-10	880.7134
0.31	1.94466e-09	880.7036
0.32	2.58653e-09	880.6827
0.33	5.02238e-09	880.6763
0.34	5.17989e-09	880.6898
0.35	7.06257e-09	880.6746
0.36	1.17554e-08	880.6669
0.37	1.59841e-08	880.6931
0.38	2.1705e-08	880.6592
0.39	2.9444e-08	880.6606
0.4	4.02629e-08	880.6687
0.41	5.50503e-08	880.663
0.42	7.52378e-08	880.6646
0.43	1.04155e-07	880.6492
0.44	1.44812e-07	880.6356
0.45	2.03394e-07	880.6348
0.46	2.879e-07	880.6061
0.47	4.11997e-07	880.6343
0.48	5.94283e-07	880.6083
0.49	8.66313e-07	880.6143
0.5	1.27269e-06	880.6174
0.51	1.88542e-06	880.5978
0.52	2.81864e-06	880.6223
0.53	4.2366e-06	880.5984
0.54	6.41302e-06	880.5602
0.55	9.73591e-06	880.5739
0.56	1.48357e-05	880.5347
0.57	2.26198e-05	880.5331
0.58	3.44877e-05	880.5438
0.59	5.22926e-05	880.5469
0.6	7.8787e-05	880.5333
0.61	0.000117094	880.5435
0.62	0.000171064	880.5346
0.63	0.000244866	880.5529
0.64	0.000341168	880.53
0.65	0.000462607	880.5283
0.66	0.00060873	880.5206
0.67	0.000779736	880.5393
0.68	0.000972434	880.5208
0.69	0.00118618	880.5062
0.7	0.00141657	880.5078
0.71	0.00166218	880.4941
0.72	0.00192189	880.4938
0.73	0.00219221	880.4881
0.74	0.00247342	880.4886
0.75	0.00276222	880.4803
0.76	0.00305961	880.4764
0.77	0.00336265	880.4653
0.78	0.00367259	880.4728
0.79	0.00398663	880.4655
0.8	0.00430641	880.4481
0.81	0.00462887	880.4576
0.82	0.0049552	880.4451
0.83	0.00528622	880.4188
0.84	0.00561876	880.4468
0.85	0.00595522	880.4154
0.86	0.00629351	880.419
0.87	0.00663491	880.4042
0.88	0.00697733	880.4178
0.89	0.00732301	880.4283
0.9	0.00766912	880.4257
0.91	0.00801704	880.4003
0.92	0.00836763	880.4103
0.93	0.00871855	880.415
0.94	0.00907206	880.3992
0.95	0.00942543	880.4136
0.96	0.00978119	880.4205
0.97	0.0101361	880.4131
0.98	0.0104939	880.3863
0.99	0.0108509	880.4103
1.0	0.0112059	880.3951
