N	R	I
0	921.463	9.7e-05
1	921.471	9.7e-05
2	921.479	9.7e-05
3	921.485	9.7e-05
4	921.455	9.7e-05
5	921.496	9.7e-05
6	921.49	9.7e-05
7	921.479	9.7e-05
8	921.473	9.7e-05
9	921.478	9.7e-05
10	921.487	9.7e-05
11	921.492	9.7e-05
12	921.501	9.7e-05
13	921.502	9.7e-05
14	921.489	9.7e-05
15	921.5	9.7e-05
16	921.486	9.7e-05
17	921.497	9.7e-05
18	921.496	9.7e-05
19	921.493	9.7e-05
20	921.492	9.7e-05
21	921.509	9.7e-05
22	921.492	9.7e-05
23	921.484	9.7e-05
24	921.493	9.7e-05
25	921.489	9.7e-05
26	921.499	9.7e-05
27	921.482	9.7e-05
28	921.486	9.7e-05
29	921.486	9.7e-05
30	921.474	9.7e-05
31	921.482	9.7e-05
32	921.485	9.7e-05
33	921.494	9.7e-05
34	921.478	9.7e-05
35	921.487	9.7e-05
36	921.495	9.7e-05
37	921.482	9.7e-05
38	921.496	9.7e-05
39	921.492	9.7e-05
40	921.507	9.7e-05
41	921.518	9.7e-05
42	921.52	9.7e-05
43	921.504	9.7e-05
44	921.497	9.7e-05
45	921.52	9.7e-05
46	921.525	9.7e-05
47	921.543	9.7e-05
48	921.524	9.7e-05
49	921.526	9.7e-05
50	921.533	9.7e-05
51	921.518	9.7e-05
52	921.51	9.7e-05
53	921.502	9.7e-05
54	921.494	9.7e-05
55	921.505	9.7e-05
56	921.515	9.7e-05
57	921.494	9.7e-05
58	921.495	9.7e-05
59	921.519	9.7e-05
60	921.51	9.7e-05
61	921.512	9.7e-05
62	921.536	9.7e-05
63	921.535	9.7e-05
64	921.521	9.7e-05
65	921.527	9.7e-05
66	921.518	9.7e-05
67	921.518	9.7e-05
68	921.52	9.7e-05
69	921.52	9.7e-05
70	921.492	9.7e-05
71	921.505	9.7e-05
72	921.502	9.7e-05
73	921.499	9.7e-05
74	921.502	9.7e-05
75	921.483	9.7e-05
76	921.495	9.7e-05
77	921.492	9.7e-05
78	921.503	9.7e-05
79	921.492	9.7e-05
80	921.507	9.7e-05
81	921.498	9.7e-05
82	921.525	9.7e-05
83	921.532	9.7e-05
84	921.535	9.7e-05
85	921.538	9.7e-05
86	921.528	9.7e-05
87	921.534	9.7e-05
88	921.536	9.7e-05
89	921.534	9.7e-05
90	921.533	9.7e-05
91	921.53	9.7e-05
92	921.536	9.7e-05
93	921.527	9.7e-05
94	921.512	9.7e-05
95	921.514	9.7e-05
96	921.504	9.7e-05
97	921.506	9.7e-05
98	921.521	9.7e-05
99	921.532	9.7e-05
100	921.525	9.7e-05
101	921.498	9.7e-05
102	921.495	9.7e-05
103	921.512	9.7e-05
104	921.503	9.7e-05
105	921.489	9.7e-05
106	921.513	9.7e-05
107	921.501	9.7e-05
108	921.505	9.7e-05
109	921.507	9.7e-05
110	921.514	9.7e-05
111	921.489	9.7e-05
112	921.501	9.7e-05
113	921.507	9.7e-05
114	921.52	9.7e-05
115	921.513	9.7e-05
116	921.505	9.7e-05
117	921.52	9.7e-05
118	921.514	9.7e-05
119	921.502	9.7e-05
120	921.521	9.7e-05
121	921.541	9.7e-05
122	921.509	9.7e-05
123	921.508	9.7e-05
124	921.522	9.7e-05
125	921.53	9.7e-05
126	921.515	9.7e-05
127	921.541	9.7e-05
128	921.539	9.7e-05
129	921.529	9.7e-05
130	921.515	9.7e-05
131	921.528	9.7e-05
132	921.518	9.7e-05
133	921.51	9.7e-05
134	921.516	9.7e-05
135	921.541	9.7e-05
136	921.526	9.7e-05
137	921.534	9.7e-05
138	921.545	9.7e-05
139	921.538	9.7e-05
140	921.534	9.7e-05
141	921.535	9.7e-05
142	921.537	9.7e-05
143	921.524	9.7e-05
144	921.534	9.7e-05
145	921.551	9.7e-05
146	921.559	9.7e-05
147	921.541	9.7e-05
148	921.545	9.7e-05
149	921.524	9.7e-05
150	921.538	9.7e-05
151	921.533	9.7e-05
152	921.551	9.7e-05
153	921.525	9.7e-05
154	921.523	9.7e-05
155	921.536	9.7e-05
156	921.533	9.7e-05
157	921.536	9.7e-05
158	921.546	9.7e-05
159	921.528	9.7e-05
160	921.53	9.7e-05
161	921.532	9.7e-05
