V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.51339e-06	0.597608	1e-05	1092.991
30.0	3.43718e-06	0.603139	1.21518e-05	1093.01
30.0	3.61104e-06	0.608731	1.47667e-05	1092.999
30.0	3.56453e-06	0.614409	1.79443e-05	1092.993
30.0	3.57175e-06	0.620177	2.18056e-05	1092.997
30.0	3.55407e-06	0.626041	2.64977e-05	1092.982
30.0	3.65694e-06	0.632005	3.21996e-05	1093.001
30.0	3.6745e-06	0.638087	3.91284e-05	1093.001
30.0	3.71804e-06	0.644283	4.75482e-05	1092.987
30.0	3.80958e-06	0.650596	5.77798e-05	1092.986
30.0	3.99307e-06	0.657037	7.02131e-05	1092.989
30.0	4.18643e-06	0.663597	8.53217e-05	1092.989
30.0	4.29971e-06	0.670282	0.000103682	1092.999
30.0	4.56956e-06	0.677095	0.000125992	1092.998
30.0	4.94136e-06	0.684021	0.000153104	1093.014
30.0	5.37832e-06	0.691045	0.000186049	1093.006
30.0	5.9479e-06	0.698183	0.000226083	1092.988
30.0	6.54213e-06	0.70541	0.000274733	1093.0
30.0	7.65402e-06	0.712715	0.000333851	1093.014
30.0	8.97322e-06	0.720091	0.00040569	1092.978
30.0	1.07314e-05	0.727532	0.000492988	1092.997
30.0	1.27481e-05	0.735031	0.00059907	1093.012
30.0	1.57894e-05	0.742582	0.00072798	1092.992
30.0	1.95346e-05	0.750188	0.000884629	1092.993
30.0	2.44457e-05	0.757844	0.00107499	1092.985
30.0	3.07722e-05	0.765598	0.00130631	1093.009
30.0	3.90058e-05	0.773446	0.0015874	1092.987
30.0	4.88986e-05	0.781417	0.00192898	1092.978
30.0	6.22475e-05	0.789556	0.00234407	1092.999
30.0	7.90153e-05	0.797909	0.00284847	1092.986
30.0	9.98051e-05	0.806543	0.00346142	1092.98
30.0	0.000126456	0.815535	0.00420626	1092.992
30.0	0.000159239	0.824984	0.00511137	1093.007
30.0	0.000199309	0.834996	0.00621125	1092.985
30.0	0.000249719	0.845703	0.00754781	1093.011
30.0	0.000311104	0.857255	0.00917197	1092.985
30.0	0.000386996	0.869802	0.0111456	1092.998
30.0	0.000480432	0.883551	0.013544	1093.013
30.0	0.000592025	0.898674	0.0164584	1092.982
30.0	0.000727545	0.915341	0.02	1092.989
30.0	0.000728227	0.91515	0.02	1092.991
30.0	0.00059266	0.898215	0.0164584	1092.986
30.0	0.000479835	0.882969	0.013544	1092.995
30.0	0.000388002	0.869169	0.0111456	1093.004
30.0	0.0003117	0.856611	0.00917197	1092.981
30.0	0.00025139	0.845065	0.00754781	1092.988
30.0	0.000200037	0.834379	0.00621125	1092.984
30.0	0.000159155	0.824388	0.00511137	1092.996
30.0	0.000125832	0.814975	0.00420626	1093.003
30.0	0.000100409	0.806014	0.00346142	1092.993
30.0	7.88905e-05	0.797413	0.00284847	1093.002
30.0	6.21022e-05	0.789087	0.00234407	1092.998
30.0	4.93523e-05	0.780978	0.00192898	1093.005
30.0	3.8984e-05	0.773033	0.0015874	1092.997
30.0	3.06746e-05	0.765207	0.00130631	1092.983
30.0	2.43496e-05	0.757484	0.00107499	1092.988
30.0	1.95811e-05	0.749851	0.000884629	1092.999
30.0	1.57973e-05	0.742257	0.00072798	1093.0
30.0	1.2826e-05	0.734723	0.00059907	1092.996
30.0	1.06194e-05	0.72724	0.000492988	1092.994
30.0	8.89343e-06	0.719813	0.00040569	1093.0
30.0	7.67249e-06	0.712446	0.000333851	1092.987
30.0	6.73791e-06	0.705153	0.000274733	1092.992
30.0	5.9885e-06	0.697937	0.000226083	1092.983
30.0	5.39693e-06	0.69081	0.000186049	1093.014
30.0	4.88374e-06	0.683789	0.000153104	1092.993
30.0	4.5977e-06	0.676872	0.000125992	1092.989
30.0	4.37239e-06	0.670069	0.000103682	1092.998
30.0	4.19307e-06	0.66339	8.53217e-05	1092.994
30.0	3.95812e-06	0.656838	7.02131e-05	1092.995
30.0	3.87967e-06	0.650401	5.77798e-05	1092.988
30.0	3.86604e-06	0.644091	4.75482e-05	1093.008
30.0	3.6695e-06	0.637905	3.91284e-05	1093.01
30.0	3.67495e-06	0.631828	3.21996e-05	1093.006
30.0	3.65301e-06	0.625867	2.64977e-05	1092.996
30.0	3.70028e-06	0.620005	2.18056e-05	1092.999
30.0	3.6093e-06	0.614242	1.79443e-05	1093.001
30.0	3.46932e-06	0.608564	1.47667e-05	1093.002
30.0	3.47181e-06	0.602972	1.21518e-05	1092.986
30.0	3.43575e-06	0.597438	1e-05	1093.003
