V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.45914e-06	0.597571	1e-05	1093.047
30.0	3.52077e-06	0.6031	1.21518e-05	1093.041
30.0	3.51271e-06	0.608697	1.47667e-05	1093.047
30.0	3.58564e-06	0.614371	1.79443e-05	1093.056
30.0	3.57629e-06	0.620138	2.18056e-05	1093.045
30.0	3.53128e-06	0.626006	2.64977e-05	1093.038
30.0	3.60378e-06	0.631973	3.21996e-05	1093.061
30.0	3.64916e-06	0.63805	3.91284e-05	1093.043
30.0	3.79084e-06	0.64425	4.75482e-05	1093.057
30.0	3.88565e-06	0.650563	5.77798e-05	1093.04
30.0	3.98042e-06	0.657003	7.02131e-05	1093.044
30.0	4.06278e-06	0.663563	8.53217e-05	1093.049
30.0	4.34575e-06	0.670248	0.000103682	1093.042
30.0	4.5224e-06	0.677061	0.000125992	1093.027
30.0	4.86677e-06	0.683987	0.000153104	1093.055
30.0	5.26145e-06	0.691016	0.000186049	1093.059
30.0	5.86889e-06	0.69815	0.000226083	1093.044
30.0	6.66132e-06	0.705375	0.000274733	1093.053
30.0	7.64269e-06	0.712679	0.000333851	1093.065
30.0	9.06055e-06	0.720062	0.00040569	1093.05
30.0	1.06362e-05	0.727503	0.000492988	1093.038
30.0	1.286e-05	0.735004	0.00059907	1093.045
30.0	1.58212e-05	0.742551	0.00072798	1093.048
30.0	1.97099e-05	0.75016	0.000884629	1093.044
30.0	2.44058e-05	0.757816	0.00107499	1093.058
30.0	3.05101e-05	0.765569	0.00130631	1093.049
30.0	3.91641e-05	0.773421	0.0015874	1093.06
30.0	4.93819e-05	0.78139	0.00192898	1093.055
30.0	6.21057e-05	0.789527	0.00234407	1093.05
30.0	7.88394e-05	0.797886	0.00284847	1093.049
30.0	0.00010025	0.80652	0.00346142	1093.049
30.0	0.000126142	0.815512	0.00420626	1093.047
30.0	0.0001589	0.824962	0.00511137	1093.048
30.0	0.000199943	0.834975	0.00621125	1093.047
30.0	0.000249769	0.84568	0.00754781	1093.049
30.0	0.000312131	0.857235	0.00917197	1093.05
30.0	0.000387668	0.869782	0.0111456	1093.037
30.0	0.0004798	0.88353	0.013544	1093.039
30.0	0.000591457	0.898654	0.0164584	1093.036
30.0	0.000727691	0.915322	0.02	1093.045
30.0	0.000726863	0.915131	0.02	1093.048
30.0	0.00059242	0.898194	0.0164584	1093.056
30.0	0.000480914	0.882948	0.013544	1093.049
30.0	0.000387194	0.86915	0.0111456	1093.044
30.0	0.000311973	0.856588	0.00917197	1093.045
30.0	0.000251027	0.845043	0.00754781	1093.03
30.0	0.000199963	0.834354	0.00621125	1093.053
30.0	0.000158693	0.824367	0.00511137	1093.048
30.0	0.000126059	0.814957	0.00420626	1093.03
30.0	0.000100059	0.805992	0.00346142	1093.054
30.0	7.91272e-05	0.797387	0.00284847	1093.045
30.0	6.25366e-05	0.789058	0.00234407	1093.025
30.0	4.95567e-05	0.780948	0.00192898	1093.041
30.0	3.90501e-05	0.773008	0.0015874	1093.044
30.0	3.0838e-05	0.765185	0.00130631	1093.032
30.0	2.42343e-05	0.757452	0.00107499	1093.047
30.0	1.95364e-05	0.749824	0.000884629	1093.054
30.0	1.58146e-05	0.742227	0.00072798	1093.035
30.0	1.29367e-05	0.734691	0.00059907	1093.039
30.0	1.05978e-05	0.72721	0.000492988	1093.051
30.0	9.15427e-06	0.719784	0.00040569	1093.053
30.0	7.55134e-06	0.712415	0.000333851	1093.035
30.0	6.67528e-06	0.705119	0.000274733	1093.054
30.0	5.88282e-06	0.697903	0.000226083	1093.055
30.0	5.40845e-06	0.690778	0.000186049	1093.055
30.0	4.78474e-06	0.683759	0.000153104	1093.046
30.0	4.51697e-06	0.676842	0.000125992	1093.024
30.0	4.27765e-06	0.670038	0.000103682	1093.044
30.0	4.04629e-06	0.663357	8.53217e-05	1093.058
30.0	4.09546e-06	0.656805	7.02131e-05	1093.052
30.0	3.84381e-06	0.650373	5.77798e-05	1093.041
30.0	3.71388e-06	0.644061	4.75482e-05	1093.034
30.0	3.6801e-06	0.637876	3.91284e-05	1093.03
30.0	3.72216e-06	0.631798	3.21996e-05	1093.031
30.0	3.54079e-06	0.625837	2.64977e-05	1093.039
30.0	3.58563e-06	0.619979	2.18056e-05	1093.03
30.0	3.56547e-06	0.614212	1.79443e-05	1093.044
30.0	3.55523e-06	0.608538	1.47667e-05	1093.032
30.0	3.52377e-06	0.602947	1.21518e-05	1093.032
30.0	3.55736e-06	0.597412	1e-05	1093.046
