N	R	I
0	1031.9	9.7e-05
1	1031.94	9.7e-05
2	1031.91	9.7e-05
3	1031.94	9.7e-05
4	1031.94	9.7e-05
5	1031.95	9.7e-05
6	1031.95	9.7e-05
7	1031.95	9.7e-05
8	1031.95	9.7e-05
9	1031.96	9.7e-05
10	1031.94	9.7e-05
11	1031.95	9.7e-05
12	1031.94	9.7e-05
13	1031.95	9.7e-05
14	1031.93	9.7e-05
15	1031.96	9.7e-05
16	1031.94	9.7e-05
17	1031.93	9.7e-05
18	1031.93	9.7e-05
19	1031.96	9.7e-05
20	1031.95	9.7e-05
21	1031.96	9.7e-05
22	1031.98	9.7e-05
23	1031.95	9.7e-05
24	1031.96	9.7e-05
25	1031.94	9.7e-05
26	1031.95	9.7e-05
27	1031.96	9.7e-05
28	1031.97	9.7e-05
29	1031.98	9.7e-05
30	1031.96	9.7e-05
31	1031.98	9.7e-05
32	1032.0	9.7e-05
33	1032.0	9.7e-05
34	1032.0	9.7e-05
35	1032.0	9.7e-05
36	1032.01	9.7e-05
37	1032.02	9.7e-05
38	1032.02	9.7e-05
39	1032.02	9.7e-05
40	1032.01	9.7e-05
41	1032.06	9.7e-05
42	1032.04	9.7e-05
43	1032.06	9.7e-05
44	1032.06	9.7e-05
45	1032.08	9.7e-05
46	1032.07	9.7e-05
47	1032.08	9.7e-05
48	1032.09	9.7e-05
49	1032.09	9.7e-05
50	1032.1	9.7e-05
51	1032.11	9.7e-05
52	1032.1	9.7e-05
53	1032.13	9.7e-05
54	1032.15	9.7e-05
55	1032.15	9.7e-05
56	1032.17	9.7e-05
57	1032.18	9.7e-05
58	1032.18	9.7e-05
59	1032.18	9.7e-05
60	1032.23	9.7e-05
61	1032.24	9.7e-05
62	1032.26	9.7e-05
63	1032.27	9.7e-05
64	1032.28	9.7e-05
65	1032.28	9.7e-05
66	1032.28	9.7e-05
67	1032.31	9.7e-05
68	1032.33	9.7e-05
69	1032.34	9.7e-05
70	1032.34	9.7e-05
71	1032.36	9.7e-05
72	1032.38	9.7e-05
73	1032.4	9.7e-05
74	1032.4	9.7e-05
75	1032.42	9.7e-05
76	1032.44	9.7e-05
77	1032.46	9.7e-05
78	1032.46	9.7e-05
79	1032.48	9.7e-05
80	1032.5	9.7e-05
81	1032.51	9.7e-05
82	1032.54	9.7e-05
83	1032.54	9.7e-05
84	1032.57	9.7e-05
85	1032.57	9.7e-05
86	1032.6	9.7e-05
87	1032.62	9.7e-05
88	1032.62	9.7e-05
89	1032.64	9.7e-05
90	1032.66	9.7e-05
91	1032.69	9.7e-05
92	1032.72	9.7e-05
93	1032.72	9.7e-05
94	1032.75	9.7e-05
95	1032.8	9.7e-05
96	1032.8	9.7e-05
97	1032.82	9.7e-05
98	1032.85	9.7e-05
99	1032.87	9.7e-05
100	1032.9	9.7e-05
101	1032.91	9.7e-05
102	1032.93	9.7e-05
103	1032.94	9.7e-05
104	1032.95	9.7e-05
105	1033.0	9.7e-05
106	1033.01	9.7e-05
107	1033.03	9.7e-05
108	1033.04	9.7e-05
109	1033.08	9.7e-05
110	1033.1	9.7e-05
111	1033.13	9.7e-05
112	1033.14	9.7e-05
113	1033.15	9.7e-05
114	1033.17	9.7e-05
115	1033.2	9.7e-05
116	1033.23	9.7e-05
117	1033.29	9.7e-05
118	1033.27	9.7e-05
119	1033.33	9.7e-05
120	1033.3	9.7e-05
121	1033.35	9.7e-05
122	1033.36	9.7e-05
123	1033.38	9.7e-05
124	1033.42	9.7e-05
125	1033.44	9.7e-05
126	1033.46	9.7e-05
127	1033.48	9.7e-05
128	1033.48	9.7e-05
129	1033.52	9.7e-05
130	1033.54	9.7e-05
131	1033.55	9.7e-05
132	1033.56	9.7e-05
133	1033.58	9.7e-05
134	1033.61	9.7e-05
135	1033.63	9.7e-05
136	1033.63	9.7e-05
137	1033.65	9.7e-05
138	1033.69	9.7e-05
139	1033.7	9.7e-05
