V_sipm	I_sipm	R_rtd
20.0	-9.55589e-09	880.8052
20.1	7.25151e-09	880.8034
20.2	3.17694e-09	880.8134
20.3	1.04226e-09	880.7925
20.4	3.08292e-09	880.8149
20.5	4.56111e-09	880.8259
20.6	4.02114e-09	880.807
20.7	3.1029e-09	880.8098
20.8	3.02149e-09	880.8113
20.9	4.48663e-09	880.8206
21.0	3.56222e-09	880.8268
21.1	3.86399e-09	880.8256
21.2	2.98343e-09	880.8317
21.3	3.2917e-09	880.8151
21.4	9.49442e-10	880.8179
21.5	4.01068e-09	880.8356
21.6	4.51242e-09	880.829
21.7	3.19604e-09	880.8401
21.8	3.07615e-09	880.8417
21.9	3.10482e-09	880.8331
22.0	3.08062e-09	880.8323
22.1	8.7353e-10	880.8547
22.2	4.57586e-09	880.8377
22.3	4.13609e-09	880.8452
22.4	1.28703e-09	880.8433
22.5	3.21656e-09	880.8326
22.6	2.97085e-09	880.8431
22.7	3.80288e-09	880.8341
22.8	4.45759e-09	880.8453
22.9	3.47619e-09	880.8433
23.0	2.82395e-09	880.8354
23.1	3.61933e-09	880.8302
23.2	3.12574e-09	880.8356
23.3	4.45193e-09	880.8192
23.4	3.68979e-09	880.8184
23.5	1.40007e-09	880.8352
23.6	3.08157e-09	880.8015
23.7	3.3397e-09	880.8085
23.8	5.44702e-09	880.7951
23.9	1.74855e-08	880.7713
24.0	7.62496e-08	880.7847
24.1	1.73554e-07	880.7917
24.2	3.03645e-07	880.764
24.3	4.7627e-07	880.7774
24.4	6.68269e-07	880.7628
24.5	8.98085e-07	880.7533
24.6	1.15349e-06	880.7524
24.7	1.4395e-06	880.7474
24.8	1.73214e-06	880.7433
24.9	2.07907e-06	880.7236
25.0	2.41785e-06	880.7179
25.1	2.79777e-06	880.7195
25.2	3.16755e-06	880.7251
25.3	3.58936e-06	880.7273
25.4	4.01914e-06	880.7252
25.5	4.46418e-06	880.7056
25.6	4.92636e-06	880.7161
25.7	5.4127e-06	880.7
25.8	5.92541e-06	880.6998
25.9	6.43207e-06	880.6814
26.0	6.93091e-06	880.7028
26.1	7.50824e-06	880.6953
26.2	8.05661e-06	880.681
26.3	8.65285e-06	880.6858
26.4	9.25634e-06	880.666
26.5	9.88016e-06	880.6775
26.6	1.05322e-05	880.679
26.7	1.12425e-05	880.6924
26.8	1.19371e-05	880.6799
26.9	1.25488e-05	880.6746
27.0	1.33018e-05	880.6542
27.1	1.39959e-05	880.6606
27.2	1.47865e-05	880.6736
27.3	1.56022e-05	880.6558
27.4	1.64634e-05	880.6638
27.5	1.72057e-05	880.6595
27.6	1.80979e-05	880.6589
27.7	1.88942e-05	880.6669
27.8	1.98393e-05	880.6478
27.9	2.07643e-05	880.6484
28.0	2.17103e-05	880.6485
28.1	2.26657e-05	880.6472
28.2	2.37476e-05	880.6389
28.3	2.47881e-05	880.6305
28.4	2.58559e-05	880.6417
28.5	2.70247e-05	880.6324
28.6	2.81705e-05	880.6403
28.7	2.9459e-05	880.6075
28.8	3.06289e-05	880.6371
28.9	3.19236e-05	880.6314
29.0	3.31177e-05	880.6379
29.1	3.45583e-05	880.6233
29.2	3.5987e-05	880.6324
29.3	3.75874e-05	880.624
29.4	3.90789e-05	880.6307
29.5	4.0642e-05	880.6462
29.6	4.2253e-05	880.6219
29.7	4.39517e-05	880.6494
29.8	4.60056e-05	880.6558
29.9	4.7771e-05	880.6401
