N	R	I
0	921.125	9.7e-05
1	921.132	9.7e-05
2	921.127	9.7e-05
3	921.145	9.7e-05
4	921.122	9.7e-05
5	921.149	9.7e-05
6	921.138	9.7e-05
7	921.145	9.7e-05
8	921.141	9.7e-05
9	921.162	9.7e-05
10	921.166	9.7e-05
11	921.182	9.7e-05
12	921.17	9.7e-05
13	921.171	9.7e-05
14	921.178	9.7e-05
15	921.184	9.7e-05
16	921.176	9.7e-05
17	921.177	9.7e-05
18	921.15	9.7e-05
19	921.168	9.7e-05
20	921.176	9.7e-05
21	921.16	9.7e-05
22	921.165	9.7e-05
23	921.163	9.7e-05
24	921.167	9.7e-05
25	921.16	9.7e-05
26	921.176	9.7e-05
27	921.172	9.7e-05
28	921.168	9.7e-05
29	921.163	9.7e-05
30	921.175	9.7e-05
31	921.161	9.7e-05
32	921.181	9.7e-05
33	921.159	9.7e-05
34	921.164	9.7e-05
35	921.174	9.7e-05
36	921.167	9.7e-05
37	921.195	9.7e-05
38	921.188	9.7e-05
39	921.191	9.7e-05
40	921.181	9.7e-05
41	921.178	9.7e-05
42	921.168	9.7e-05
43	921.175	9.7e-05
44	921.171	9.7e-05
45	921.159	9.7e-05
46	921.17	9.7e-05
47	921.167	9.7e-05
48	921.18	9.7e-05
49	921.157	9.7e-05
50	921.183	9.7e-05
51	921.188	9.7e-05
52	921.193	9.7e-05
53	921.197	9.7e-05
54	921.177	9.7e-05
55	921.173	9.7e-05
56	921.182	9.7e-05
57	921.186	9.7e-05
58	921.193	9.7e-05
59	921.198	9.7e-05
60	921.221	9.7e-05
61	921.195	9.7e-05
62	921.173	9.7e-05
63	921.182	9.7e-05
64	921.177	9.7e-05
65	921.197	9.7e-05
66	921.184	9.7e-05
67	921.191	9.7e-05
68	921.219	9.7e-05
69	921.202	9.7e-05
70	921.216	9.7e-05
71	921.208	9.7e-05
72	921.205	9.7e-05
73	921.215	9.7e-05
74	921.196	9.7e-05
75	921.191	9.7e-05
76	921.218	9.7e-05
77	921.186	9.7e-05
78	921.19	9.7e-05
79	921.179	9.7e-05
80	921.18	9.7e-05
81	921.19	9.7e-05
82	921.186	9.7e-05
83	921.183	9.7e-05
84	921.2	9.7e-05
85	921.188	9.7e-05
86	921.202	9.7e-05
87	921.215	9.7e-05
88	921.219	9.7e-05
89	921.211	9.7e-05
90	921.219	9.7e-05
91	921.23	9.7e-05
92	921.239	9.7e-05
93	921.245	9.7e-05
94	921.248	9.7e-05
95	921.222	9.7e-05
96	921.211	9.7e-05
97	921.215	9.7e-05
98	921.215	9.7e-05
99	921.235	9.7e-05
100	921.223	9.7e-05
101	921.214	9.7e-05
102	921.218	9.7e-05
103	921.218	9.7e-05
104	921.215	9.7e-05
105	921.22	9.7e-05
106	921.211	9.7e-05
107	921.225	9.7e-05
108	921.222	9.7e-05
109	921.202	9.7e-05
110	921.212	9.7e-05
111	921.21	9.7e-05
112	921.223	9.7e-05
113	921.214	9.7e-05
114	921.218	9.7e-05
115	921.221	9.7e-05
116	921.221	9.7e-05
117	921.224	9.7e-05
118	921.232	9.7e-05
119	921.196	9.7e-05
120	921.209	9.7e-05
121	921.213	9.7e-05
122	921.219	9.7e-05
123	921.217	9.7e-05
124	921.225	9.7e-05
125	921.207	9.7e-05
126	921.221	9.7e-05
127	921.242	9.7e-05
128	921.224	9.7e-05
129	921.22	9.7e-05
130	921.23	9.7e-05
131	921.214	9.7e-05
132	921.225	9.7e-05
133	921.226	9.7e-05
134	921.23	9.7e-05
135	921.252	9.7e-05
136	921.229	9.7e-05
137	921.214	9.7e-05
138	921.2	9.7e-05
139	921.201	9.7e-05
140	921.212	9.7e-05
141	921.216	9.7e-05
142	921.221	9.7e-05
143	921.209	9.7e-05
144	921.237	9.7e-05
145	921.234	9.7e-05
146	921.22	9.7e-05
147	921.215	9.7e-05
148	921.23	9.7e-05
149	921.237	9.7e-05
150	921.225	9.7e-05
151	921.23	9.7e-05
152	921.232	9.7e-05
153	921.222	9.7e-05
154	921.215	9.7e-05
155	921.211	9.7e-05
156	921.223	9.7e-05
157	921.216	9.7e-05
158	921.248	9.7e-05
159	921.232	9.7e-05
160	921.216	9.7e-05
161	921.221	9.7e-05
