V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.44422e-06	0.597728	1e-05	1092.773
30.0	3.4683e-06	0.603259	1.21518e-05	1092.768
30.0	3.47487e-06	0.608853	1.47667e-05	1092.79
30.0	3.49739e-06	0.614522	1.79443e-05	1092.776
30.0	3.54192e-06	0.620297	2.18056e-05	1092.788
30.0	3.56364e-06	0.626158	2.64977e-05	1092.774
30.0	3.61382e-06	0.632123	3.21996e-05	1092.763
30.0	3.68206e-06	0.638202	3.91284e-05	1092.765
30.0	3.77355e-06	0.644398	4.75482e-05	1092.781
30.0	3.83533e-06	0.650712	5.77798e-05	1092.778
30.0	3.9642e-06	0.65715	7.02131e-05	1092.772
30.0	4.06618e-06	0.663707	8.53217e-05	1092.758
30.0	4.29904e-06	0.670389	0.000103682	1092.785
30.0	4.51816e-06	0.677202	0.000125992	1092.781
30.0	4.8509e-06	0.684123	0.000153104	1092.772
30.0	5.29644e-06	0.691151	0.000186049	1092.776
30.0	5.82074e-06	0.698285	0.000226083	1092.781
30.0	6.58899e-06	0.70551	0.000274733	1092.771
30.0	7.61441e-06	0.712815	0.000333851	1092.764
30.0	8.88833e-06	0.720191	0.00040569	1092.783
30.0	1.06647e-05	0.72763	0.000492988	1092.782
30.0	1.2808e-05	0.735129	0.00059907	1092.785
30.0	1.56903e-05	0.742679	0.00072798	1092.76
30.0	1.95249e-05	0.750284	0.000884629	1092.793
30.0	2.44016e-05	0.75794	0.00107499	1092.774
30.0	3.07123e-05	0.76569	0.00130631	1092.759
30.0	3.88122e-05	0.773536	0.0015874	1092.775
30.0	4.92951e-05	0.781507	0.00192898	1092.775
30.0	6.21865e-05	0.789641	0.00234407	1092.787
30.0	7.90337e-05	0.797996	0.00284847	1092.774
30.0	9.97526e-05	0.806632	0.00346142	1092.777
30.0	0.000126195	0.815625	0.00420626	1092.776
30.0	0.000158826	0.825074	0.00511137	1092.767
30.0	0.000199505	0.835084	0.00621125	1092.768
30.0	0.000249639	0.845791	0.00754781	1092.762
30.0	0.000311713	0.857345	0.00917197	1092.764
30.0	0.000387693	0.869896	0.0111456	1092.765
30.0	0.000479745	0.883636	0.013544	1092.768
30.0	0.000591827	0.898765	0.0164584	1092.761
30.0	0.000727027	0.915436	0.02	1092.763
30.0	0.000728016	0.915246	0.02	1092.751
30.0	0.00059261	0.898307	0.0164584	1092.769
30.0	0.000480111	0.883056	0.013544	1092.764
30.0	0.000388124	0.86926	0.0111456	1092.763
30.0	0.00031204	0.856695	0.00917197	1092.77
30.0	0.000250208	0.845151	0.00754781	1092.766
30.0	0.000199829	0.834466	0.00621125	1092.771
30.0	0.000159159	0.824481	0.00511137	1092.759
30.0	0.000126186	0.815068	0.00420626	1092.764
30.0	0.000100182	0.806103	0.00346142	1092.773
30.0	7.91707e-05	0.797501	0.00284847	1092.771
30.0	6.24563e-05	0.789177	0.00234407	1092.755
30.0	4.93505e-05	0.781072	0.00192898	1092.778
30.0	3.88257e-05	0.77313	0.0015874	1092.774
30.0	3.08508e-05	0.76531	0.00130631	1092.767
30.0	2.44332e-05	0.757585	0.00107499	1092.767
30.0	1.95506e-05	0.749944	0.000884629	1092.767
30.0	1.57714e-05	0.74235	0.00072798	1092.762
30.0	1.28322e-05	0.73482	0.00059907	1092.755
30.0	1.06442e-05	0.727338	0.000492988	1092.761
30.0	8.96334e-06	0.719913	0.00040569	1092.764
30.0	7.6415e-06	0.712547	0.000333851	1092.759
30.0	6.64152e-06	0.705254	0.000274733	1092.778
30.0	5.85549e-06	0.698038	0.000226083	1092.769
30.0	5.34505e-06	0.690914	0.000186049	1092.769
30.0	4.92403e-06	0.683894	0.000153104	1092.775
30.0	4.54414e-06	0.676981	0.000125992	1092.746
30.0	4.30582e-06	0.670174	0.000103682	1092.771
30.0	4.15312e-06	0.663501	8.53217e-05	1092.772
30.0	3.97654e-06	0.656947	7.02131e-05	1092.764
30.0	3.87595e-06	0.650516	5.77798e-05	1092.778
30.0	3.79509e-06	0.644208	4.75482e-05	1092.77
30.0	3.69428e-06	0.63802	3.91284e-05	1092.768
30.0	3.64193e-06	0.631945	3.21996e-05	1092.775
30.0	3.58243e-06	0.625986	2.64977e-05	1092.775
30.0	3.56744e-06	0.620124	2.18056e-05	1092.794
30.0	3.55453e-06	0.614366	1.79443e-05	1092.772
30.0	3.49924e-06	0.608691	1.47667e-05	1092.777
30.0	3.50967e-06	0.603103	1.21518e-05	1092.759
30.0	3.48432e-06	0.597562	1e-05	1092.782
