V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.43218e-06	0.597651	1e-05	1092.92
30.0	3.46632e-06	0.603182	1.21518e-05	1092.922
30.0	3.46902e-06	0.608772	1.47667e-05	1092.925
30.0	3.51479e-06	0.614448	1.79443e-05	1092.917
30.0	3.54923e-06	0.620217	2.18056e-05	1092.936
30.0	3.5596e-06	0.626085	2.64977e-05	1092.924
30.0	3.59873e-06	0.632051	3.21996e-05	1092.916
30.0	3.67913e-06	0.638131	3.91284e-05	1092.903
30.0	3.75959e-06	0.644325	4.75482e-05	1092.918
30.0	3.85401e-06	0.650639	5.77798e-05	1092.908
30.0	3.96486e-06	0.65708	7.02131e-05	1092.905
30.0	4.07848e-06	0.663642	8.53217e-05	1092.902
30.0	4.29293e-06	0.670323	0.000103682	1092.931
30.0	4.53154e-06	0.677134	0.000125992	1092.917
30.0	4.85651e-06	0.684055	0.000153104	1092.909
30.0	5.29604e-06	0.691088	0.000186049	1092.921
30.0	5.85581e-06	0.698219	0.000226083	1092.918
30.0	6.60868e-06	0.705446	0.000274733	1092.913
30.0	7.60982e-06	0.71275	0.000333851	1092.904
30.0	8.86313e-06	0.720132	0.00040569	1092.913
30.0	1.06538e-05	0.727571	0.000492988	1092.918
30.0	1.28319e-05	0.73507	0.00059907	1092.91
30.0	1.58062e-05	0.742619	0.00072798	1092.922
30.0	1.95364e-05	0.750229	0.000884629	1092.906
30.0	2.44238e-05	0.757873	0.00107499	1092.907
30.0	3.06077e-05	0.765627	0.00130631	1092.917
30.0	3.89813e-05	0.773475	0.0015874	1092.908
30.0	4.91049e-05	0.781445	0.00192898	1092.918
30.0	6.24265e-05	0.789587	0.00234407	1092.903
30.0	7.89769e-05	0.797942	0.00284847	1092.923
30.0	9.98819e-05	0.806577	0.00346142	1092.91
30.0	0.000126204	0.815572	0.00420626	1092.906
30.0	0.00015904	0.825018	0.00511137	1092.884
30.0	0.000199724	0.835032	0.00621125	1092.912
30.0	0.000249759	0.84574	0.00754781	1092.901
30.0	0.000311775	0.857292	0.00917197	1092.922
30.0	0.0003872	0.86984	0.0111456	1092.894
30.0	0.0004794	0.883583	0.013544	1092.904
30.0	0.000591723	0.898713	0.0164584	1092.901
30.0	0.000727887	0.915375	0.02	1092.905
30.0	0.000728027	0.915185	0.02	1092.912
30.0	0.000593003	0.898252	0.0164584	1092.912
30.0	0.000480398	0.883001	0.013544	1092.91
30.0	0.000388147	0.869203	0.0111456	1092.912
30.0	0.000312123	0.856643	0.00917197	1092.903
30.0	0.000250192	0.845097	0.00754781	1092.906
30.0	0.000200211	0.83441	0.00621125	1092.908
30.0	0.000159414	0.824425	0.00511137	1092.895
30.0	0.000126379	0.815011	0.00420626	1092.898
30.0	0.000100259	0.806048	0.00346142	1092.892
30.0	7.93465e-05	0.797446	0.00284847	1092.896
30.0	6.23761e-05	0.789119	0.00234407	1092.911
30.0	4.92344e-05	0.781013	0.00192898	1092.924
30.0	3.86984e-05	0.773067	0.0015874	1092.894
30.0	3.08268e-05	0.765247	0.00130631	1092.908
30.0	2.45272e-05	0.757521	0.00107499	1092.896
30.0	1.95697e-05	0.749892	0.000884629	1092.885
30.0	1.57696e-05	0.742297	0.00072798	1092.891
30.0	1.28679e-05	0.734766	0.00059907	1092.897
30.0	1.0645e-05	0.727282	0.000492988	1092.898
30.0	8.8804e-06	0.719851	0.00040569	1092.897
30.0	7.63798e-06	0.712485	0.000333851	1092.905
30.0	6.6384e-06	0.705194	0.000274733	1092.889
30.0	5.87012e-06	0.69798	0.000226083	1092.897
30.0	5.31601e-06	0.690851	0.000186049	1092.896
30.0	4.92493e-06	0.683831	0.000153104	1092.884
30.0	4.56789e-06	0.676915	0.000125992	1092.891
30.0	4.28539e-06	0.670113	0.000103682	1092.896
30.0	4.11074e-06	0.663436	8.53217e-05	1092.911
30.0	3.96095e-06	0.656883	7.02131e-05	1092.905
30.0	3.85912e-06	0.650446	5.77798e-05	1092.898
30.0	3.79595e-06	0.644138	4.75482e-05	1092.896
30.0	3.71986e-06	0.637952	3.91284e-05	1092.906
30.0	3.67167e-06	0.631877	3.21996e-05	1092.908
30.0	3.60109e-06	0.625917	2.64977e-05	1092.911
30.0	3.57191e-06	0.620056	2.18056e-05	1092.904
30.0	3.55949e-06	0.614294	1.79443e-05	1092.905
30.0	3.53339e-06	0.608618	1.47667e-05	1092.907
30.0	3.49679e-06	0.603029	1.21518e-05	1092.906
30.0	3.50506e-06	0.59749	1e-05	1092.902
