N	R	I
0	999.26	9.7e-05
1	999.26	9.7e-05
2	999.266	9.7e-05
3	999.258	9.7e-05
4	999.266	9.7e-05
5	999.286	9.7e-05
6	999.25	9.7e-05
7	999.255	9.7e-05
8	999.261	9.7e-05
9	999.228	9.7e-05
10	999.237	9.7e-05
11	999.252	9.7e-05
12	999.268	9.7e-05
13	999.246	9.7e-05
14	999.258	9.7e-05
15	999.258	9.7e-05
16	999.229	9.7e-05
17	999.242	9.7e-05
18	999.217	9.7e-05
19	999.253	9.7e-05
20	999.23	9.7e-05
21	999.254	9.7e-05
22	999.248	9.7e-05
23	999.257	9.7e-05
24	999.246	9.7e-05
25	999.271	9.7e-05
26	999.244	9.7e-05
27	999.264	9.7e-05
28	999.252	9.7e-05
29	999.242	9.7e-05
30	999.268	9.7e-05
31	999.252	9.7e-05
32	999.245	9.7e-05
33	999.273	9.7e-05
34	999.261	9.7e-05
35	999.265	9.7e-05
36	999.276	9.7e-05
37	999.279	9.7e-05
38	999.273	9.7e-05
39	999.271	9.7e-05
40	999.247	9.7e-05
41	999.249	9.7e-05
42	999.263	9.7e-05
43	999.253	9.7e-05
44	999.264	9.7e-05
45	999.265	9.7e-05
46	999.268	9.7e-05
47	999.285	9.7e-05
48	999.281	9.7e-05
49	999.286	9.7e-05
50	999.282	9.7e-05
51	999.281	9.7e-05
52	999.273	9.7e-05
53	999.285	9.7e-05
54	999.273	9.7e-05
55	999.265	9.7e-05
56	999.272	9.7e-05
57	999.247	9.7e-05
58	999.289	9.7e-05
59	999.277	9.7e-05
60	999.255	9.7e-05
61	999.276	9.7e-05
62	999.272	9.7e-05
63	999.272	9.7e-05
64	999.271	9.7e-05
65	999.27	9.7e-05
66	999.281	9.7e-05
67	999.266	9.7e-05
68	999.273	9.7e-05
69	999.273	9.7e-05
70	999.274	9.7e-05
71	999.267	9.7e-05
72	999.28	9.7e-05
73	999.279	9.7e-05
74	999.274	9.7e-05
75	999.26	9.7e-05
76	999.262	9.7e-05
77	999.275	9.7e-05
78	999.283	9.7e-05
79	999.282	9.7e-05
80	999.256	9.7e-05
81	999.259	9.7e-05
82	999.278	9.7e-05
83	999.273	9.7e-05
84	999.281	9.7e-05
85	999.289	9.7e-05
86	999.277	9.7e-05
87	999.283	9.7e-05
88	999.297	9.7e-05
89	999.292	9.7e-05
90	999.311	9.7e-05
91	999.318	9.7e-05
92	999.312	9.7e-05
93	999.3	9.7e-05
94	999.305	9.7e-05
95	999.295	9.7e-05
96	999.307	9.7e-05
97	999.301	9.7e-05
98	999.309	9.7e-05
99	999.29	9.7e-05
100	999.297	9.7e-05
101	999.302	9.7e-05
102	999.31	9.7e-05
103	999.311	9.7e-05
104	999.301	9.7e-05
105	999.287	9.7e-05
106	999.305	9.7e-05
107	999.287	9.7e-05
108	999.282	9.7e-05
109	999.296	9.7e-05
110	999.286	9.7e-05
111	999.266	9.7e-05
112	999.286	9.7e-05
113	999.271	9.7e-05
114	999.286	9.7e-05
115	999.288	9.7e-05
116	999.288	9.7e-05
117	999.302	9.7e-05
118	999.284	9.7e-05
119	999.295	9.7e-05
120	999.272	9.7e-05
121	999.277	9.7e-05
122	999.295	9.7e-05
123	999.276	9.7e-05
124	999.275	9.7e-05
125	999.295	9.7e-05
126	999.296	9.7e-05
127	999.318	9.7e-05
128	999.333	9.7e-05
129	999.304	9.7e-05
130	999.313	9.7e-05
131	999.305	9.7e-05
132	999.318	9.7e-05
133	999.313	9.7e-05
134	999.312	9.7e-05
135	999.307	9.7e-05
136	999.33	9.7e-05
137	999.333	9.7e-05
138	999.335	9.7e-05
139	999.331	9.7e-05
140	999.303	9.7e-05
141	999.314	9.7e-05
142	999.321	9.7e-05
143	999.326	9.7e-05
144	999.313	9.7e-05
145	999.315	9.7e-05
146	999.303	9.7e-05
147	999.308	9.7e-05
148	999.325	9.7e-05
149	999.292	9.7e-05
150	999.316	9.7e-05
151	999.306	9.7e-05
152	999.312	9.7e-05
153	999.315	9.7e-05
154	999.279	9.7e-05
155	999.288	9.7e-05
156	999.278	9.7e-05
157	999.303	9.7e-05
158	999.281	9.7e-05
159	999.305	9.7e-05
160	999.311	9.7e-05
161	999.305	9.7e-05
