V_sipm	I_sipm	R_rtd
20.0	-7.89595e-09	901.9445
20.1	7.5493e-09	901.9354
20.2	3.9335e-09	901.9621
20.3	4.60598e-09	901.9418
20.4	3.54277e-09	901.9606
20.5	3.06115e-09	901.951
20.6	3.01292e-09	901.9568
20.7	3.49262e-09	901.9528
20.8	4.58392e-09	901.9515
20.9	1.20174e-09	901.9656
21.0	3.85606e-09	901.9596
21.1	3.02882e-09	901.963
21.2	3.22489e-09	901.9623
21.3	4.60889e-09	901.9659
21.4	3.59503e-09	901.9556
21.5	2.88194e-09	901.9548
21.6	3.62421e-09	901.9678
21.7	3.33605e-09	901.9806
21.8	4.47128e-09	901.9757
21.9	4.07195e-09	901.9786
22.0	1.41438e-09	901.9859
22.1	3.14603e-09	902.0048
22.2	3.11039e-09	901.9894
22.3	4.06228e-09	901.9738
22.4	4.2834e-09	901.9938
22.5	4.26002e-09	901.9688
22.6	4.18949e-09	901.9734
22.7	3.10203e-09	901.9644
22.8	3.17302e-09	901.9624
22.9	3.03237e-09	901.9739
23.0	3.99357e-09	901.9634
23.1	1.11746e-09	901.9601
23.2	4.63015e-09	901.9603
23.3	3.49393e-09	901.9607
23.4	3.05165e-09	901.9682
23.5	4.04322e-09	901.954
23.6	3.16912e-09	901.9552
23.7	4.24668e-09	901.9368
23.8	4.61242e-09	901.9628
23.9	5.97783e-09	901.9494
24.0	3.12169e-08	901.964
24.1	1.21493e-07	901.9581
24.2	2.64796e-07	901.9568
24.3	4.61375e-07	901.9525
24.4	7.0119e-07	901.9551
24.5	9.94576e-07	901.9443
24.6	1.31266e-06	901.9478
24.7	1.69192e-06	901.961
24.8	2.08287e-06	901.9495
24.9	2.52828e-06	901.938
25.0	2.99939e-06	901.9563
25.1	3.47227e-06	901.9658
25.2	4.01125e-06	901.9607
25.3	4.56789e-06	901.9758
25.4	5.17427e-06	901.9941
25.5	5.7834e-06	901.973
25.6	6.43056e-06	902.0076
25.7	7.08383e-06	901.999
25.8	7.79314e-06	901.9886
25.9	8.47856e-06	901.9735
26.0	9.23594e-06	901.9871
26.1	9.97042e-06	901.9919
26.2	1.08038e-05	902.0014
26.3	1.15964e-05	901.9731
26.4	1.24264e-05	901.9615
26.5	1.33418e-05	901.9597
26.6	1.42387e-05	901.9512
26.7	1.50919e-05	901.9504
26.8	1.60658e-05	901.9409
26.9	1.70246e-05	901.94
27.0	1.80855e-05	901.9337
27.1	1.90988e-05	901.9259
27.2	2.01448e-05	901.9292
27.3	2.13075e-05	901.9442
27.4	2.24074e-05	901.9375
27.5	2.35166e-05	901.9451
27.6	2.47676e-05	901.9431
27.7	2.59965e-05	901.9576
27.8	2.73086e-05	901.9734
27.9	2.85934e-05	901.9882
28.0	2.98724e-05	901.9603
28.1	3.1287e-05	902.0001
28.2	3.26219e-05	902.0021
28.3	3.41965e-05	902.003
28.4	3.56489e-05	902.0121
28.5	3.73716e-05	902.0332
28.6	3.89943e-05	902.0201
28.7	4.06857e-05	902.0529
28.8	4.25299e-05	902.0328
28.9	4.42637e-05	902.0414
29.0	4.61298e-05	902.0314
29.1	4.80103e-05	902.0374
29.2	5.01602e-05	902.0609
29.3	5.21162e-05	902.0591
29.4	5.43421e-05	902.0555
29.5	5.67309e-05	902.058
29.6	5.88112e-05	902.0848
29.7	6.13782e-05	902.094
29.8	6.40256e-05	902.0971
29.9	6.65513e-05	902.0931
