V_sipm	I_sipm	R_rtd
0.01	-1.06127e-09	856.0228
0.02	-1.86387e-09	856.025
0.03	-1.39241e-09	856.0209
0.04	-8.72886e-10	856.0156
0.05	-9.04334e-10	856.0123
0.06	-1.52478e-09	856.0058
0.07	-1.76365e-09	856.0167
0.08	-9.87816e-10	855.9974
0.09	-3.2295e-10	856.0053
0.1	-8.69632e-10	855.9899
0.11	-1.33938e-09	856.0005
0.12	-1.91481e-09	855.9885
0.13	-1.92963e-09	855.9979
0.14	-9.78255e-10	855.9893
0.15	-8.67367e-10	855.973
0.16	-1.02675e-09	855.9758
0.17	-8.42893e-10	855.9691
0.18	-1.23315e-09	855.9705
0.19	-2.00297e-09	855.9723
0.2	-4.07565e-10	855.9547
0.21	-1.26565e-09	855.9696
0.22	-7.84695e-10	855.9536
0.23	-6.88517e-10	855.9671
0.24	-5.91183e-10	855.9709
0.25	-9.23216e-10	855.9609
0.26	-1.38686e-09	855.968
0.27	-4.1939e-10	855.9695
0.28	-1.3262e-10	855.9862
0.29	-3.61359e-10	855.9719
0.3	-7.66397e-11	855.9725
0.31	1.10472e-09	855.9666
0.32	1.07884e-09	855.949
0.33	1.28812e-09	855.9701
0.34	2.23101e-09	855.9687
0.35	3.76059e-09	855.954
0.36	7.05403e-09	855.9487
0.37	9.702e-09	855.9501
0.38	1.27692e-08	855.9283
0.39	1.80727e-08	855.938
0.4	2.49197e-08	855.9294
0.41	3.40348e-08	855.9369
0.42	4.67731e-08	855.9211
0.43	6.44402e-08	855.913
0.44	8.8684e-08	855.9194
0.45	1.23916e-07	855.9005
0.46	1.74272e-07	855.8937
0.47	2.47668e-07	855.8949
0.48	3.55029e-07	855.8761
0.49	5.14738e-07	855.8802
0.5	7.52935e-07	855.8743
0.51	1.11162e-06	855.8636
0.52	1.65814e-06	855.861
0.53	2.49044e-06	855.8382
0.54	3.77402e-06	855.8417
0.55	5.74644e-06	855.8384
0.56	8.80522e-06	855.8456
0.57	1.35046e-05	855.8296
0.58	2.08034e-05	855.8338
0.59	3.19595e-05	855.8257
0.6	4.89926e-05	855.8218
0.61	7.43756e-05	855.8051
0.62	0.000111564	855.8046
0.63	0.000164682	855.7919
0.64	0.00023735	855.7778
0.65	0.00033349	855.7643
0.66	0.000454336	855.7621
0.67	0.000601305	855.7677
0.68	0.0007723	855.7641
0.69	0.000966457	855.7665
0.7	0.00118015	855.7505
0.71	0.00141146	855.7516
0.72	0.00165883	855.7505
0.73	0.00191833	855.7686
0.74	0.00219012	855.7492
0.75	0.00247085	855.7335
0.76	0.00276121	855.7433
0.77	0.00305775	855.749
0.78	0.00336192	855.7296
0.79	0.00367066	855.7421
0.8	0.00398561	855.7444
0.81	0.00430377	855.7526
0.82	0.00462617	855.758
0.83	0.00495317	855.7377
0.84	0.00528237	855.7516
0.85	0.0056155	855.7406
0.86	0.00595021	855.7464
0.87	0.00628874	855.7365
0.88	0.00662821	855.7299
0.89	0.00697092	855.7345
0.9	0.00731423	855.7319
0.91	0.00765935	855.7223
0.92	0.00800741	855.7316
0.93	0.00835584	855.7175
0.94	0.00870666	855.7225
0.95	0.00905771	855.7236
0.96	0.00941103	855.7172
0.97	0.00976444	855.7318
0.98	0.0101193	855.7469
0.99	0.0104739	855.7448
1.0	0.0108273	855.7247
