N	R	I
0	860.782	9.7e-05
1	860.752	9.7e-05
2	860.768	9.7e-05
3	860.78	9.7e-05
4	860.734	9.7e-05
5	860.737	9.7e-05
6	860.754	9.7e-05
7	860.755	9.7e-05
8	860.777	9.7e-05
9	860.739	9.7e-05
10	860.735	9.7e-05
11	860.736	9.7e-05
12	860.774	9.7e-05
13	860.774	9.7e-05
14	860.739	9.7e-05
15	860.735	9.7e-05
16	860.735	9.7e-05
17	860.708	9.7e-05
18	860.707	9.7e-05
19	860.757	9.7e-05
20	860.756	9.7e-05
21	860.74	9.7e-05
22	860.737	9.7e-05
23	860.707	9.7e-05
24	860.732	9.7e-05
25	860.744	9.7e-05
26	860.722	9.7e-05
27	860.775	9.7e-05
28	860.726	9.7e-05
29	860.721	9.7e-05
30	860.749	9.7e-05
31	860.732	9.7e-05
32	860.717	9.7e-05
33	860.725	9.7e-05
34	860.743	9.7e-05
35	860.715	9.7e-05
36	860.717	9.7e-05
37	860.695	9.7e-05
38	860.691	9.7e-05
39	860.715	9.7e-05
40	860.708	9.7e-05
41	860.745	9.7e-05
42	860.705	9.7e-05
43	860.737	9.7e-05
44	860.741	9.7e-05
45	860.729	9.7e-05
46	860.708	9.7e-05
47	860.725	9.7e-05
48	860.722	9.7e-05
49	860.702	9.7e-05
50	860.747	9.7e-05
51	860.731	9.7e-05
52	860.725	9.7e-05
53	860.711	9.7e-05
54	860.725	9.7e-05
55	860.699	9.7e-05
56	860.699	9.7e-05
57	860.727	9.7e-05
58	860.741	9.7e-05
59	860.704	9.7e-05
60	860.715	9.7e-05
61	860.703	9.7e-05
62	860.725	9.7e-05
63	860.708	9.7e-05
64	860.69	9.7e-05
65	860.711	9.7e-05
66	860.697	9.7e-05
67	860.703	9.7e-05
68	860.739	9.7e-05
69	860.727	9.7e-05
70	860.73	9.7e-05
71	860.705	9.7e-05
72	860.728	9.7e-05
73	860.739	9.7e-05
74	860.719	9.7e-05
75	860.709	9.7e-05
76	860.732	9.7e-05
77	860.689	9.7e-05
78	860.693	9.7e-05
79	860.696	9.7e-05
80	860.717	9.7e-05
81	860.684	9.7e-05
82	860.692	9.7e-05
83	860.713	9.7e-05
84	860.699	9.7e-05
85	860.686	9.7e-05
86	860.702	9.7e-05
87	860.679	9.7e-05
88	860.707	9.7e-05
89	860.692	9.7e-05
90	860.683	9.7e-05
91	860.726	9.7e-05
92	860.717	9.7e-05
93	860.69	9.7e-05
94	860.705	9.7e-05
95	860.679	9.7e-05
96	860.721	9.7e-05
97	860.685	9.7e-05
98	860.706	9.7e-05
99	860.703	9.7e-05
