N	R	I
0	913.478	9.7e-05
1	913.496	9.7e-05
2	913.474	9.7e-05
3	913.442	9.7e-05
4	913.464	9.7e-05
5	913.473	9.7e-05
6	913.491	9.7e-05
7	913.48	9.7e-05
8	913.476	9.7e-05
9	913.448	9.7e-05
10	913.454	9.7e-05
11	913.445	9.7e-05
12	913.447	9.7e-05
13	913.443	9.7e-05
14	913.459	9.7e-05
15	913.443	9.7e-05
16	913.451	9.7e-05
17	913.449	9.7e-05
18	913.442	9.7e-05
19	913.465	9.7e-05
20	913.474	9.7e-05
21	913.464	9.7e-05
22	913.453	9.7e-05
23	913.466	9.7e-05
24	913.485	9.7e-05
25	913.443	9.7e-05
26	913.451	9.7e-05
27	913.477	9.7e-05
28	913.455	9.7e-05
29	913.496	9.7e-05
30	913.472	9.7e-05
31	913.467	9.7e-05
32	913.482	9.7e-05
33	913.479	9.7e-05
34	913.457	9.7e-05
35	913.463	9.7e-05
36	913.476	9.7e-05
37	913.453	9.7e-05
38	913.467	9.7e-05
39	913.477	9.7e-05
40	913.488	9.7e-05
41	913.5	9.7e-05
42	913.497	9.7e-05
43	913.483	9.7e-05
44	913.516	9.7e-05
45	913.52	9.7e-05
46	913.504	9.7e-05
47	913.494	9.7e-05
48	913.502	9.7e-05
49	913.5	9.7e-05
50	913.503	9.7e-05
51	913.529	9.7e-05
52	913.528	9.7e-05
53	913.531	9.7e-05
54	913.535	9.7e-05
55	913.522	9.7e-05
56	913.545	9.7e-05
57	913.544	9.7e-05
58	913.568	9.7e-05
59	913.547	9.7e-05
60	913.574	9.7e-05
61	913.557	9.7e-05
62	913.568	9.7e-05
63	913.574	9.7e-05
64	913.575	9.7e-05
65	913.56	9.7e-05
66	913.597	9.7e-05
67	913.56	9.7e-05
68	913.577	9.7e-05
69	913.59	9.7e-05
70	913.599	9.7e-05
71	913.631	9.7e-05
72	913.608	9.7e-05
73	913.608	9.7e-05
74	913.623	9.7e-05
75	913.638	9.7e-05
76	913.658	9.7e-05
77	913.655	9.7e-05
78	913.667	9.7e-05
79	913.679	9.7e-05
80	913.666	9.7e-05
81	913.665	9.7e-05
82	913.678	9.7e-05
83	913.664	9.7e-05
84	913.705	9.7e-05
85	913.697	9.7e-05
86	913.726	9.7e-05
87	913.768	9.7e-05
88	913.744	9.7e-05
89	913.747	9.7e-05
90	913.762	9.7e-05
91	913.768	9.7e-05
92	913.773	9.7e-05
93	913.781	9.7e-05
94	913.798	9.7e-05
95	913.805	9.7e-05
96	913.798	9.7e-05
97	913.801	9.7e-05
98	913.835	9.7e-05
99	913.842	9.7e-05
100	913.869	9.7e-05
101	913.873	9.7e-05
102	913.854	9.7e-05
103	913.861	9.7e-05
104	913.89	9.7e-05
105	913.906	9.7e-05
106	913.905	9.7e-05
107	913.904	9.7e-05
108	913.903	9.7e-05
109	913.965	9.7e-05
110	913.967	9.7e-05
111	913.979	9.7e-05
112	913.968	9.7e-05
113	913.985	9.7e-05
114	914.017	9.7e-05
115	913.994	9.7e-05
116	913.996	9.7e-05
117	914.03	9.7e-05
118	914.025	9.7e-05
119	914.068	9.7e-05
120	914.067	9.7e-05
121	914.069	9.7e-05
122	914.075	9.7e-05
123	914.077	9.7e-05
124	914.079	9.7e-05
125	914.107	9.7e-05
126	914.099	9.7e-05
127	914.104	9.7e-05
128	914.134	9.7e-05
129	914.164	9.7e-05
130	914.158	9.7e-05
131	914.154	9.7e-05
132	914.178	9.7e-05
133	914.154	9.7e-05
134	914.151	9.7e-05
135	914.213	9.7e-05
136	914.207	9.7e-05
137	914.214	9.7e-05
138	914.21	9.7e-05
139	914.231	9.7e-05
