N	R	I
0	989.695	9.7e-05
1	989.697	9.7e-05
2	989.701	9.7e-05
3	989.658	9.7e-05
4	989.65	9.7e-05
5	989.669	9.7e-05
6	989.671	9.7e-05
7	989.669	9.7e-05
8	989.668	9.7e-05
9	989.667	9.7e-05
10	989.685	9.7e-05
11	989.667	9.7e-05
12	989.665	9.7e-05
13	989.673	9.7e-05
14	989.657	9.7e-05
15	989.67	9.7e-05
16	989.642	9.7e-05
17	989.656	9.7e-05
18	989.663	9.7e-05
19	989.632	9.7e-05
20	989.657	9.7e-05
21	989.607	9.7e-05
22	989.622	9.7e-05
23	989.593	9.7e-05
24	989.618	9.7e-05
25	989.609	9.7e-05
26	989.62	9.7e-05
27	989.611	9.7e-05
28	989.6	9.7e-05
29	989.603	9.7e-05
30	989.578	9.7e-05
31	989.573	9.7e-05
32	989.57	9.7e-05
33	989.57	9.7e-05
34	989.573	9.7e-05
35	989.61	9.7e-05
36	989.624	9.7e-05
37	989.609	9.7e-05
38	989.59	9.7e-05
39	989.588	9.7e-05
40	989.582	9.7e-05
41	989.59	9.7e-05
42	989.574	9.7e-05
43	989.567	9.7e-05
44	989.587	9.7e-05
45	989.603	9.7e-05
46	989.573	9.7e-05
47	989.566	9.7e-05
48	989.596	9.7e-05
49	989.569	9.7e-05
50	989.597	9.7e-05
51	989.563	9.7e-05
52	989.564	9.7e-05
53	989.561	9.7e-05
54	989.565	9.7e-05
55	989.56	9.7e-05
56	989.562	9.7e-05
57	989.556	9.7e-05
58	989.581	9.7e-05
59	989.557	9.7e-05
60	989.569	9.7e-05
61	989.553	9.7e-05
62	989.549	9.7e-05
63	989.548	9.7e-05
64	989.544	9.7e-05
65	989.555	9.7e-05
66	989.547	9.7e-05
67	989.552	9.7e-05
68	989.548	9.7e-05
69	989.538	9.7e-05
70	989.522	9.7e-05
71	989.537	9.7e-05
72	989.523	9.7e-05
73	989.518	9.7e-05
74	989.524	9.7e-05
75	989.541	9.7e-05
76	989.532	9.7e-05
77	989.516	9.7e-05
78	989.537	9.7e-05
79	989.514	9.7e-05
80	989.509	9.7e-05
81	989.524	9.7e-05
82	989.505	9.7e-05
83	989.544	9.7e-05
84	989.541	9.7e-05
85	989.525	9.7e-05
86	989.519	9.7e-05
87	989.519	9.7e-05
88	989.524	9.7e-05
89	989.506	9.7e-05
90	989.534	9.7e-05
91	989.547	9.7e-05
92	989.513	9.7e-05
93	989.518	9.7e-05
94	989.55	9.7e-05
95	989.521	9.7e-05
96	989.531	9.7e-05
97	989.534	9.7e-05
98	989.518	9.7e-05
99	989.526	9.7e-05
100	989.527	9.7e-05
101	989.545	9.7e-05
102	989.537	9.7e-05
103	989.535	9.7e-05
104	989.529	9.7e-05
105	989.518	9.7e-05
106	989.518	9.7e-05
107	989.497	9.7e-05
108	989.531	9.7e-05
109	989.506	9.7e-05
110	989.495	9.7e-05
111	989.493	9.7e-05
112	989.479	9.7e-05
113	989.495	9.7e-05
114	989.488	9.7e-05
115	989.476	9.7e-05
116	989.49	9.7e-05
117	989.48	9.7e-05
118	989.468	9.7e-05
119	989.487	9.7e-05
120	989.472	9.7e-05
121	989.48	9.7e-05
122	989.468	9.7e-05
123	989.472	9.7e-05
124	989.501	9.7e-05
125	989.477	9.7e-05
126	989.468	9.7e-05
127	989.453	9.7e-05
128	989.46	9.7e-05
129	989.458	9.7e-05
130	989.475	9.7e-05
131	989.435	9.7e-05
132	989.459	9.7e-05
133	989.46	9.7e-05
134	989.471	9.7e-05
135	989.48	9.7e-05
136	989.459	9.7e-05
137	989.466	9.7e-05
138	989.475	9.7e-05
139	989.452	9.7e-05
