N	R	I
0	1218.2	9.7e-05
1	1218.18	9.7e-05
2	1218.19	9.7e-05
3	1218.17	9.7e-05
4	1218.19	9.7e-05
5	1218.2	9.7e-05
6	1218.21	9.7e-05
7	1218.21	9.7e-05
8	1218.2	9.7e-05
9	1218.2	9.7e-05
10	1218.21	9.7e-05
11	1218.19	9.7e-05
12	1218.18	9.7e-05
13	1218.19	9.7e-05
14	1218.21	9.7e-05
15	1218.21	9.7e-05
16	1218.19	9.7e-05
17	1218.21	9.7e-05
18	1218.18	9.7e-05
19	1218.2	9.7e-05
20	1218.2	9.7e-05
21	1218.2	9.7e-05
22	1218.19	9.7e-05
23	1218.21	9.7e-05
24	1218.19	9.7e-05
25	1218.2	9.7e-05
26	1218.2	9.7e-05
27	1218.18	9.7e-05
28	1218.2	9.7e-05
29	1218.21	9.7e-05
30	1218.2	9.7e-05
31	1218.22	9.7e-05
32	1218.2	9.7e-05
33	1218.21	9.7e-05
34	1218.21	9.7e-05
35	1218.21	9.7e-05
36	1218.22	9.7e-05
37	1218.2	9.7e-05
38	1218.19	9.7e-05
39	1218.2	9.7e-05
40	1218.19	9.7e-05
41	1218.21	9.7e-05
42	1218.2	9.7e-05
43	1218.2	9.7e-05
44	1218.22	9.7e-05
45	1218.2	9.7e-05
46	1218.21	9.7e-05
47	1218.21	9.7e-05
48	1218.23	9.7e-05
49	1218.19	9.7e-05
50	1218.21	9.7e-05
51	1218.21	9.7e-05
52	1218.22	9.7e-05
53	1218.2	9.7e-05
54	1218.2	9.7e-05
55	1218.18	9.7e-05
56	1218.18	9.7e-05
57	1218.22	9.7e-05
58	1218.2	9.7e-05
59	1218.19	9.7e-05
60	1218.18	9.7e-05
61	1218.21	9.7e-05
62	1218.23	9.7e-05
63	1218.23	9.7e-05
64	1218.22	9.7e-05
65	1218.2	9.7e-05
66	1218.2	9.7e-05
67	1218.22	9.7e-05
68	1218.2	9.7e-05
69	1218.22	9.7e-05
70	1218.22	9.7e-05
71	1218.21	9.7e-05
72	1218.22	9.7e-05
73	1218.19	9.7e-05
74	1218.19	9.7e-05
75	1218.23	9.7e-05
76	1218.23	9.7e-05
77	1218.23	9.7e-05
78	1218.21	9.7e-05
79	1218.23	9.7e-05
80	1218.22	9.7e-05
81	1218.23	9.7e-05
82	1218.22	9.7e-05
83	1218.24	9.7e-05
84	1218.22	9.7e-05
85	1218.22	9.7e-05
86	1218.24	9.7e-05
87	1218.22	9.7e-05
88	1218.25	9.7e-05
89	1218.23	9.7e-05
90	1218.25	9.7e-05
91	1218.26	9.7e-05
92	1218.25	9.7e-05
93	1218.22	9.7e-05
94	1218.25	9.7e-05
95	1218.24	9.7e-05
96	1218.26	9.7e-05
97	1218.24	9.7e-05
98	1218.26	9.7e-05
99	1218.24	9.7e-05
