N	R	I
0	895.656	9.7e-05
1	895.656	9.7e-05
2	895.666	9.7e-05
3	895.657	9.7e-05
4	895.667	9.7e-05
5	895.687	9.7e-05
6	895.667	9.7e-05
7	895.666	9.7e-05
8	895.674	9.7e-05
9	895.692	9.7e-05
10	895.691	9.7e-05
11	895.68	9.7e-05
12	895.679	9.7e-05
13	895.678	9.7e-05
14	895.694	9.7e-05
15	895.689	9.7e-05
16	895.672	9.7e-05
17	895.676	9.7e-05
18	895.66	9.7e-05
19	895.672	9.7e-05
20	895.682	9.7e-05
21	895.671	9.7e-05
22	895.662	9.7e-05
23	895.661	9.7e-05
24	895.663	9.7e-05
25	895.67	9.7e-05
26	895.679	9.7e-05
27	895.687	9.7e-05
28	895.677	9.7e-05
29	895.694	9.7e-05
30	895.693	9.7e-05
31	895.702	9.7e-05
32	895.678	9.7e-05
33	895.686	9.7e-05
34	895.674	9.7e-05
35	895.692	9.7e-05
36	895.694	9.7e-05
37	895.695	9.7e-05
38	895.686	9.7e-05
39	895.715	9.7e-05
40	895.694	9.7e-05
41	895.701	9.7e-05
42	895.694	9.7e-05
43	895.701	9.7e-05
44	895.705	9.7e-05
45	895.71	9.7e-05
46	895.69	9.7e-05
47	895.674	9.7e-05
48	895.703	9.7e-05
49	895.681	9.7e-05
50	895.719	9.7e-05
51	895.699	9.7e-05
52	895.686	9.7e-05
53	895.682	9.7e-05
54	895.704	9.7e-05
55	895.682	9.7e-05
56	895.685	9.7e-05
57	895.703	9.7e-05
58	895.693	9.7e-05
59	895.705	9.7e-05
60	895.713	9.7e-05
61	895.727	9.7e-05
62	895.706	9.7e-05
63	895.695	9.7e-05
64	895.721	9.7e-05
65	895.736	9.7e-05
66	895.7	9.7e-05
67	895.711	9.7e-05
68	895.7	9.7e-05
69	895.707	9.7e-05
70	895.703	9.7e-05
71	895.706	9.7e-05
72	895.721	9.7e-05
73	895.719	9.7e-05
74	895.724	9.7e-05
75	895.698	9.7e-05
76	895.72	9.7e-05
77	895.698	9.7e-05
78	895.701	9.7e-05
79	895.712	9.7e-05
80	895.695	9.7e-05
81	895.734	9.7e-05
82	895.721	9.7e-05
83	895.698	9.7e-05
84	895.685	9.7e-05
85	895.698	9.7e-05
86	895.696	9.7e-05
87	895.716	9.7e-05
88	895.704	9.7e-05
89	895.728	9.7e-05
90	895.723	9.7e-05
91	895.728	9.7e-05
92	895.73	9.7e-05
93	895.702	9.7e-05
94	895.717	9.7e-05
95	895.706	9.7e-05
96	895.731	9.7e-05
97	895.72	9.7e-05
98	895.738	9.7e-05
99	895.715	9.7e-05
100	895.724	9.7e-05
101	895.713	9.7e-05
102	895.722	9.7e-05
103	895.717	9.7e-05
104	895.751	9.7e-05
105	895.743	9.7e-05
106	895.742	9.7e-05
107	895.74	9.7e-05
108	895.732	9.7e-05
109	895.723	9.7e-05
110	895.717	9.7e-05
111	895.733	9.7e-05
112	895.735	9.7e-05
113	895.748	9.7e-05
114	895.736	9.7e-05
115	895.723	9.7e-05
116	895.729	9.7e-05
117	895.715	9.7e-05
118	895.728	9.7e-05
119	895.713	9.7e-05
120	895.728	9.7e-05
121	895.732	9.7e-05
122	895.76	9.7e-05
123	895.754	9.7e-05
124	895.734	9.7e-05
125	895.735	9.7e-05
126	895.741	9.7e-05
127	895.768	9.7e-05
128	895.742	9.7e-05
129	895.741	9.7e-05
130	895.752	9.7e-05
131	895.74	9.7e-05
132	895.727	9.7e-05
133	895.723	9.7e-05
134	895.73	9.7e-05
135	895.751	9.7e-05
136	895.744	9.7e-05
137	895.734	9.7e-05
138	895.734	9.7e-05
139	895.724	9.7e-05
140	895.714	9.7e-05
141	895.716	9.7e-05
142	895.707	9.7e-05
143	895.711	9.7e-05
144	895.707	9.7e-05
145	895.737	9.7e-05
146	895.723	9.7e-05
147	895.714	9.7e-05
148	895.71	9.7e-05
149	895.729	9.7e-05
150	895.725	9.7e-05
151	895.727	9.7e-05
152	895.726	9.7e-05
153	895.728	9.7e-05
154	895.744	9.7e-05
155	895.73	9.7e-05
156	895.734	9.7e-05
157	895.728	9.7e-05
158	895.741	9.7e-05
159	895.722	9.7e-05
160	895.7	9.7e-05
161	895.714	9.7e-05
