N	R	I
0	947.192	9.7e-05
1	947.197	9.7e-05
2	947.189	9.7e-05
3	947.174	9.7e-05
4	947.18	9.7e-05
5	947.198	9.7e-05
6	947.182	9.7e-05
7	947.179	9.7e-05
8	947.198	9.7e-05
9	947.197	9.7e-05
10	947.188	9.7e-05
11	947.198	9.7e-05
12	947.209	9.7e-05
13	947.173	9.7e-05
14	947.178	9.7e-05
15	947.2	9.7e-05
16	947.195	9.7e-05
17	947.2	9.7e-05
18	947.2	9.7e-05
19	947.193	9.7e-05
20	947.199	9.7e-05
21	947.194	9.7e-05
22	947.206	9.7e-05
23	947.204	9.7e-05
24	947.2	9.7e-05
25	947.192	9.7e-05
26	947.201	9.7e-05
27	947.22	9.7e-05
28	947.206	9.7e-05
29	947.194	9.7e-05
30	947.199	9.7e-05
31	947.194	9.7e-05
32	947.199	9.7e-05
33	947.201	9.7e-05
34	947.183	9.7e-05
35	947.195	9.7e-05
36	947.19	9.7e-05
37	947.177	9.7e-05
38	947.205	9.7e-05
39	947.206	9.7e-05
40	947.214	9.7e-05
41	947.184	9.7e-05
42	947.203	9.7e-05
43	947.219	9.7e-05
44	947.189	9.7e-05
45	947.208	9.7e-05
46	947.184	9.7e-05
47	947.197	9.7e-05
48	947.21	9.7e-05
49	947.225	9.7e-05
50	947.231	9.7e-05
51	947.239	9.7e-05
52	947.222	9.7e-05
53	947.216	9.7e-05
54	947.215	9.7e-05
55	947.209	9.7e-05
56	947.205	9.7e-05
57	947.224	9.7e-05
58	947.222	9.7e-05
59	947.216	9.7e-05
60	947.211	9.7e-05
61	947.221	9.7e-05
62	947.205	9.7e-05
63	947.238	9.7e-05
64	947.223	9.7e-05
65	947.222	9.7e-05
66	947.222	9.7e-05
67	947.216	9.7e-05
68	947.216	9.7e-05
69	947.221	9.7e-05
70	947.223	9.7e-05
71	947.223	9.7e-05
72	947.223	9.7e-05
73	947.241	9.7e-05
74	947.223	9.7e-05
75	947.242	9.7e-05
76	947.199	9.7e-05
77	947.225	9.7e-05
78	947.223	9.7e-05
79	947.197	9.7e-05
80	947.195	9.7e-05
81	947.216	9.7e-05
82	947.221	9.7e-05
83	947.227	9.7e-05
84	947.195	9.7e-05
85	947.209	9.7e-05
86	947.206	9.7e-05
87	947.226	9.7e-05
88	947.22	9.7e-05
89	947.231	9.7e-05
90	947.221	9.7e-05
91	947.208	9.7e-05
92	947.223	9.7e-05
93	947.232	9.7e-05
94	947.222	9.7e-05
95	947.2	9.7e-05
96	947.222	9.7e-05
97	947.204	9.7e-05
98	947.22	9.7e-05
99	947.237	9.7e-05
100	947.216	9.7e-05
101	947.22	9.7e-05
102	947.228	9.7e-05
103	947.237	9.7e-05
104	947.218	9.7e-05
105	947.225	9.7e-05
106	947.216	9.7e-05
107	947.221	9.7e-05
108	947.232	9.7e-05
109	947.216	9.7e-05
110	947.246	9.7e-05
111	947.246	9.7e-05
112	947.244	9.7e-05
113	947.225	9.7e-05
114	947.237	9.7e-05
115	947.249	9.7e-05
116	947.249	9.7e-05
117	947.212	9.7e-05
118	947.228	9.7e-05
119	947.233	9.7e-05
120	947.247	9.7e-05
121	947.249	9.7e-05
122	947.248	9.7e-05
123	947.241	9.7e-05
124	947.249	9.7e-05
125	947.221	9.7e-05
126	947.24	9.7e-05
127	947.246	9.7e-05
128	947.23	9.7e-05
129	947.224	9.7e-05
130	947.239	9.7e-05
131	947.245	9.7e-05
132	947.212	9.7e-05
133	947.224	9.7e-05
134	947.223	9.7e-05
135	947.221	9.7e-05
136	947.229	9.7e-05
137	947.218	9.7e-05
138	947.218	9.7e-05
139	947.239	9.7e-05
140	947.218	9.7e-05
141	947.226	9.7e-05
142	947.237	9.7e-05
143	947.226	9.7e-05
144	947.212	9.7e-05
145	947.243	9.7e-05
146	947.227	9.7e-05
147	947.263	9.7e-05
148	947.235	9.7e-05
149	947.236	9.7e-05
150	947.205	9.7e-05
151	947.234	9.7e-05
152	947.221	9.7e-05
153	947.221	9.7e-05
154	947.221	9.7e-05
155	947.238	9.7e-05
156	947.222	9.7e-05
157	947.225	9.7e-05
158	947.223	9.7e-05
159	947.236	9.7e-05
160	947.236	9.7e-05
161	947.226	9.7e-05
