V_sipm	I_sipm	R_rtd
0.01	-1.21717e-09	1081.728
0.02	-1.52472e-09	1081.72
0.03	-1.17743e-10	1081.729
0.04	-9.35698e-10	1081.725
0.05	-8.18801e-10	1081.718
0.06	-8.25727e-10	1081.718
0.07	-7.60806e-10	1081.722
0.08	-1.0569e-09	1081.717
0.09	-1.26173e-09	1081.711
0.1	-5.10538e-10	1081.731
0.11	-3.31378e-10	1081.706
0.12	-3.04031e-10	1081.713
0.13	-3.02446e-10	1081.734
0.14	1.1947e-09	1081.712
0.15	6.09934e-10	1081.719
0.16	1.27686e-09	1081.721
0.17	1.84278e-09	1081.719
0.18	2.69271e-09	1081.728
0.19	3.57368e-09	1081.709
0.2	4.8246e-09	1081.713
0.21	7.31865e-09	1081.732
0.22	9.40771e-09	1081.729
0.23	1.17883e-08	1081.72
0.24	1.56665e-08	1081.725
0.25	2.25994e-08	1081.731
0.26	2.91679e-08	1081.714
0.27	3.84744e-08	1081.703
0.28	5.07272e-08	1081.71
0.29	6.72045e-08	1081.697
0.3	8.87491e-08	1081.729
0.31	1.18433e-07	1081.706
0.32	1.58652e-07	1081.721
0.33	2.13398e-07	1081.709
0.34	2.88947e-07	1081.688
0.35	3.93321e-07	1081.718
0.36	5.39138e-07	1081.706
0.37	7.42913e-07	1081.71
0.38	1.03129e-06	1081.699
0.39	1.43821e-06	1081.717
0.4	2.01949e-06	1081.718
0.41	2.84641e-06	1081.699
0.42	4.03223e-06	1081.703
0.43	5.74235e-06	1081.697
0.44	8.19754e-06	1081.696
0.45	1.17362e-05	1081.698
0.46	1.68412e-05	1081.703
0.47	2.42132e-05	1081.679
0.48	3.4732e-05	1081.681
0.49	4.97753e-05	1081.707
0.5	7.0927e-05	1081.695
0.51	0.000100374	1081.69
0.52	0.000140826	1081.708
0.53	0.000194866	1081.698
0.54	0.000265793	1081.685
0.55	0.000355628	1081.687
0.56	0.000466912	1081.707
0.57	0.000599651	1081.675
0.58	0.000754899	1081.675
0.59	0.000930621	1081.686
0.6	0.00112709	1081.668
0.61	0.00134068	1081.669
0.62	0.00157049	1081.667
0.63	0.00181541	1081.679
0.64	0.00207246	1081.661
0.65	0.00234206	1081.679
0.66	0.00262045	1081.687
0.67	0.00290884	1081.658
0.68	0.00320411	1081.679
0.69	0.00350749	1081.669
0.7	0.00381608	1081.656
0.71	0.00413043	1081.654
0.72	0.00445094	1081.659
0.73	0.00477477	1081.667
0.74	0.00510416	1081.64
0.75	0.00543602	1081.644
0.76	0.00577273	1081.654
0.77	0.00611137	1081.662
0.78	0.00645417	1081.659
0.79	0.00679851	1081.651
0.8	0.00714674	1081.635
0.81	0.00749589	1081.635
0.82	0.00784726	1081.649
0.83	0.00820182	1081.629
0.84	0.00855714	1081.644
0.85	0.00891554	1081.632
0.86	0.00927419	1081.626
0.87	0.00963577	1081.632
0.88	0.00999749	1081.622
0.89	0.0103612	1081.63
0.9	0.0107256	1081.61
0.91	0.0110911	1081.645
0.92	0.0114592	1081.609
0.93	0.011827	1081.625
0.94	0.0121973	1081.639
0.95	0.012567	1081.618
0.96	0.0129386	1081.622
0.97	0.0133101	1081.628
0.98	0.0136837	1081.597
0.99	0.014056	1081.596
1.0	0.0144263	1081.556
