V_sipm	I_sipm	R_rtd
0.01	-8.55577e-10	1081.851
0.02	-1.02696e-09	1081.845
0.03	-1.17817e-09	1081.84
0.04	-1.27815e-09	1081.83
0.05	-5.52177e-11	1081.86
0.06	-8.39722e-10	1081.852
0.07	-7.31957e-10	1081.856
0.08	-8.57103e-10	1081.834
0.09	-7.24614e-10	1081.853
0.1	-8.58843e-10	1081.857
0.11	-5.8645e-10	1081.868
0.12	-5.07367e-10	1081.84
0.13	-4.20487e-10	1081.852
0.14	3.94797e-10	1081.861
0.15	7.58874e-10	1081.841
0.16	2.14523e-09	1081.867
0.17	1.73641e-09	1081.855
0.18	2.33172e-09	1081.859
0.19	3.96556e-09	1081.844
0.2	5.41322e-09	1081.863
0.21	7.36719e-09	1081.86
0.22	9.4057e-09	1081.867
0.23	1.15104e-08	1081.872
0.24	1.62003e-08	1081.862
0.25	2.24205e-08	1081.899
0.26	2.95013e-08	1081.892
0.27	3.90729e-08	1081.872
0.28	5.11935e-08	1081.877
0.29	6.78214e-08	1081.875
0.3	8.95974e-08	1081.895
0.31	1.19498e-07	1081.864
0.32	1.60057e-07	1081.877
0.33	2.15226e-07	1081.893
0.34	2.91335e-07	1081.883
0.35	3.96397e-07	1081.876
0.36	5.43305e-07	1081.884
0.37	7.48339e-07	1081.888
0.38	1.03819e-06	1081.885
0.39	1.44744e-06	1081.892
0.4	2.03178e-06	1081.869
0.41	2.86339e-06	1081.862
0.42	4.05482e-06	1081.899
0.43	5.7727e-06	1081.887
0.44	8.23971e-06	1081.88
0.45	1.17966e-05	1081.879
0.46	1.69184e-05	1081.898
0.47	2.43202e-05	1081.877
0.48	3.4875e-05	1081.883
0.49	4.99582e-05	1081.887
0.5	7.11797e-05	1081.878
0.51	0.000100694	1081.885
0.52	0.000141257	1081.876
0.53	0.000195447	1081.872
0.54	0.000266492	1081.88
0.55	0.000356464	1081.86
0.56	0.000467895	1081.872
0.57	0.000600779	1081.868
0.58	0.000756116	1081.9
0.59	0.000931981	1081.891
0.6	0.00112847	1081.888
0.61	0.00134209	1081.854
0.62	0.00157208	1081.865
0.63	0.00181712	1081.862
0.64	0.00207422	1081.881
0.65	0.00234368	1081.844
0.66	0.00262232	1081.854
0.67	0.00291066	1081.868
0.68	0.00320589	1081.845
0.69	0.0035093	1081.857
0.7	0.00381778	1081.836
0.71	0.00413214	1081.859
0.72	0.00445258	1081.852
0.73	0.00477635	1081.852
0.74	0.00510579	1081.849
0.75	0.00543776	1081.822
0.76	0.00577428	1081.853
0.77	0.00611281	1081.832
0.78	0.00645579	1081.839
0.79	0.00680026	1081.836
0.8	0.00714835	1081.835
0.81	0.00749743	1081.839
0.82	0.00784891	1081.826
0.83	0.00820349	1081.833
0.84	0.0085587	1081.84
0.85	0.00891696	1081.821
0.86	0.00927567	1081.803
0.87	0.00963708	1081.816
0.88	0.00999882	1081.824
0.89	0.0103626	1081.823
0.9	0.010727	1081.828
0.91	0.0110925	1081.807
0.92	0.0114605	1081.808
0.93	0.0118283	1081.8
0.94	0.0121985	1081.812
0.95	0.0125684	1081.8
0.96	0.0129396	1081.803
0.97	0.0133111	1081.791
0.98	0.0136844	1081.779
0.99	0.0140569	1081.782
1.0	0.014427	1081.747
