N	R	I
0	997.508	9.7e-05
1	997.495	9.7e-05
2	997.472	9.7e-05
3	997.483	9.7e-05
4	997.48	9.7e-05
5	997.488	9.7e-05
6	997.502	9.7e-05
7	997.51	9.7e-05
8	997.505	9.7e-05
9	997.503	9.7e-05
10	997.471	9.7e-05
11	997.501	9.7e-05
12	997.491	9.7e-05
13	997.499	9.7e-05
14	997.506	9.7e-05
15	997.485	9.7e-05
16	997.478	9.7e-05
17	997.517	9.7e-05
18	997.481	9.7e-05
19	997.502	9.7e-05
20	997.516	9.7e-05
21	997.504	9.7e-05
22	997.491	9.7e-05
23	997.488	9.7e-05
24	997.507	9.7e-05
25	997.507	9.7e-05
26	997.494	9.7e-05
27	997.494	9.7e-05
28	997.506	9.7e-05
29	997.496	9.7e-05
30	997.51	9.7e-05
31	997.533	9.7e-05
32	997.512	9.7e-05
33	997.525	9.7e-05
34	997.506	9.7e-05
35	997.52	9.7e-05
36	997.527	9.7e-05
37	997.507	9.7e-05
38	997.525	9.7e-05
39	997.526	9.7e-05
40	997.531	9.7e-05
41	997.538	9.7e-05
42	997.531	9.7e-05
43	997.525	9.7e-05
44	997.524	9.7e-05
45	997.527	9.7e-05
46	997.526	9.7e-05
47	997.51	9.7e-05
48	997.522	9.7e-05
49	997.516	9.7e-05
50	997.504	9.7e-05
51	997.505	9.7e-05
52	997.504	9.7e-05
53	997.512	9.7e-05
54	997.51	9.7e-05
55	997.528	9.7e-05
56	997.525	9.7e-05
57	997.519	9.7e-05
58	997.5	9.7e-05
59	997.51	9.7e-05
60	997.494	9.7e-05
61	997.481	9.7e-05
62	997.469	9.7e-05
63	997.484	9.7e-05
64	997.497	9.7e-05
65	997.509	9.7e-05
66	997.492	9.7e-05
67	997.493	9.7e-05
68	997.492	9.7e-05
69	997.501	9.7e-05
70	997.497	9.7e-05
71	997.502	9.7e-05
72	997.517	9.7e-05
73	997.498	9.7e-05
74	997.485	9.7e-05
75	997.494	9.7e-05
76	997.516	9.7e-05
77	997.511	9.7e-05
78	997.487	9.7e-05
79	997.51	9.7e-05
80	997.484	9.7e-05
81	997.475	9.7e-05
82	997.487	9.7e-05
83	997.47	9.7e-05
84	997.495	9.7e-05
85	997.492	9.7e-05
86	997.497	9.7e-05
87	997.506	9.7e-05
88	997.488	9.7e-05
89	997.502	9.7e-05
90	997.504	9.7e-05
91	997.498	9.7e-05
92	997.491	9.7e-05
93	997.522	9.7e-05
94	997.51	9.7e-05
95	997.526	9.7e-05
96	997.5	9.7e-05
97	997.494	9.7e-05
98	997.497	9.7e-05
99	997.519	9.7e-05
100	997.48	9.7e-05
101	997.498	9.7e-05
102	997.52	9.7e-05
103	997.526	9.7e-05
104	997.514	9.7e-05
105	997.514	9.7e-05
106	997.499	9.7e-05
107	997.51	9.7e-05
108	997.493	9.7e-05
109	997.512	9.7e-05
110	997.5	9.7e-05
111	997.515	9.7e-05
112	997.509	9.7e-05
113	997.504	9.7e-05
114	997.497	9.7e-05
115	997.507	9.7e-05
116	997.51	9.7e-05
117	997.522	9.7e-05
118	997.518	9.7e-05
119	997.505	9.7e-05
120	997.501	9.7e-05
121	997.524	9.7e-05
122	997.485	9.7e-05
123	997.488	9.7e-05
124	997.515	9.7e-05
125	997.498	9.7e-05
126	997.479	9.7e-05
127	997.474	9.7e-05
128	997.504	9.7e-05
129	997.498	9.7e-05
130	997.508	9.7e-05
131	997.499	9.7e-05
132	997.498	9.7e-05
133	997.48	9.7e-05
134	997.488	9.7e-05
135	997.494	9.7e-05
136	997.513	9.7e-05
137	997.501	9.7e-05
138	997.532	9.7e-05
139	997.506	9.7e-05
140	997.501	9.7e-05
141	997.499	9.7e-05
142	997.514	9.7e-05
143	997.505	9.7e-05
144	997.521	9.7e-05
145	997.49	9.7e-05
146	997.499	9.7e-05
147	997.513	9.7e-05
148	997.502	9.7e-05
149	997.496	9.7e-05
150	997.508	9.7e-05
151	997.534	9.7e-05
152	997.503	9.7e-05
153	997.507	9.7e-05
154	997.497	9.7e-05
155	997.48	9.7e-05
156	997.489	9.7e-05
157	997.475	9.7e-05
158	997.506	9.7e-05
159	997.503	9.7e-05
160	997.486	9.7e-05
161	997.485	9.7e-05
