N	R	I
0	1083.23	9.7e-05
1	1083.23	9.7e-05
2	1083.23	9.7e-05
3	1083.23	9.7e-05
4	1083.23	9.7e-05
5	1083.23	9.7e-05
6	1083.24	9.7e-05
7	1083.24	9.7e-05
8	1083.24	9.7e-05
9	1083.25	9.7e-05
10	1083.26	9.7e-05
11	1083.25	9.7e-05
12	1083.26	9.7e-05
13	1083.27	9.7e-05
14	1083.28	9.7e-05
15	1083.25	9.7e-05
16	1083.24	9.7e-05
17	1083.25	9.7e-05
18	1083.25	9.7e-05
19	1083.25	9.7e-05
20	1083.25	9.7e-05
21	1083.23	9.7e-05
22	1083.26	9.7e-05
23	1083.26	9.7e-05
24	1083.26	9.7e-05
25	1083.25	9.7e-05
26	1083.23	9.7e-05
27	1083.24	9.7e-05
28	1083.23	9.7e-05
29	1083.23	9.7e-05
30	1083.26	9.7e-05
31	1083.25	9.7e-05
32	1083.27	9.7e-05
33	1083.26	9.7e-05
34	1083.25	9.7e-05
35	1083.28	9.7e-05
36	1083.26	9.7e-05
37	1083.27	9.7e-05
38	1083.28	9.7e-05
39	1083.27	9.7e-05
40	1083.28	9.7e-05
41	1083.29	9.7e-05
42	1083.32	9.7e-05
43	1083.29	9.7e-05
44	1083.32	9.7e-05
45	1083.33	9.7e-05
46	1083.3	9.7e-05
47	1083.35	9.7e-05
48	1083.34	9.7e-05
49	1083.35	9.7e-05
50	1083.35	9.7e-05
51	1083.37	9.7e-05
52	1083.38	9.7e-05
53	1083.42	9.7e-05
54	1083.42	9.7e-05
55	1083.42	9.7e-05
56	1083.46	9.7e-05
57	1083.45	9.7e-05
58	1083.48	9.7e-05
59	1083.49	9.7e-05
60	1083.51	9.7e-05
61	1083.54	9.7e-05
62	1083.56	9.7e-05
63	1083.57	9.7e-05
64	1083.59	9.7e-05
65	1083.59	9.7e-05
66	1083.61	9.7e-05
67	1083.63	9.7e-05
68	1083.65	9.7e-05
69	1083.67	9.7e-05
70	1083.66	9.7e-05
71	1083.67	9.7e-05
72	1083.72	9.7e-05
73	1083.74	9.7e-05
74	1083.76	9.7e-05
75	1083.75	9.7e-05
76	1083.77	9.7e-05
77	1083.81	9.7e-05
78	1083.81	9.7e-05
79	1083.87	9.7e-05
80	1083.9	9.7e-05
81	1083.93	9.7e-05
82	1083.95	9.7e-05
83	1083.99	9.7e-05
84	1083.98	9.7e-05
85	1084.03	9.7e-05
86	1084.07	9.7e-05
87	1084.1	9.7e-05
88	1084.13	9.7e-05
89	1084.17	9.7e-05
90	1084.21	9.7e-05
91	1084.23	9.7e-05
92	1084.27	9.7e-05
93	1084.29	9.7e-05
94	1084.31	9.7e-05
95	1084.36	9.7e-05
96	1084.39	9.7e-05
97	1084.38	9.7e-05
98	1084.44	9.7e-05
99	1084.48	9.7e-05
100	1084.51	9.7e-05
101	1084.56	9.7e-05
102	1084.61	9.7e-05
103	1084.64	9.7e-05
104	1084.63	9.7e-05
105	1084.67	9.7e-05
106	1084.73	9.7e-05
107	1084.76	9.7e-05
108	1084.78	9.7e-05
109	1084.83	9.7e-05
110	1084.92	9.7e-05
111	1084.97	9.7e-05
112	1084.99	9.7e-05
113	1085.02	9.7e-05
114	1085.08	9.7e-05
115	1085.1	9.7e-05
116	1085.13	9.7e-05
117	1085.19	9.7e-05
118	1085.23	9.7e-05
119	1085.29	9.7e-05
120	1085.3	9.7e-05
121	1085.35	9.7e-05
122	1085.39	9.7e-05
123	1085.44	9.7e-05
124	1085.47	9.7e-05
125	1085.49	9.7e-05
126	1085.54	9.7e-05
127	1085.6	9.7e-05
128	1085.67	9.7e-05
129	1085.7	9.7e-05
130	1085.75	9.7e-05
131	1085.8	9.7e-05
132	1085.82	9.7e-05
133	1085.89	9.7e-05
134	1085.96	9.7e-05
135	1085.99	9.7e-05
136	1086.01	9.7e-05
137	1086.07	9.7e-05
138	1086.11	9.7e-05
139	1086.17	9.7e-05
140	1086.19	9.7e-05
141	1086.23	9.7e-05
142	1086.28	9.7e-05
143	1086.29	9.7e-05
144	1086.36	9.7e-05
145	1086.41	9.7e-05
146	1086.44	9.7e-05
147	1086.47	9.7e-05
148	1086.52	9.7e-05
149	1086.57	9.7e-05
150	1086.61	9.7e-05
151	1086.62	9.7e-05
152	1086.65	9.7e-05
153	1086.73	9.7e-05
154	1086.73	9.7e-05
155	1086.77	9.7e-05
156	1086.8	9.7e-05
157	1086.86	9.7e-05
158	1086.89	9.7e-05
159	1086.91	9.7e-05
160	1086.94	9.7e-05
161	1086.97	9.7e-05
162	1087.02	9.7e-05
163	1087.04	9.7e-05
164	1087.05	9.7e-05
165	1087.09	9.7e-05
166	1087.13	9.7e-05
167	1087.18	9.7e-05
168	1087.2	9.7e-05
169	1087.22	9.7e-05
170	1087.22	9.7e-05
171	1087.27	9.7e-05
172	1087.31	9.7e-05
173	1087.33	9.7e-05
174	1087.36	9.7e-05
175	1087.37	9.7e-05
176	1087.4	9.7e-05
177	1087.45	9.7e-05
178	1087.47	9.7e-05
179	1087.47	9.7e-05
180	1087.49	9.7e-05
181	1087.52	9.7e-05
182	1087.54	9.7e-05
183	1087.54	9.7e-05
184	1087.57	9.7e-05
185	1087.62	9.7e-05
186	1087.61	9.7e-05
187	1087.64	9.7e-05
188	1087.66	9.7e-05
