N	R	I
0	925.633	9.7e-05
1	925.605	9.7e-05
2	925.608	9.7e-05
3	925.62	9.7e-05
4	925.609	9.7e-05
5	925.61	9.7e-05
6	925.597	9.7e-05
7	925.629	9.7e-05
8	925.621	9.7e-05
9	925.612	9.7e-05
10	925.596	9.7e-05
11	925.618	9.7e-05
12	925.594	9.7e-05
13	925.59	9.7e-05
14	925.609	9.7e-05
15	925.609	9.7e-05
16	925.617	9.7e-05
17	925.616	9.7e-05
18	925.625	9.7e-05
19	925.636	9.7e-05
20	925.638	9.7e-05
21	925.64	9.7e-05
22	925.627	9.7e-05
23	925.626	9.7e-05
24	925.636	9.7e-05
25	925.631	9.7e-05
26	925.639	9.7e-05
27	925.634	9.7e-05
28	925.626	9.7e-05
29	925.643	9.7e-05
30	925.632	9.7e-05
31	925.617	9.7e-05
32	925.653	9.7e-05
33	925.642	9.7e-05
34	925.642	9.7e-05
35	925.635	9.7e-05
36	925.636	9.7e-05
37	925.63	9.7e-05
38	925.611	9.7e-05
39	925.627	9.7e-05
40	925.61	9.7e-05
41	925.628	9.7e-05
42	925.615	9.7e-05
43	925.621	9.7e-05
44	925.614	9.7e-05
45	925.644	9.7e-05
46	925.638	9.7e-05
47	925.616	9.7e-05
48	925.61	9.7e-05
49	925.594	9.7e-05
50	925.601	9.7e-05
51	925.621	9.7e-05
52	925.626	9.7e-05
53	925.637	9.7e-05
54	925.627	9.7e-05
55	925.631	9.7e-05
56	925.641	9.7e-05
57	925.632	9.7e-05
58	925.65	9.7e-05
59	925.643	9.7e-05
60	925.643	9.7e-05
61	925.657	9.7e-05
62	925.63	9.7e-05
63	925.631	9.7e-05
64	925.628	9.7e-05
65	925.632	9.7e-05
66	925.633	9.7e-05
67	925.624	9.7e-05
68	925.636	9.7e-05
69	925.631	9.7e-05
70	925.643	9.7e-05
71	925.627	9.7e-05
72	925.643	9.7e-05
73	925.634	9.7e-05
74	925.636	9.7e-05
75	925.645	9.7e-05
76	925.628	9.7e-05
77	925.615	9.7e-05
78	925.639	9.7e-05
79	925.631	9.7e-05
80	925.638	9.7e-05
81	925.647	9.7e-05
82	925.645	9.7e-05
83	925.629	9.7e-05
84	925.635	9.7e-05
85	925.61	9.7e-05
86	925.622	9.7e-05
87	925.64	9.7e-05
88	925.641	9.7e-05
89	925.64	9.7e-05
90	925.632	9.7e-05
91	925.64	9.7e-05
92	925.674	9.7e-05
93	925.644	9.7e-05
94	925.642	9.7e-05
95	925.64	9.7e-05
96	925.635	9.7e-05
97	925.637	9.7e-05
98	925.624	9.7e-05
99	925.643	9.7e-05
100	925.628	9.7e-05
101	925.651	9.7e-05
102	925.634	9.7e-05
103	925.64	9.7e-05
104	925.655	9.7e-05
105	925.631	9.7e-05
106	925.634	9.7e-05
107	925.656	9.7e-05
108	925.638	9.7e-05
109	925.646	9.7e-05
110	925.642	9.7e-05
111	925.642	9.7e-05
112	925.637	9.7e-05
113	925.637	9.7e-05
114	925.639	9.7e-05
115	925.642	9.7e-05
116	925.614	9.7e-05
117	925.621	9.7e-05
118	925.632	9.7e-05
119	925.615	9.7e-05
120	925.616	9.7e-05
121	925.622	9.7e-05
122	925.614	9.7e-05
123	925.635	9.7e-05
124	925.636	9.7e-05
125	925.637	9.7e-05
126	925.63	9.7e-05
127	925.615	9.7e-05
128	925.617	9.7e-05
129	925.625	9.7e-05
130	925.668	9.7e-05
131	925.655	9.7e-05
132	925.653	9.7e-05
133	925.654	9.7e-05
134	925.65	9.7e-05
135	925.651	9.7e-05
136	925.636	9.7e-05
137	925.626	9.7e-05
138	925.632	9.7e-05
139	925.645	9.7e-05
140	925.634	9.7e-05
141	925.653	9.7e-05
142	925.638	9.7e-05
143	925.639	9.7e-05
144	925.657	9.7e-05
145	925.643	9.7e-05
146	925.645	9.7e-05
147	925.622	9.7e-05
148	925.654	9.7e-05
149	925.631	9.7e-05
150	925.635	9.7e-05
151	925.596	9.7e-05
152	925.635	9.7e-05
153	925.638	9.7e-05
154	925.628	9.7e-05
155	925.649	9.7e-05
156	925.641	9.7e-05
157	925.657	9.7e-05
158	925.638	9.7e-05
159	925.629	9.7e-05
160	925.642	9.7e-05
161	925.633	9.7e-05
162	925.641	9.7e-05
163	925.611	9.7e-05
164	925.627	9.7e-05
165	925.615	9.7e-05
166	925.627	9.7e-05
167	925.642	9.7e-05
168	925.635	9.7e-05
169	925.638	9.7e-05
170	925.629	9.7e-05
171	925.634	9.7e-05
172	925.62	9.7e-05
173	925.623	9.7e-05
174	925.612	9.7e-05
175	925.619	9.7e-05
176	925.62	9.7e-05
177	925.616	9.7e-05
178	925.628	9.7e-05
179	925.601	9.7e-05
180	925.607	9.7e-05
181	925.619	9.7e-05
182	925.608	9.7e-05
183	925.602	9.7e-05
184	925.624	9.7e-05
