N	R	I
0	1042.14	9.7e-05
1	1042.15	9.7e-05
2	1042.17	9.7e-05
3	1042.18	9.7e-05
4	1042.16	9.7e-05
5	1042.16	9.7e-05
6	1042.15	9.7e-05
7	1042.17	9.7e-05
8	1042.16	9.7e-05
9	1042.13	9.7e-05
10	1042.14	9.7e-05
11	1042.16	9.7e-05
12	1042.18	9.7e-05
13	1042.18	9.7e-05
14	1042.15	9.7e-05
15	1042.15	9.7e-05
16	1042.15	9.7e-05
17	1042.17	9.7e-05
18	1042.16	9.7e-05
19	1042.17	9.7e-05
20	1042.16	9.7e-05
21	1042.15	9.7e-05
22	1042.14	9.7e-05
23	1042.14	9.7e-05
24	1042.13	9.7e-05
25	1042.16	9.7e-05
26	1042.15	9.7e-05
27	1042.14	9.7e-05
28	1042.14	9.7e-05
29	1042.15	9.7e-05
30	1042.13	9.7e-05
31	1042.17	9.7e-05
32	1042.17	9.7e-05
33	1042.16	9.7e-05
34	1042.16	9.7e-05
35	1042.16	9.7e-05
36	1042.16	9.7e-05
37	1042.16	9.7e-05
38	1042.16	9.7e-05
39	1042.14	9.7e-05
40	1042.15	9.7e-05
41	1042.15	9.7e-05
42	1042.14	9.7e-05
43	1042.14	9.7e-05
44	1042.14	9.7e-05
45	1042.12	9.7e-05
46	1042.13	9.7e-05
47	1042.13	9.7e-05
48	1042.14	9.7e-05
49	1042.12	9.7e-05
50	1042.15	9.7e-05
51	1042.14	9.7e-05
52	1042.14	9.7e-05
53	1042.14	9.7e-05
54	1042.14	9.7e-05
55	1042.13	9.7e-05
56	1042.12	9.7e-05
57	1042.14	9.7e-05
58	1042.14	9.7e-05
59	1042.16	9.7e-05
60	1042.14	9.7e-05
61	1042.18	9.7e-05
62	1042.17	9.7e-05
63	1042.17	9.7e-05
64	1042.16	9.7e-05
65	1042.15	9.7e-05
66	1042.13	9.7e-05
67	1042.15	9.7e-05
68	1042.15	9.7e-05
69	1042.16	9.7e-05
70	1042.17	9.7e-05
71	1042.14	9.7e-05
72	1042.14	9.7e-05
73	1042.14	9.7e-05
74	1042.12	9.7e-05
75	1042.15	9.7e-05
76	1042.15	9.7e-05
77	1042.12	9.7e-05
78	1042.12	9.7e-05
79	1042.15	9.7e-05
80	1042.15	9.7e-05
81	1042.15	9.7e-05
82	1042.14	9.7e-05
83	1042.16	9.7e-05
84	1042.13	9.7e-05
85	1042.13	9.7e-05
86	1042.14	9.7e-05
87	1042.15	9.7e-05
88	1042.17	9.7e-05
89	1042.15	9.7e-05
90	1042.16	9.7e-05
91	1042.14	9.7e-05
92	1042.17	9.7e-05
93	1042.15	9.7e-05
94	1042.15	9.7e-05
95	1042.15	9.7e-05
96	1042.15	9.7e-05
97	1042.13	9.7e-05
98	1042.14	9.7e-05
99	1042.14	9.7e-05
