N	R	I
0	881.676	9.7e-05
1	881.664	9.7e-05
2	881.645	9.7e-05
3	881.661	9.7e-05
4	881.662	9.7e-05
5	881.686	9.7e-05
6	881.68	9.7e-05
7	881.677	9.7e-05
8	881.675	9.7e-05
9	881.695	9.7e-05
10	881.672	9.7e-05
11	881.678	9.7e-05
12	881.669	9.7e-05
13	881.682	9.7e-05
14	881.673	9.7e-05
15	881.655	9.7e-05
16	881.658	9.7e-05
17	881.658	9.7e-05
18	881.669	9.7e-05
19	881.637	9.7e-05
20	881.657	9.7e-05
21	881.669	9.7e-05
22	881.659	9.7e-05
23	881.645	9.7e-05
24	881.677	9.7e-05
25	881.658	9.7e-05
26	881.666	9.7e-05
27	881.683	9.7e-05
28	881.67	9.7e-05
29	881.656	9.7e-05
30	881.671	9.7e-05
31	881.677	9.7e-05
32	881.67	9.7e-05
33	881.677	9.7e-05
34	881.678	9.7e-05
35	881.685	9.7e-05
36	881.677	9.7e-05
37	881.675	9.7e-05
38	881.661	9.7e-05
39	881.665	9.7e-05
40	881.69	9.7e-05
41	881.659	9.7e-05
42	881.695	9.7e-05
43	881.687	9.7e-05
44	881.669	9.7e-05
45	881.671	9.7e-05
46	881.651	9.7e-05
47	881.667	9.7e-05
48	881.664	9.7e-05
49	881.674	9.7e-05
50	881.669	9.7e-05
51	881.683	9.7e-05
52	881.696	9.7e-05
53	881.674	9.7e-05
54	881.686	9.7e-05
55	881.676	9.7e-05
56	881.671	9.7e-05
57	881.678	9.7e-05
58	881.679	9.7e-05
59	881.69	9.7e-05
60	881.675	9.7e-05
61	881.676	9.7e-05
62	881.686	9.7e-05
63	881.68	9.7e-05
64	881.691	9.7e-05
65	881.671	9.7e-05
66	881.675	9.7e-05
67	881.673	9.7e-05
68	881.649	9.7e-05
69	881.681	9.7e-05
70	881.673	9.7e-05
71	881.685	9.7e-05
72	881.682	9.7e-05
73	881.692	9.7e-05
74	881.691	9.7e-05
75	881.671	9.7e-05
76	881.68	9.7e-05
77	881.671	9.7e-05
78	881.682	9.7e-05
79	881.672	9.7e-05
80	881.662	9.7e-05
81	881.677	9.7e-05
82	881.648	9.7e-05
83	881.641	9.7e-05
84	881.649	9.7e-05
85	881.663	9.7e-05
86	881.659	9.7e-05
87	881.667	9.7e-05
88	881.666	9.7e-05
89	881.658	9.7e-05
90	881.68	9.7e-05
91	881.67	9.7e-05
92	881.655	9.7e-05
93	881.672	9.7e-05
94	881.693	9.7e-05
95	881.688	9.7e-05
96	881.697	9.7e-05
97	881.696	9.7e-05
98	881.685	9.7e-05
99	881.698	9.7e-05
100	881.704	9.7e-05
101	881.692	9.7e-05
102	881.686	9.7e-05
103	881.695	9.7e-05
104	881.677	9.7e-05
105	881.688	9.7e-05
106	881.688	9.7e-05
107	881.678	9.7e-05
108	881.677	9.7e-05
109	881.69	9.7e-05
110	881.682	9.7e-05
111	881.682	9.7e-05
112	881.694	9.7e-05
113	881.689	9.7e-05
114	881.692	9.7e-05
115	881.71	9.7e-05
116	881.716	9.7e-05
117	881.692	9.7e-05
118	881.705	9.7e-05
119	881.691	9.7e-05
120	881.694	9.7e-05
121	881.706	9.7e-05
122	881.691	9.7e-05
123	881.686	9.7e-05
124	881.679	9.7e-05
125	881.676	9.7e-05
126	881.672	9.7e-05
127	881.708	9.7e-05
128	881.689	9.7e-05
129	881.706	9.7e-05
130	881.696	9.7e-05
131	881.718	9.7e-05
132	881.74	9.7e-05
133	881.699	9.7e-05
134	881.711	9.7e-05
135	881.682	9.7e-05
136	881.703	9.7e-05
137	881.686	9.7e-05
138	881.716	9.7e-05
139	881.679	9.7e-05
140	881.682	9.7e-05
141	881.681	9.7e-05
142	881.686	9.7e-05
143	881.685	9.7e-05
144	881.683	9.7e-05
145	881.684	9.7e-05
146	881.691	9.7e-05
147	881.694	9.7e-05
148	881.712	9.7e-05
149	881.697	9.7e-05
150	881.703	9.7e-05
151	881.699	9.7e-05
152	881.718	9.7e-05
153	881.713	9.7e-05
154	881.696	9.7e-05
155	881.72	9.7e-05
156	881.696	9.7e-05
157	881.715	9.7e-05
158	881.693	9.7e-05
159	881.709	9.7e-05
160	881.713	9.7e-05
161	881.715	9.7e-05
