V_sipm	I_sipm	R_rtd
20.0	-1.96227e-09	1114.189
20.1	1.34574e-08	1114.198
20.2	9.46475e-09	1114.219
20.3	1.04535e-08	1114.265
20.4	6.9814e-09	1114.295
20.5	1.00216e-08	1114.315
20.6	9.36682e-09	1114.303
20.7	9.98344e-09	1114.263
20.8	1.12757e-08	1114.229
20.9	1.09016e-08	1114.258
21.0	9.64919e-09	1114.287
21.1	9.84476e-09	1114.293
21.2	1.00128e-08	1114.298
21.3	1.1317e-08	1114.301
21.4	1.12317e-08	1114.277
21.5	7.55812e-09	1114.253
21.6	1.00609e-08	1114.271
21.7	9.9192e-09	1114.299
21.8	1.10297e-08	1114.335
21.9	1.20526e-08	1114.399
22.0	1.13182e-08	1114.379
22.1	1.03307e-08	1114.395
22.2	1.03876e-08	1114.419
22.3	1.05454e-08	1114.449
22.4	1.16262e-08	1114.406
22.5	1.2374e-08	1114.453
22.6	8.49626e-09	1114.48
22.7	1.09526e-08	1114.486
22.8	1.07055e-08	1114.552
22.9	1.19064e-08	1114.567
23.0	1.29615e-08	1114.553
23.1	1.17698e-08	1114.594
23.2	1.33741e-08	1114.615
23.3	1.2298e-08	1114.642
23.4	1.22809e-08	1114.569
23.5	1.15764e-08	1114.553
23.6	1.1926e-08	1114.624
23.7	9.91095e-09	1114.65
23.8	1.37339e-08	1114.721
23.9	1.35928e-08	1114.722
24.0	1.2828e-08	1114.701
24.1	1.28398e-08	1114.673
24.2	1.40162e-08	1114.727
24.3	1.5458e-08	1114.734
24.4	1.49268e-08	1114.683
24.5	1.58551e-08	1114.749
24.6	1.62908e-08	1114.796
24.7	1.84612e-08	1114.865
24.8	2.09798e-08	1114.926
24.9	4.02427e-08	1114.933
25.0	2.30131e-07	1114.936
25.1	1.7625e-06	1114.918
25.2	5.24608e-06	1114.923
25.3	1.02405e-05	1114.955
25.4	1.69032e-05	1114.957
25.5	2.47105e-05	1114.924
25.6	3.40768e-05	1114.951
25.7	4.44091e-05	1114.881
25.8	5.617e-05	1114.873
25.9	6.86367e-05	1114.858
26.0	8.21325e-05	1114.875
26.1	9.708e-05	1114.919
26.2	0.000112284	1114.973
26.3	0.000129038	1115.0
26.4	0.000146061	1115.03
26.5	0.00016453	1115.025
26.6	0.00018287	1115.03
26.7	0.000202572	1115.053
26.8	0.000222405	1115.05
26.9	0.000242724	1115.057
27.0	0.000264642	1115.053
27.1	0.000286506	1115.025
27.2	0.000310257	1115.06
27.3	0.000333565	1115.08
27.4	0.000358638	1115.096
27.5	0.000383369	1115.145
27.6	0.000409867	1115.184
27.7	0.000436803	1115.226
27.8	0.000464695	1115.211
27.9	0.000492914	1115.224
28.0	0.000522231	1115.213
28.1	0.000553669	1115.18
28.2	0.00058405	1115.18
28.3	0.000616724	1115.211
28.4	0.000648846	1115.23
28.5	0.000683991	1115.193
28.6	0.000718809	1115.224
28.7	0.000756129	1115.216
28.8	0.000792951	1115.187
28.9	0.000831204	1115.221
29.0	0.000871377	1115.243
29.1	0.000911772	1115.252
29.2	0.000955604	1115.216
29.3	0.000999218	1115.196
29.4	0.00104519	1115.221
29.5	0.00109142	1115.2
29.6	0.00114259	1115.172
29.7	0.00119282	1115.178
29.8	0.00124624	1115.219
29.9	0.0013025	1115.23
