V_sipm	I_sipm	R_rtd
20.0	-1.05623e-09	1121.973
20.1	1.43306e-08	1121.976
20.2	1.01453e-08	1121.986
20.3	1.03582e-08	1121.969
20.4	1.16168e-08	1121.948
20.5	1.15815e-08	1121.971
20.6	1.21732e-08	1121.922
20.7	1.10143e-08	1121.908
20.8	8.05163e-09	1121.908
20.9	1.02576e-08	1121.894
21.0	1.07193e-08	1121.902
21.1	1.23113e-08	1121.905
21.2	1.19089e-08	1121.941
21.3	1.08267e-08	1121.948
21.4	1.05495e-08	1121.956
21.5	1.14681e-08	1121.952
21.6	1.14393e-08	1121.956
21.7	1.28933e-08	1121.97
21.8	1.22223e-08	1122.017
21.9	1.10182e-08	1122.012
22.0	1.09878e-08	1122.025
22.1	1.18614e-08	1122.021
22.2	1.30587e-08	1122.013
22.3	1.20765e-08	1122.003
22.4	1.13909e-08	1122.012
22.5	1.14387e-08	1121.993
22.6	1.15711e-08	1121.989
22.7	1.28576e-08	1121.961
22.8	1.31343e-08	1121.988
22.9	9.7549e-09	1122.005
23.0	1.22595e-08	1122.007
23.1	1.18822e-08	1122.015
23.2	1.22014e-08	1122.014
23.3	1.36676e-08	1122.021
23.4	1.36021e-08	1122.011
23.5	1.26695e-08	1122.034
23.6	1.25749e-08	1122.045
23.7	1.26271e-08	1122.029
23.8	1.34965e-08	1122.026
23.9	1.49095e-08	1122.048
24.0	1.15457e-08	1122.027
24.1	1.44961e-08	1121.994
24.2	1.42242e-08	1122.003
24.3	1.44852e-08	1121.997
24.4	1.54646e-08	1121.959
24.5	1.73175e-08	1121.975
24.6	1.76121e-08	1121.982
24.7	1.90328e-08	1121.994
24.8	2.25392e-08	1122.015
24.9	3.48549e-08	1122.031
25.0	1.36757e-07	1122.026
25.1	1.24919e-06	1122.026
25.2	4.41537e-06	1122.032
25.3	9.13546e-06	1122.059
25.4	1.56454e-05	1122.087
25.5	2.33439e-05	1122.083
25.6	3.26641e-05	1122.059
25.7	4.29203e-05	1122.053
25.8	5.4735e-05	1122.022
25.9	6.72534e-05	1122.045
26.0	8.07765e-05	1122.047
26.1	9.58452e-05	1122.052
26.2	0.000111336	1122.039
26.3	0.000128308	1122.03
26.4	0.000145382	1122.044
26.5	0.00016405	1122.068
26.6	0.000183023	1122.078
26.7	0.000203277	1122.07
26.8	0.000223478	1122.083
26.9	0.000244802	1122.088
27.0	0.000267212	1122.093
27.1	0.000289923	1122.069
27.2	0.000313767	1122.095
27.3	0.000337857	1122.119
27.4	0.000362987	1122.138
27.5	0.000388472	1122.154
27.6	0.000416148	1122.146
27.7	0.000443573	1122.161
27.8	0.000472634	1122.185
27.9	0.000502273	1122.216
28.0	0.000532084	1122.223
28.1	0.000564242	1122.234
28.2	0.000595511	1122.231
28.3	0.000628702	1122.204
28.4	0.000661871	1122.201
28.5	0.000697629	1122.167
28.6	0.000733638	1122.174
28.7	0.000771141	1122.167
28.8	0.000808366	1122.21
28.9	0.000846702	1122.25
29.0	0.000888249	1122.271
29.1	0.000929653	1122.235
29.2	0.000974689	1122.205
29.3	0.00101822	1122.216
29.4	0.00106544	1122.222
29.5	0.0011115	1122.232
29.6	0.00116203	1122.193
29.7	0.00121338	1122.185
29.8	0.00126784	1122.166
29.9	0.00132376	1122.16
