V_sipm	I_sipm	R_rtd
20.0	-9.41525e-09	926.2428
20.1	2.00261e-09	926.2379
20.2	4.17587e-09	926.2568
20.3	4.38937e-09	926.2559
20.4	3.06114e-09	926.2528
20.5	3.18719e-09	926.2576
20.6	4.50714e-09	926.2633
20.7	3.87032e-09	926.2496
20.8	2.99468e-09	926.2627
20.9	3.04656e-09	926.254
21.0	3.49149e-09	926.2665
21.1	4.75194e-09	926.2663
21.2	1.18442e-09	926.2534
21.3	4.29893e-09	926.2357
21.4	3.12368e-09	926.2585
21.5	3.23569e-09	926.2606
21.6	4.41179e-09	926.2656
21.7	4.27711e-09	926.2475
21.8	3.40898e-09	926.2682
21.9	2.96255e-09	926.2616
22.0	3.15171e-09	926.2678
22.1	3.19312e-09	926.2567
22.2	4.69456e-09	926.2463
22.3	1.18463e-09	926.2413
22.4	3.98598e-09	926.2627
22.5	3.10668e-09	926.2477
22.6	3.2222e-09	926.2518
22.7	4.64315e-09	926.2571
22.8	4.14591e-09	926.2703
22.9	3.18354e-09	926.2637
23.0	3.22356e-09	926.2603
23.1	3.10954e-09	926.278
23.2	4.27028e-09	926.2893
23.3	4.32166e-09	926.2585
23.4	1.53812e-09	926.2749
23.5	3.42993e-09	926.2792
23.6	3.29088e-09	926.2951
23.7	4.32907e-09	926.2833
23.8	4.81838e-09	926.2656
23.9	3.85704e-09	926.2929
24.0	6.04054e-09	926.2756
24.1	4.11832e-08	926.2921
24.2	1.74671e-07	926.2955
24.3	3.96061e-07	926.2794
24.4	6.83796e-07	926.2857
24.5	1.06248e-06	926.2704
24.6	1.4868e-06	926.2926
24.7	1.99833e-06	926.2947
24.8	2.55227e-06	926.2998
24.9	3.18105e-06	926.3044
25.0	3.84539e-06	926.2949
25.1	4.5468e-06	926.3047
25.2	5.3435e-06	926.2889
25.3	6.13353e-06	926.2964
25.4	7.01725e-06	926.3138
25.5	7.91051e-06	926.3096
25.6	8.85266e-06	926.3081
25.7	9.8131e-06	926.2927
25.8	1.09202e-05	926.3082
25.9	1.19299e-05	926.313
26.0	1.30626e-05	926.317
26.1	1.42312e-05	926.3101
26.2	1.5345e-05	926.3068
26.3	1.66288e-05	926.3137
26.4	1.7845e-05	926.3096
26.5	1.91647e-05	926.3298
26.6	2.04328e-05	926.3273
26.7	2.19289e-05	926.3384
26.8	2.32299e-05	926.3456
26.9	2.47274e-05	926.3257
27.0	2.62734e-05	926.3295
27.1	2.77922e-05	926.3508
27.2	2.93993e-05	926.3434
27.3	3.10312e-05	926.3723
27.4	3.26577e-05	926.3603
27.5	3.45602e-05	926.3542
27.6	3.63097e-05	926.3687
27.7	3.81064e-05	926.3745
27.8	4.00449e-05	926.3668
27.9	4.18996e-05	926.3794
28.0	4.38947e-05	926.3929
28.1	4.59616e-05	926.4119
28.2	4.8163e-05	926.3942
28.3	5.03954e-05	926.395
28.4	5.26695e-05	926.405
28.5	5.48749e-05	926.4019
28.6	5.74454e-05	926.4145
28.7	5.99687e-05	926.4153
28.8	6.25932e-05	926.4173
28.9	6.54207e-05	926.4264
29.0	6.81016e-05	926.415
29.1	7.09666e-05	926.4308
29.2	7.42107e-05	926.4349
29.3	7.73519e-05	926.4363
29.4	8.04815e-05	926.4556
29.5	8.40464e-05	926.4406
29.6	8.75728e-05	926.4443
29.7	9.10548e-05	926.4693
29.8	9.49334e-05	926.4639
29.9	9.91558e-05	926.4654
