N	R	I
0	941.613	9.7e-05
1	941.625	9.7e-05
2	941.593	9.7e-05
3	941.599	9.7e-05
4	941.604	9.7e-05
5	941.624	9.7e-05
6	941.616	9.7e-05
7	941.589	9.7e-05
8	941.596	9.7e-05
9	941.6	9.7e-05
10	941.611	9.7e-05
11	941.612	9.7e-05
12	941.613	9.7e-05
13	941.598	9.7e-05
14	941.616	9.7e-05
15	941.625	9.7e-05
16	941.594	9.7e-05
17	941.588	9.7e-05
18	941.598	9.7e-05
19	941.601	9.7e-05
20	941.585	9.7e-05
21	941.614	9.7e-05
22	941.641	9.7e-05
23	941.603	9.7e-05
24	941.622	9.7e-05
25	941.635	9.7e-05
26	941.633	9.7e-05
27	941.645	9.7e-05
28	941.639	9.7e-05
29	941.635	9.7e-05
30	941.649	9.7e-05
31	941.651	9.7e-05
32	941.652	9.7e-05
33	941.649	9.7e-05
34	941.658	9.7e-05
35	941.629	9.7e-05
36	941.653	9.7e-05
37	941.64	9.7e-05
38	941.64	9.7e-05
39	941.631	9.7e-05
40	941.652	9.7e-05
41	941.65	9.7e-05
42	941.642	9.7e-05
43	941.608	9.7e-05
44	941.603	9.7e-05
45	941.645	9.7e-05
46	941.654	9.7e-05
47	941.626	9.7e-05
48	941.613	9.7e-05
49	941.638	9.7e-05
50	941.65	9.7e-05
51	941.644	9.7e-05
52	941.619	9.7e-05
53	941.614	9.7e-05
54	941.653	9.7e-05
55	941.638	9.7e-05
56	941.608	9.7e-05
57	941.638	9.7e-05
58	941.657	9.7e-05
59	941.632	9.7e-05
60	941.628	9.7e-05
61	941.633	9.7e-05
62	941.629	9.7e-05
63	941.645	9.7e-05
64	941.65	9.7e-05
65	941.646	9.7e-05
66	941.64	9.7e-05
67	941.645	9.7e-05
68	941.65	9.7e-05
69	941.633	9.7e-05
70	941.625	9.7e-05
71	941.652	9.7e-05
72	941.654	9.7e-05
73	941.668	9.7e-05
74	941.662	9.7e-05
75	941.671	9.7e-05
76	941.653	9.7e-05
77	941.679	9.7e-05
78	941.676	9.7e-05
79	941.669	9.7e-05
80	941.675	9.7e-05
81	941.673	9.7e-05
82	941.695	9.7e-05
83	941.657	9.7e-05
84	941.673	9.7e-05
85	941.654	9.7e-05
86	941.648	9.7e-05
87	941.656	9.7e-05
88	941.67	9.7e-05
89	941.66	9.7e-05
90	941.653	9.7e-05
91	941.678	9.7e-05
92	941.672	9.7e-05
93	941.696	9.7e-05
94	941.685	9.7e-05
95	941.685	9.7e-05
96	941.675	9.7e-05
97	941.672	9.7e-05
98	941.696	9.7e-05
99	941.699	9.7e-05
100	941.7	9.7e-05
101	941.718	9.7e-05
102	941.73	9.7e-05
103	941.707	9.7e-05
104	941.704	9.7e-05
105	941.702	9.7e-05
106	941.689	9.7e-05
107	941.716	9.7e-05
108	941.711	9.7e-05
109	941.685	9.7e-05
110	941.681	9.7e-05
111	941.685	9.7e-05
112	941.68	9.7e-05
113	941.701	9.7e-05
114	941.733	9.7e-05
115	941.719	9.7e-05
116	941.713	9.7e-05
117	941.716	9.7e-05
118	941.711	9.7e-05
119	941.726	9.7e-05
120	941.71	9.7e-05
121	941.719	9.7e-05
122	941.712	9.7e-05
123	941.724	9.7e-05
124	941.73	9.7e-05
125	941.726	9.7e-05
126	941.738	9.7e-05
127	941.742	9.7e-05
128	941.742	9.7e-05
129	941.721	9.7e-05
130	941.728	9.7e-05
131	941.753	9.7e-05
132	941.742	9.7e-05
133	941.717	9.7e-05
134	941.716	9.7e-05
135	941.703	9.7e-05
136	941.732	9.7e-05
137	941.776	9.7e-05
138	941.77	9.7e-05
139	941.732	9.7e-05
