N	R	I
0	855.695	9.7e-05
1	855.682	9.7e-05
2	855.699	9.7e-05
3	855.724	9.7e-05
4	855.703	9.7e-05
5	855.707	9.7e-05
6	855.711	9.7e-05
7	855.679	9.7e-05
8	855.698	9.7e-05
9	855.69	9.7e-05
10	855.682	9.7e-05
11	855.685	9.7e-05
12	855.679	9.7e-05
13	855.704	9.7e-05
14	855.706	9.7e-05
15	855.701	9.7e-05
16	855.695	9.7e-05
17	855.696	9.7e-05
18	855.698	9.7e-05
19	855.68	9.7e-05
20	855.686	9.7e-05
21	855.698	9.7e-05
22	855.688	9.7e-05
23	855.689	9.7e-05
24	855.683	9.7e-05
25	855.669	9.7e-05
26	855.672	9.7e-05
27	855.692	9.7e-05
28	855.663	9.7e-05
29	855.697	9.7e-05
30	855.685	9.7e-05
31	855.687	9.7e-05
32	855.69	9.7e-05
33	855.705	9.7e-05
34	855.7	9.7e-05
35	855.713	9.7e-05
36	855.702	9.7e-05
37	855.714	9.7e-05
38	855.713	9.7e-05
39	855.734	9.7e-05
40	855.718	9.7e-05
41	855.721	9.7e-05
42	855.706	9.7e-05
43	855.72	9.7e-05
44	855.723	9.7e-05
45	855.72	9.7e-05
46	855.725	9.7e-05
47	855.726	9.7e-05
48	855.736	9.7e-05
49	855.743	9.7e-05
50	855.732	9.7e-05
51	855.73	9.7e-05
52	855.696	9.7e-05
53	855.723	9.7e-05
54	855.693	9.7e-05
55	855.716	9.7e-05
56	855.708	9.7e-05
57	855.686	9.7e-05
58	855.685	9.7e-05
59	855.689	9.7e-05
60	855.702	9.7e-05
61	855.686	9.7e-05
62	855.69	9.7e-05
63	855.699	9.7e-05
64	855.721	9.7e-05
65	855.701	9.7e-05
66	855.695	9.7e-05
67	855.701	9.7e-05
68	855.705	9.7e-05
69	855.691	9.7e-05
70	855.708	9.7e-05
71	855.695	9.7e-05
72	855.7	9.7e-05
73	855.696	9.7e-05
74	855.701	9.7e-05
75	855.687	9.7e-05
76	855.701	9.7e-05
77	855.709	9.7e-05
78	855.702	9.7e-05
79	855.687	9.7e-05
80	855.698	9.7e-05
81	855.686	9.7e-05
82	855.685	9.7e-05
83	855.685	9.7e-05
84	855.694	9.7e-05
85	855.683	9.7e-05
86	855.701	9.7e-05
87	855.707	9.7e-05
88	855.696	9.7e-05
89	855.714	9.7e-05
90	855.693	9.7e-05
91	855.692	9.7e-05
92	855.696	9.7e-05
93	855.706	9.7e-05
94	855.697	9.7e-05
95	855.668	9.7e-05
96	855.664	9.7e-05
97	855.666	9.7e-05
98	855.674	9.7e-05
99	855.681	9.7e-05
