N	R	I
0	965.682	9.7e-05
1	965.666	9.7e-05
2	965.652	9.7e-05
3	965.635	9.7e-05
4	965.646	9.7e-05
5	965.635	9.7e-05
6	965.62	9.7e-05
7	965.638	9.7e-05
8	965.631	9.7e-05
9	965.626	9.7e-05
10	965.627	9.7e-05
11	965.631	9.7e-05
12	965.615	9.7e-05
13	965.601	9.7e-05
14	965.606	9.7e-05
15	965.619	9.7e-05
16	965.608	9.7e-05
17	965.592	9.7e-05
18	965.596	9.7e-05
19	965.6	9.7e-05
20	965.61	9.7e-05
21	965.621	9.7e-05
22	965.61	9.7e-05
23	965.583	9.7e-05
24	965.601	9.7e-05
25	965.608	9.7e-05
26	965.577	9.7e-05
27	965.588	9.7e-05
28	965.587	9.7e-05
29	965.6	9.7e-05
30	965.598	9.7e-05
31	965.575	9.7e-05
32	965.58	9.7e-05
33	965.587	9.7e-05
34	965.578	9.7e-05
35	965.592	9.7e-05
36	965.599	9.7e-05
37	965.595	9.7e-05
38	965.584	9.7e-05
39	965.594	9.7e-05
40	965.576	9.7e-05
41	965.569	9.7e-05
42	965.559	9.7e-05
43	965.556	9.7e-05
44	965.564	9.7e-05
45	965.575	9.7e-05
46	965.578	9.7e-05
47	965.541	9.7e-05
48	965.546	9.7e-05
49	965.539	9.7e-05
50	965.509	9.7e-05
51	965.535	9.7e-05
52	965.547	9.7e-05
53	965.54	9.7e-05
54	965.549	9.7e-05
55	965.563	9.7e-05
56	965.534	9.7e-05
57	965.536	9.7e-05
58	965.526	9.7e-05
59	965.535	9.7e-05
60	965.535	9.7e-05
61	965.546	9.7e-05
62	965.513	9.7e-05
63	965.551	9.7e-05
64	965.544	9.7e-05
65	965.524	9.7e-05
66	965.536	9.7e-05
67	965.504	9.7e-05
68	965.517	9.7e-05
69	965.506	9.7e-05
70	965.499	9.7e-05
71	965.496	9.7e-05
72	965.501	9.7e-05
73	965.484	9.7e-05
74	965.5	9.7e-05
75	965.518	9.7e-05
76	965.505	9.7e-05
77	965.508	9.7e-05
78	965.505	9.7e-05
79	965.498	9.7e-05
80	965.488	9.7e-05
81	965.483	9.7e-05
82	965.521	9.7e-05
83	965.512	9.7e-05
84	965.513	9.7e-05
85	965.508	9.7e-05
86	965.494	9.7e-05
87	965.49	9.7e-05
88	965.496	9.7e-05
89	965.505	9.7e-05
90	965.508	9.7e-05
91	965.494	9.7e-05
92	965.535	9.7e-05
93	965.502	9.7e-05
94	965.501	9.7e-05
95	965.489	9.7e-05
96	965.498	9.7e-05
97	965.497	9.7e-05
98	965.489	9.7e-05
99	965.5	9.7e-05
100	965.479	9.7e-05
101	965.471	9.7e-05
102	965.487	9.7e-05
103	965.505	9.7e-05
104	965.501	9.7e-05
105	965.49	9.7e-05
106	965.507	9.7e-05
107	965.511	9.7e-05
108	965.515	9.7e-05
109	965.5	9.7e-05
110	965.494	9.7e-05
111	965.502	9.7e-05
112	965.511	9.7e-05
113	965.495	9.7e-05
114	965.505	9.7e-05
115	965.498	9.7e-05
116	965.495	9.7e-05
117	965.515	9.7e-05
118	965.515	9.7e-05
119	965.497	9.7e-05
120	965.511	9.7e-05
121	965.481	9.7e-05
122	965.487	9.7e-05
123	965.496	9.7e-05
124	965.493	9.7e-05
125	965.508	9.7e-05
126	965.513	9.7e-05
127	965.506	9.7e-05
128	965.517	9.7e-05
129	965.524	9.7e-05
130	965.484	9.7e-05
131	965.518	9.7e-05
132	965.525	9.7e-05
133	965.517	9.7e-05
134	965.542	9.7e-05
135	965.518	9.7e-05
136	965.507	9.7e-05
137	965.501	9.7e-05
138	965.526	9.7e-05
139	965.51	9.7e-05
140	965.525	9.7e-05
141	965.527	9.7e-05
142	965.53	9.7e-05
143	965.537	9.7e-05
144	965.511	9.7e-05
145	965.526	9.7e-05
146	965.516	9.7e-05
147	965.533	9.7e-05
148	965.53	9.7e-05
149	965.512	9.7e-05
150	965.522	9.7e-05
151	965.543	9.7e-05
152	965.528	9.7e-05
153	965.536	9.7e-05
154	965.525	9.7e-05
155	965.523	9.7e-05
156	965.525	9.7e-05
157	965.528	9.7e-05
158	965.516	9.7e-05
159	965.547	9.7e-05
160	965.544	9.7e-05
161	965.501	9.7e-05
162	965.525	9.7e-05
163	965.517	9.7e-05
164	965.507	9.7e-05
165	965.5	9.7e-05
166	965.515	9.7e-05
167	965.532	9.7e-05
168	965.533	9.7e-05
169	965.528	9.7e-05
170	965.527	9.7e-05
171	965.518	9.7e-05
172	965.501	9.7e-05
173	965.528	9.7e-05
174	965.505	9.7e-05
175	965.514	9.7e-05
176	965.499	9.7e-05
177	965.527	9.7e-05
178	965.521	9.7e-05
179	965.524	9.7e-05
180	965.504	9.7e-05
181	965.51	9.7e-05
182	965.515	9.7e-05
183	965.537	9.7e-05
184	965.528	9.7e-05
185	965.535	9.7e-05
186	965.516	9.7e-05
187	965.523	9.7e-05
188	965.517	9.7e-05
189	965.512	9.7e-05
190	965.507	9.7e-05
191	965.556	9.7e-05
192	965.513	9.7e-05
193	965.531	9.7e-05
194	965.533	9.7e-05
195	965.517	9.7e-05
196	965.516	9.7e-05
197	965.5	9.7e-05
198	965.5	9.7e-05
199	965.509	9.7e-05
200	965.536	9.7e-05
201	965.515	9.7e-05
