N	R	I
0	965.632	9.7e-05
1	965.63	9.7e-05
2	965.618	9.7e-05
3	965.611	9.7e-05
4	965.612	9.7e-05
5	965.603	9.7e-05
6	965.612	9.7e-05
7	965.607	9.7e-05
8	965.593	9.7e-05
9	965.629	9.7e-05
10	965.595	9.7e-05
11	965.606	9.7e-05
12	965.612	9.7e-05
13	965.612	9.7e-05
14	965.616	9.7e-05
15	965.6	9.7e-05
16	965.611	9.7e-05
17	965.597	9.7e-05
18	965.613	9.7e-05
19	965.613	9.7e-05
20	965.612	9.7e-05
21	965.615	9.7e-05
22	965.616	9.7e-05
23	965.623	9.7e-05
24	965.631	9.7e-05
25	965.634	9.7e-05
26	965.628	9.7e-05
27	965.616	9.7e-05
28	965.624	9.7e-05
29	965.646	9.7e-05
30	965.622	9.7e-05
31	965.625	9.7e-05
32	965.606	9.7e-05
33	965.614	9.7e-05
34	965.603	9.7e-05
35	965.63	9.7e-05
36	965.647	9.7e-05
37	965.613	9.7e-05
38	965.616	9.7e-05
39	965.598	9.7e-05
40	965.597	9.7e-05
41	965.602	9.7e-05
42	965.624	9.7e-05
43	965.598	9.7e-05
44	965.593	9.7e-05
45	965.597	9.7e-05
46	965.611	9.7e-05
47	965.595	9.7e-05
48	965.591	9.7e-05
49	965.605	9.7e-05
50	965.604	9.7e-05
51	965.606	9.7e-05
52	965.609	9.7e-05
53	965.612	9.7e-05
54	965.611	9.7e-05
55	965.602	9.7e-05
56	965.595	9.7e-05
57	965.607	9.7e-05
58	965.604	9.7e-05
59	965.608	9.7e-05
60	965.602	9.7e-05
61	965.613	9.7e-05
62	965.599	9.7e-05
63	965.61	9.7e-05
64	965.628	9.7e-05
65	965.601	9.7e-05
66	965.592	9.7e-05
67	965.604	9.7e-05
68	965.605	9.7e-05
69	965.61	9.7e-05
70	965.591	9.7e-05
71	965.604	9.7e-05
72	965.607	9.7e-05
73	965.614	9.7e-05
74	965.593	9.7e-05
75	965.59	9.7e-05
76	965.606	9.7e-05
77	965.596	9.7e-05
78	965.592	9.7e-05
79	965.576	9.7e-05
80	965.578	9.7e-05
81	965.595	9.7e-05
82	965.596	9.7e-05
83	965.602	9.7e-05
84	965.602	9.7e-05
85	965.601	9.7e-05
86	965.6	9.7e-05
87	965.58	9.7e-05
88	965.598	9.7e-05
89	965.593	9.7e-05
90	965.59	9.7e-05
91	965.595	9.7e-05
92	965.584	9.7e-05
93	965.583	9.7e-05
94	965.586	9.7e-05
95	965.604	9.7e-05
96	965.599	9.7e-05
97	965.601	9.7e-05
98	965.611	9.7e-05
99	965.608	9.7e-05
100	965.576	9.7e-05
101	965.589	9.7e-05
102	965.582	9.7e-05
103	965.609	9.7e-05
104	965.599	9.7e-05
105	965.61	9.7e-05
106	965.609	9.7e-05
107	965.592	9.7e-05
108	965.591	9.7e-05
109	965.581	9.7e-05
110	965.584	9.7e-05
111	965.599	9.7e-05
112	965.585	9.7e-05
113	965.599	9.7e-05
114	965.59	9.7e-05
115	965.618	9.7e-05
116	965.618	9.7e-05
117	965.602	9.7e-05
118	965.598	9.7e-05
119	965.6	9.7e-05
120	965.607	9.7e-05
121	965.609	9.7e-05
122	965.586	9.7e-05
123	965.603	9.7e-05
124	965.619	9.7e-05
125	965.615	9.7e-05
126	965.629	9.7e-05
127	965.612	9.7e-05
128	965.64	9.7e-05
129	965.615	9.7e-05
130	965.627	9.7e-05
131	965.611	9.7e-05
132	965.616	9.7e-05
133	965.631	9.7e-05
134	965.637	9.7e-05
135	965.637	9.7e-05
136	965.646	9.7e-05
137	965.65	9.7e-05
138	965.651	9.7e-05
139	965.658	9.7e-05
140	965.645	9.7e-05
141	965.62	9.7e-05
142	965.619	9.7e-05
143	965.623	9.7e-05
144	965.636	9.7e-05
145	965.626	9.7e-05
146	965.624	9.7e-05
147	965.611	9.7e-05
148	965.599	9.7e-05
149	965.608	9.7e-05
150	965.621	9.7e-05
151	965.601	9.7e-05
152	965.614	9.7e-05
153	965.634	9.7e-05
154	965.641	9.7e-05
155	965.632	9.7e-05
156	965.639	9.7e-05
157	965.624	9.7e-05
158	965.636	9.7e-05
159	965.652	9.7e-05
160	965.657	9.7e-05
161	965.663	9.7e-05
162	965.666	9.7e-05
163	965.668	9.7e-05
164	965.676	9.7e-05
165	965.652	9.7e-05
166	965.654	9.7e-05
167	965.666	9.7e-05
168	965.675	9.7e-05
169	965.662	9.7e-05
170	965.67	9.7e-05
171	965.66	9.7e-05
172	965.684	9.7e-05
173	965.685	9.7e-05
174	965.68	9.7e-05
175	965.7	9.7e-05
176	965.701	9.7e-05
177	965.674	9.7e-05
178	965.699	9.7e-05
179	965.686	9.7e-05
180	965.682	9.7e-05
181	965.708	9.7e-05
182	965.707	9.7e-05
183	965.71	9.7e-05
184	965.705	9.7e-05
185	965.702	9.7e-05
186	965.698	9.7e-05
187	965.721	9.7e-05
188	965.717	9.7e-05
189	965.729	9.7e-05
190	965.685	9.7e-05
191	965.704	9.7e-05
192	965.724	9.7e-05
193	965.715	9.7e-05
194	965.714	9.7e-05
195	965.719	9.7e-05
196	965.699	9.7e-05
197	965.722	9.7e-05
198	965.701	9.7e-05
199	965.721	9.7e-05
200	965.714	9.7e-05
201	965.717	9.7e-05
