V_sipm	I_sipm	R_rtd
0.01	-2.00686e-09	901.9268
0.02	-1.10104e-09	901.921
0.03	-8.22389e-10	901.9147
0.04	-4.5861e-10	901.914
0.05	-1.09123e-09	901.9241
0.06	-2.03778e-09	901.9108
0.07	-1.12793e-09	901.8903
0.08	-1.36342e-09	901.8795
0.09	-8.26323e-10	901.8985
0.1	-1.15469e-09	901.8847
0.11	-8.34203e-10	901.8707
0.12	-1.10967e-09	901.8801
0.13	-1.88127e-09	901.8621
0.14	-1.34628e-09	901.855
0.15	-3.87287e-10	901.8333
0.16	-8.26192e-10	901.8375
0.17	-8.65984e-10	901.8431
0.18	-1.55258e-09	901.8365
0.19	-1.25004e-09	901.8226
0.2	-1.51895e-09	901.7927
0.21	-5.69761e-10	901.7932
0.22	-7.05361e-10	901.7899
0.23	-1.19774e-09	901.7714
0.24	-6.86812e-10	901.7629
0.25	-7.54595e-11	901.7735
0.26	4.54676e-10	901.7634
0.27	1.2306e-10	901.7455
0.28	5.16319e-10	901.7519
0.29	1.21766e-09	901.7343
0.3	1.9794e-09	901.7158
0.31	2.31398e-09	901.7347
0.32	3.51896e-09	901.7473
0.33	6.10659e-09	901.7514
0.34	8.28682e-09	901.7244
0.35	1.30772e-08	901.7375
0.36	1.77265e-08	901.727
0.37	2.44378e-08	901.7277
0.38	3.24734e-08	901.7092
0.39	4.41301e-08	901.6925
0.4	6.02232e-08	901.6799
0.41	8.19732e-08	901.6776
0.42	1.13075e-07	901.6511
0.43	1.56877e-07	901.6463
0.44	2.19264e-07	901.6262
0.45	3.09458e-07	901.618
0.46	4.40216e-07	901.6127
0.47	6.32809e-07	901.5882
0.48	9.16589e-07	901.5583
0.49	1.34099e-06	901.5406
0.5	1.97501e-06	901.5641
0.51	2.92966e-06	901.5342
0.52	4.37999e-06	901.551
0.53	6.57591e-06	901.5514
0.54	9.93003e-06	901.5324
0.55	1.49992e-05	901.5402
0.56	2.27466e-05	901.5343
0.57	3.43966e-05	901.5617
0.58	5.18884e-05	901.5417
0.59	7.75789e-05	901.5426
0.6	0.00011485	901.5374
0.61	0.000167104	901.5347
0.62	0.000238158	901.53
0.63	0.000331626	901.5431
0.64	0.000448906	901.5525
0.65	0.000591584	901.5369
0.66	0.000757929	901.5403
0.67	0.000947428	901.5574
0.68	0.00115683	901.5621
0.69	0.00138469	901.5447
0.7	0.0016273	901.5596
0.71	0.00188372	901.5648
0.72	0.00215274	901.5577
0.73	0.00243106	901.5606
0.74	0.00271912	901.5684
0.75	0.00301413	901.5834
0.76	0.00331714	901.5775
0.77	0.00362493	901.5919
0.78	0.00393931	901.5952
0.79	0.00425735	901.6016
0.8	0.00458063	901.5937
0.81	0.00490659	901.6106
0.82	0.00523625	901.6081
0.83	0.00556997	901.6033
0.84	0.00590556	901.5692
0.85	0.00624485	901.5828
0.86	0.00658539	901.5865
0.87	0.00692933	901.5734
0.88	0.00727396	901.5601
0.89	0.00762195	901.5588
0.9	0.00797028	901.559
0.91	0.00832033	901.5601
0.92	0.00867298	901.5679
0.93	0.00902573	901.5497
0.94	0.00938119	901.5654
0.95	0.00973669	901.5661
0.96	0.0100938	901.5736
0.97	0.0104514	901.5617
0.98	0.010811	901.5755
0.99	0.01117	901.568
1.0	0.0115272	901.5636
